,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
104,209,2342,0,0,tick,1959662772,2000702099,2001791238,1959662772,458362218,2049428007.0,2004224980.0,0.0
105,211,2342,0,0,tick,2380859213,1991997078,1991510196,2380859213,538907833,2013164176.0,1996550379.0,0.0
106,213,2342,0,0,tick,2197438772,1990219348,1989124740,2197438772,504307548,2177062458.0,1990637065.0,0.0
107,215,2342,0,0,tick,2118293591,1987709034,1988556234,2118293591,488882876,1985538156.0,1988602801.0,0.0
108,217,2342,0,0,tick,2016468074,1986845564,1987634328,2016468074,468958335,2139615598.0,1984345294.0,0.0
109,219,2342,0,0,tick,2010480540,2003592939,2002264212,2010480540,472055292,1924761687.0,1977650853.0,0.0
110,221,2342,0,0,tick,1905275070,1994797858,1993044096,1905275070,446950864,1829264384.0,1979759890.0,0.0
111,223,2342,0,0,tick,2297745302,1988595369,1989704520,2297745302,519294033,2005519927.0,1985332451.0,0.0
112,225,2342,0,0,tick,2030473104,2003535010,2001961344,2030473104,471141423,2062210706.0,1987211387.0,0.0
113,227,2342,0,0,tick,2010016636,2002367871,2001518400,2010016636,467997498,1931158519.0,1987285937.0,0.0
114,229,2342,0,0,tick,1962598525,2003780249,2002435188,1962598525,462015532,2050739985.0,1987869825.0,0.0
115,231,2342,0,0,tick,2091879714,2005016197,2003922366,2091879714,486119270,2127481774.0,1993996228.0,0.0
116,233,2342,0,0,tick,2053716006,2005151589,2003874756,2053716006,477933045,2070687116.0,2003890842.0,0.0
117,235,2342,0,0,tick,2008568339,1990825332,1992521652,2008568339,467949924,2031903139.0,1986513187.0,0.0
118,237,2342,0,0,tick,2217377378,1983981682,1984805592,2217377378,505844699,2188484417.0,1980503268.0,0.0
119,239,2342,0,0,tick,2223898379,2001832549,2000691510,2223898379,506752022,2029994247.0,1993549236.0,0.0
120,241,2342,0,0,tick,2216995406,1989097440,1988234442,2216995406,511269024,2023350595.0,2001248689.0,0.0
121,243,2342,0,0,tick,2120059813,2000894323,1999403856,2120059813,486692765,2155253609.0,2001219775.0,0.0
122,245,2342,0,0,tick,2129431608,1990432028,1991948142,2129431608,488069122,1862671847.0,2000902323.0,0.0
123,247,2342,0,0,tick,2204182891,2003722978,2002782864,2204182891,506642895,1846943973.0,1998360132.0,0.0
124,249,2342,0,0,tick,1963098171,1988664455,1992664098,1963098171,457471796,2002839087.0,2000074113.0,0.0
125,251,2342,0,0,tick,1876898737,1981293369,1984741494,1876898737,442871537,2324143617.0,2006472008.0,0.0
126,253,2342,0,0,tick,1963214777,2005199039,2003786856,1963214777,460452366,2068050938.0,2000673450.0,0.0
127,255,2342,0,0,tick,2061149170,1977650981,1976263692,2061149170,475735549,2177078489.0,1995821239.0,0.0
128,257,2342,0,0,tick,2086329603,2003916667,2002436892,2086329603,482075246,1871311688.0,1985045565.0,0.0
129,259,2342,0,0,tick,1926478950,1987426108,1989574614,1926478950,450029668,1985712756.0,1982224705.0,0.0
130,261,2342,0,0,tick,2146963963,1993890748,1997992734,2146963963,495132338,1979376515.0,1996807637.0,0.0
131,263,2342,0,0,tick,2226190720,1986749777,1985694192,2226190720,508124150,2108683990.0,1983632837.0,0.0
132,265,2342,0,0,tick,1815532736,1984072671,1984416912,1815532736,435446567,2129393570.0,1999692477.0,0.0
133,267,2342,0,0,tick,2062395099,2004160592,2003074938,2062395099,479508044,2010537506.0,1984637120.0,0.0
134,269,2342,0,0,tick,1987118794,1988298611,1986804390,1987118794,461765870,1807375957.0,2003036890.0,0.0
135,271,2342,0,0,tick,2167623006,2003603194,2002246026,2167623006,496912565,2056012431.0,1992842678.0,0.0
136,273,2342,0,0,tick,2182634492,1988449137,1995177642,2182634492,497599753,1862417333.0,2003069911.0,0.0
137,275,2342,0,0,tick,2170497784,1987038717,1988159532,2170497784,498627645,2043148655.0,1992614189.0,0.0
138,277,2342,0,0,tick,2075868461,1989651454,1988607390,2075868461,480706158,2230740121.0,1998536076.0,0.0
139,279,2342,0,0,tick,1803027381,1981624407,1979738070,1803027381,428412999,2113960426.0,1982958073.0,0.0
140,281,2342,0,0,tick,2105076711,1985148347,1985120514,2105076711,483125570,2095517802.0,1993235884.0,0.0
141,283,2342,0,0,tick,2182526491,1982989379,1987755162,2182526491,497317886,2068951855.0,2005866001.0,0.0
142,285,2342,0,0,tick,1855602145,1982245493,1984297458,1855602145,438294777,2224191793.0,2004983935.0,0.0
143,287,2342,0,0,tick,2123370958,2005618375,2004345690,2123370958,491247300,1746655313.0,1986594786.0,0.0
144,289,2342,0,0,tick,2240819115,1993713330,1996144620,2240819115,510584364,1979611136.0,2001109152.0,0.0
145,291,2342,0,0,tick,2187904108,1995488105,1994399118,2187904108,499726958,1879618703.0,1990943814.0,0.0
146,293,2342,0,0,tick,1916299401,2002938462,2001128460,1916299401,449236847,1953544419.0,1982529668.0,0.0
147,295,2342,0,0,tick,2230903175,1994587092,1993737420,2230903175,508292324,1903132220.0,1976443068.0,0.0
148,297,2342,0,0,tick,1899500530,1984073193,1984236804,1899500530,447364353,2020015671.0,2005497411.0,0.0
149,299,2342,0,0,tick,1911246376,1985647466,1984873116,1911246376,447773487,2014478952.0,2003990046.0,0.0
150,301,2342,0,0,tick,1921040675,1993272135,1999925634,1921040675,452226813,2151050287.0,2000983013.0,0.0
151,303,2342,0,0,tick,1982145759,1987563971,1985705826,1982145759,460483365,1872484249.0,2003508525.0,0.0
152,305,2342,0,0,tick,2172651849,1989377794,1988325966,2172651849,501425664,2062943062.0,2006518141.0,0.0
153,307,2342,0,0,tick,2109313034,1994721649,1998963006,2109313034,489843045,1919735164.0,1999715295.0,0.0
154,309,2342,0,0,tick,1984396289,1987484310,1985705688,1984396289,461175818,1815009698.0,1976675207.0,0.0
155,311,2342,0,0,tick,1967342449,1997457862,2003325594,1967342449,465457440,2098799222.0,1988101233.0,0.0
156,313,2342,0,0,tick,2097033452,2003316193,2002302450,2097033452,488361805,1845872123.0,1988487350.0,0.0
157,315,2342,0,0,tick,2303985030,1991544336,1990852800,2303985030,521544085,2127804273.0,2005292428.0,0.0
158,317,2342,0,0,tick,2003427604,1997738739,1996354278,2003427604,469493264,2202050482.0,1981911947.0,0.0
159,319,2342,0,0,tick,2029320444,1988289508,1987402200,2029320444,476395080,2019282804.0,2005550958.0,0.0
160,321,2342,0,0,tick,2052065947,2001411741,2001759924,2052065947,475847129,2173768134.0,2001091259.0,0.0
161,323,2342,0,0,tick,2074218580,1989181528,1988920248,2074218580,482170990,2149040320.0,2005675841.0,0.0
162,325,2342,0,0,tick,2082807827,1988549933,1987126302,2082807827,478830134,1972635475.0,2005214900.0,0.0
163,327,2342,0,0,tick,1899798855,1997710932,2001773964,1899798855,445374400,1999754960.0,2001237157.0,0.0
164,329,2342,0,0,tick,2025769041,1991453311,1991571438,2025769041,470526752,2258808775.0,2004496189.0,0.0
165,331,2342,0,0,tick,2019760709,2004157448,2002686348,2019760709,470054726,2213201316.0,2005106515.0,0.0
166,333,2342,0,0,tick,1939641158,1987052345,1987901856,1939641158,455506640,2013732621.0,1989482995.0,0.0
167,335,2342,0,0,tick,2111996208,2004823350,2003560734,2111996208,486987957,2070798911.0,1989020021.0,0.0
168,337,2342,0,0,tick,2024753254,2001467227,2000121726,2024753254,471707151,1961273821.0,2009482681.0,0.0
169,339,2342,0,0,tick,2126696375,2005525845,2004168618,2126696375,489358851,2434113361.0,2008197284.0,0.0
170,341,2342,0,0,tick,2183054902,2005169031,2003878554,2183054902,501246801,2003773781.0,1987880113.0,0.0
171,343,2342,0,0,tick,1987967782,1987697686,1986020598,1987967782,463341258,2171489126.0,2001474317.0,0.0
172,345,2342,0,0,tick,1947775823,2002829197,2002044294,1947775823,454707474,2138614528.0,2006737804.0,0.0
173,347,2342,0,0,tick,1980553064,2002045893,2001249876,1980553064,465896033,2109237916.0,1989884239.0,0.0
174,349,2342,0,0,tick,2168509249,2002276046,2001024708,2168509249,494981900,2163721062.0,1986754779.0,0.0
175,351,2342,0,0,tick,1884109413,1987493100,1985732364,1884109413,443761366,2272779381.0,2005608949.0,0.0
176,353,2342,0,0,tick,2062171008,2003667239,2002166802,2062171008,476682471,2100684792.0,2005787677.0,0.0
177,355,2342,0,0,tick,1967378392,1985359347,1985731554,1967378392,459852289,2011154877.0,2005555768.0,0.0
178,357,2342,0,0,tick,1988956311,2003251690,2001417822,1988956311,462483962,2146479035.0,2005825882.0,0.0
179,359,2342,0,0,tick,2029170781,1992856951,1991404806,2029170781,471328694,2317685518.0,1982731774.0,0.0
180,361,2342,0,0,tick,2087498416,2004315818,2003210466,2087498416,482217656,2291273609.0,1992385509.0,0.0
181,363,2342,0,0,tick,1933908774,2003053872,2001422868,1933908774,453208840,2088820250.0,2004986568.0,0.0
182,365,2342,0,0,tick,2124065581,1999914150,2000699034,2124065581,489384948,1801392633.0,1985565468.0,0.0
183,367,2342,0,0,tick,2004269097,1995378986,1993917132,2004269097,464529399,1928188643.0,1983466955.0,0.0
184,369,2342,0,0,tick,1998100053,2000189239,2002809864,1998100053,464492545,1925229641.0,1993010342.0,0.0
185,371,2342,0,0,tick,2269094847,2005170576,2004060684,2269094847,516595604,2496756993.0,2008847572.0,0.0
186,373,2342,0,0,tick,1972443788,1993576664,1992639600,1972443788,461114783,2034160255.0,1995721742.0,0.0
187,375,2342,0,0,tick,2142927792,1986587809,1987445652,2142927792,490311632,1917107839.0,2002007074.0,0.0
188,377,2342,0,0,tick,1954563866,1988213691,1986739290,1954563866,457950604,2293268888.0,2007009447.0,0.0
189,379,2342,0,0,tick,2050543835,1985729645,1986124638,2050543835,473969377,2059423363.0,1996192774.0,0.0
190,381,2342,0,0,tick,1943459907,1992280429,1995377712,1943459907,456078786,2000372651.0,1982593863.0,0.0
191,383,2342,0,0,tick,2123540795,2006897961,2005998708,2123540795,490688560,2112429865.0,1990907941.0,0.0
192,385,2342,0,0,tick,2102651228,1987356206,1987904748,2102651228,483887915,2111939242.0,2004891822.0,0.0
193,387,2342,0,0,tick,2091154885,1988752138,1987262832,2091154885,480126241,2121995012.0,2005743320.0,0.0
194,389,2342,0,0,tick,1954024929,1992525249,1995237120,1954024929,459859902,2029147150.0,1993043461.0,0.0
195,391,2342,0,0,tick,2168640431,1996848112,1995718272,2168640431,496632251,2277322062.0,2006414333.0,0.0
196,393,2342,0,0,tick,2060523600,2001847868,2003356158,2060523600,478041231,2373256417.0,2008408194.0,0.0
197,395,2342,0,0,tick,2097823798,2006131372,2005144758,2097823798,484423703,2042972028.0,1985520220.0,0.0
198,397,2342,0,0,tick,1947997451,2003259304,2001408492,1947997451,455849033,2049640893.0,1995128951.0,0.0
199,399,2342,0,0,tick,1925512059,1985641308,1985058138,1925512059,452336352,1963783937.0,1996671240.0,0.0
200,401,2342,0,0,tick,2044950721,1982277535,1984042194,2044950721,473962077,2114386981.0,2004123913.0,0.0
201,403,2342,0,0,tick,2282956087,1998536026,1997576094,2282956087,516404056,2041582085.0,1985084971.0,0.0
202,405,2342,0,0,tick,2019130449,2001199889,1999848732,2019130449,467770307,2223040229.0,1996511207.0,0.0
203,407,2342,0,0,tick,2023561682,1986788199,1985301030,2023561682,468685412,2117881160.0,1986486507.0,0.0
204,409,2342,0,0,tick,1751276956,2002605003,2000733582,1751276956,423845998,2130179856.0,1993486652.0,0.0
205,411,2342,0,0,tick,1854214589,1983961276,1985320734,1854214589,439767880,2068573547.0,1995994249.0,0.0
206,413,2342,0,0,tick,1918823192,1988145394,1986496962,1918823192,448536661,2130767783.0,1997556546.0,0.0
207,415,2342,0,0,tick,2078636752,2003475870,2001694944,2078636752,479614474,2078781303.0,2003846200.0,0.0
208,417,2342,0,0,tick,2059133927,1992961516,1994821704,2059133927,476710881,2241252996.0,2005241821.0,0.0
209,419,2342,0,0,tick,1983269154,1983161361,1986461598,1983269154,461184865,2137138688.0,1986879545.0,0.0
210,421,2342,0,0,tick,1998019318,1997130941,2001622206,1998019318,466068832,2147307932.0,1999920972.0,0.0
211,423,2342,0,0,tick,2266628113,2006126615,2005324254,2266628113,515664891,1965934825.0,1986797822.0,0.0
212,425,2342,0,0,tick,2162318824,1987365021,1988127150,2162318824,494178170,2110588937.0,1987189999.0,0.0
213,427,2342,0,0,tick,2088018975,2005449440,2003995956,2088018975,484016350,1983930355.0,2004615085.0,0.0
214,429,2342,0,0,tick,1944385168,1994792520,1993066590,1944385168,454724057,2080360256.0,1994404637.0,0.0
215,431,2342,0,0,tick,2096386098,2003794816,2002409076,2096386098,486051347,1993900230.0,2004258306.0,0.0
216,433,2342,0,0,tick,2088310904,1998118719,2001012462,2088310904,483094719,2170025671.0,1979718583.0,0.0
217,435,2342,0,0,tick,2034399390,2005854131,2004661512,2034399390,472785508,1912383632.0,2004879111.0,0.0
218,437,2342,0,0,tick,2077808661,2005195748,2003799714,2077808661,480203358,2204908183.0,1985128314.0,0.0
219,439,2342,0,0,tick,1693666137,1983719052,1984283448,1693666137,410560403,2148530004.0,1995770996.0,0.0
220,441,2342,0,0,tick,2015986971,2002941581,2001398130,2015986971,468536424,2046928530.0,1989030901.0,0.0
221,443,2342,0,0,tick,1862492241,1986257995,1993787946,1862492241,441426942,2047653078.0,2005087129.0,0.0
222,445,2342,0,0,tick,2080031996,1984011198,1986706284,2080031996,479989790,2015979707.0,2004578211.0,0.0
223,447,2342,0,0,tick,2057731359,2006161613,2005005114,2057731359,477294600,2085199662.0,1995007217.0,0.0
224,449,2342,0,0,tick,2188629487,1995841411,1994972838,2188629487,499982644,1936828935.0,1988378727.0,0.0
225,451,2342,0,0,tick,2251235202,1990425894,1989431028,2251235202,510725051,2197098492.0,1997186689.0,0.0
226,453,2342,0,0,tick,2501727792,1989050902,1999472124,2501727792,566020934,2154843492.0,1998336920.0,0.0
227,455,2342,0,0,tick,2317150474,2005849991,2005476624,2317150474,537486301,1902448915.0,2004210659.0,0.0
