,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
161,323,2395,0,0,tick,1700955549,2009628800,2009919186,1700955549,457943970,1696586393.0,2009562607.0,0.0
162,325,2395,0,0,tick,1698687348,2009921642,2009862738,1698687348,457493724,1450135653.0,2007191087.0,0.0
163,327,2395,0,0,tick,1557793892,2001695251,1998993738,1557793892,476235581,1877776206.0,2009539916.0,0.0
164,329,2395,0,0,tick,1850924114,1985249609,1985026398,1850924114,513452203,1873273736.0,2009800422.0,0.0
165,331,2395,0,0,tick,1870210533,2009303024,2009147070,1870210533,518748913,1873687522.0,2009324382.0,0.0
166,333,2395,0,0,tick,1866460972,2009030347,2009095578,1866460972,517696330,1878522886.0,2009516906.0,0.0
167,335,2395,0,0,tick,1871841906,2008901299,2008962990,1871841906,519393748,1860611083.0,1991916982.0,0.0
168,337,2395,0,0,tick,1876606422,2010009269,2010050754,1876606422,520388349,1876991696.0,2009511993.0,0.0
169,339,2395,0,0,tick,1875492403,2009912534,2009914812,1875492403,520382422,1879637194.0,2010002747.0,0.0
170,341,2395,0,0,tick,1876416936,2009760618,2009763684,1876416936,520678273,1851954536.0,1986041642.0,0.0
171,343,2395,0,0,tick,1875531652,2009580486,2009685684,1875531652,520351180,1864008392.0,1994032208.0,0.0
172,345,2395,0,0,tick,1877312848,2010013029,2009956350,1877312848,520918248,1879415244.0,2010245524.0,0.0
173,347,2395,0,0,tick,1874422248,2009513905,2009539458,1874422248,519881212,1861655359.0,1993346337.0,0.0
174,349,2395,0,0,tick,1854075017,1985738058,1985696460,1854075017,514507506,1878455250.0,2009221902.0,0.0
175,351,2395,0,0,tick,1880412129,2009236237,2009251800,1880412129,521390075,1877477896.0,2009534715.0,0.0
176,353,2395,0,0,tick,1872455370,2009318773,2009144976,1872455370,519921483,1870005450.0,2009199423.0,0.0
177,355,2395,0,0,tick,1870236261,2002140726,2009225694,1870236261,519022945,1873114027.0,2003173013.0,0.0
178,357,2395,0,0,tick,1872918311,2009648937,2009688408,1872918311,519622727,1875456741.0,2010230415.0,0.0
179,359,2395,0,0,tick,1825685388,2008045855,2007691614,1825685388,507033227,1688961339.0,2009670568.0,0.0
180,361,2395,0,0,tick,1694241917,2009120040,2009032992,1694241917,455864167,1694372528.0,2009349818.0,0.0
181,363,2395,0,0,tick,1684734725,2009340440,2008951554,1684734725,454203517,1695612216.0,2009590494.0,0.0
182,365,2395,0,0,tick,1675517256,1984717523,1992767094,1675517256,451045370,1697799486.0,2009803903.0,0.0
183,367,2395,0,0,tick,1678372301,1993478818,1993487556,1678372301,452235901,1694304800.0,2009128247.0,0.0
184,369,2395,0,0,tick,1697216785,2009700245,2009721090,1697216785,456899533,1688512442.0,2001620623.0,0.0
185,371,2395,0,0,tick,1686524740,1993347705,1993151130,1686524740,453920347,1694990970.0,2010124136.0,0.0
186,373,2395,0,0,tick,1698291107,2009834947,2009866452,1698291107,457173498,1681982283.0,1990679314.0,0.0
187,375,2395,0,0,tick,1692730348,2009765065,2009720640,1692730348,455867450,1690465905.0,2010143438.0,0.0
188,377,2395,0,0,tick,1692637361,2009339740,2008960290,1692637361,455865149,1697129169.0,2009574986.0,0.0
189,379,2395,0,0,tick,1698890133,2007532579,2009730690,1698890133,457401716,1691492052.0,2009459627.0,0.0
190,381,2395,0,0,tick,1693265870,2009456572,2009491830,1693265870,456036085,1694461471.0,2009733199.0,0.0
191,383,2395,0,0,tick,1689587061,2009100647,2009191602,1689587061,455259081,1697529825.0,2009496962.0,0.0
192,385,2395,0,0,tick,1692005197,2009355402,2009211096,1692005197,455858952,1696050949.0,2009468571.0,0.0
193,387,2395,0,0,tick,1691797372,2009413375,2009524494,1691797372,455953027,1686292863.0,1993152710.0,0.0
194,389,2395,0,0,tick,1699382601,2007796385,2007785484,1699382601,457125709,1689717639.0,2009510577.0,0.0
195,391,2395,0,0,tick,1676216582,1988532595,1993839996,1676216582,451354766,1691180789.0,1995838160.0,0.0
196,393,2395,0,0,tick,1692876187,2009817281,2009921736,1692876187,456028347,1699156170.0,2010137294.0,0.0
197,395,2395,0,0,tick,1696662638,2009069228,2008826694,1696662638,456855091,1699927876.0,2010137680.0,0.0
198,397,2395,0,0,tick,1700905788,2009476407,2009319792,1700905788,457508050,1696858064.0,2009129966.0,0.0
199,399,2395,0,0,tick,1681691947,1993820332,1993897116,1681691947,452961668,1689999619.0,2010251923.0,0.0
200,401,2395,0,0,tick,1669992190,1991370271,1993307766,1669992190,450353668,1690938707.0,2009646705.0,0.0
201,403,2395,0,0,tick,1696201439,2009115181,2009189280,1696201439,456773393,1687734496.0,2009268446.0,0.0
202,405,2395,0,0,tick,1685991230,1993899819,1993786914,1685991230,453722796,1703523944.0,2010139574.0,0.0
203,407,2395,0,0,tick,1677842555,1993783586,1993726326,1677842555,452350250,1696184878.0,2009795673.0,0.0
204,409,2395,0,0,tick,1695275149,2009400068,2009256534,1695275149,456582176,1691603081.0,2009300104.0,0.0
205,411,2395,0,0,tick,1538973880,2008107771,2008036752,1538973880,415758378,1145893113.0,1974525579.0,0.0
