,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
57,115,2202,0,0,tick,2027080817,2002663233,2002175268,2027080817,554207688,2023538480.0,2003047608.0,0.0
58,117,2202,0,0,tick,2018473715,1987392797,1986794562,2018473715,551754020,2031626884.0,2003161928.0,0.0
59,119,2202,0,0,tick,2011413803,1987214955,1986817446,2011413803,549932263,2034426213.0,2004024294.0,0.0
60,121,2202,0,0,tick,2012474002,1987417178,1986770334,2012474002,550385467,2033753176.0,2004314368.0,0.0
61,123,2202,0,0,tick,2030653695,2003931906,2003373438,2030653695,555176821,2006048737.0,1987288591.0,0.0
62,125,2202,0,0,tick,2006791729,1986981926,1986364896,2006791729,548687624,2031516027.0,2003634282.0,0.0
63,127,2202,0,0,tick,2007408865,1986834002,1986195552,2007408865,549019881,2005481580.0,1979876629.0,0.0
64,129,2202,0,0,tick,2013953034,1987040815,1986553650,2013953034,550550983,2019794957.0,1987801247.0,0.0
65,131,2202,0,0,tick,2006052432,1987231583,1986516006,2006052432,548438113,2034584633.0,2003734629.0,0.0
66,133,2202,0,0,tick,2014161852,1987358377,1986753318,2014161852,550796804,2024205460.0,2002347478.0,0.0
67,135,2202,0,0,tick,2023610832,2002992210,2002483146,2023610832,553359068,2032287104.0,2003832010.0,0.0
68,137,2202,0,0,tick,2000002542,1986385639,1986066318,2000002542,547042477,2020749155.0,1994765865.0,0.0
69,139,2202,0,0,tick,2018428133,1999873907,2002080798,2018428133,551983459,2019068373.0,1992412581.0,0.0
70,141,2202,0,0,tick,2030483271,2003827958,2003326494,2030483271,554974951,2015015617.0,1987883698.0,0.0
71,143,2202,0,0,tick,2015978900,2002129296,2001705228,2015978900,551270221,2025687857.0,2003352419.0,0.0
72,145,2202,0,0,tick,2021950469,2003951416,2003494896,2021950469,552927179,2000806598.0,1986134839.0,0.0
73,147,2202,0,0,tick,2025017114,2002315080,2001751200,2025017114,553484242,2029077595.0,2002266988.0,0.0
74,149,2202,0,0,tick,2003033740,1986056692,1985735220,2003033740,547769267,2021674475.0,2002014231.0,0.0
75,151,2202,0,0,tick,2027989822,2002934275,2002735860,2027989822,554340526,2006290736.0,1987513344.0,0.0
76,153,2202,0,0,tick,2003475522,1981179954,1986542664,2003475522,547788734,2026429301.0,2002755328.0,0.0
77,155,2202,0,0,tick,2011051137,2002894141,2002170948,2011051137,549925115,2009065004.0,1986497681.0,0.0
78,157,2202,0,0,tick,2000487397,1984261065,1985928420,2000487397,546759659,2014342773.0,2002219393.0,0.0
79,159,2202,0,0,tick,2013161451,1989116134,1994467920,2013161451,550330571,2020749220.0,2002692859.0,0.0
80,161,2202,0,0,tick,2019514093,1995192914,1994672988,2019514093,551756603,2016123703.0,2002756527.0,0.0
81,163,2202,0,0,tick,2020804645,1987861947,1987086042,2020804645,552281129,2020113668.0,2003147352.0,0.0
82,165,2202,0,0,tick,2005713054,1987756166,1987242534,2005713054,548234938,2019163148.0,2004028244.0,0.0
83,167,2202,0,0,tick,2007963164,1986720724,1986339894,2007963164,548778889,2025361980.0,2004197632.0,0.0
84,169,2202,0,0,tick,2022148259,2001906045,2001470772,2022148259,552749714,2020003185.0,2003898596.0,0.0
85,171,2202,0,0,tick,2003507445,1985711061,1985336562,2003507445,547413397,2023518122.0,2003140054.0,0.0
86,173,2202,0,0,tick,2030716216,2003474839,2002779294,2030716216,554897768,2024969816.0,2002295870.0,0.0
87,175,2202,0,0,tick,2011950877,1986930441,1986394182,2011950877,550129957,2017403543.0,2002377086.0,0.0
88,177,2202,0,0,tick,2022273901,2001610753,2001237102,2022273901,552846113,2017895913.0,2002649986.0,0.0
89,179,2202,0,0,tick,2008269854,1987165861,1986450276,2008269854,548644027,2006379016.0,1986230090.0,0.0
90,181,2202,0,0,tick,2033884842,2004094270,2003518074,2033884842,556036262,2007920044.0,1987278085.0,0.0
91,183,2202,0,0,tick,2023695177,2003682233,2003296776,2023695177,552901703,2030867282.0,2004422042.0,0.0
92,185,2202,0,0,tick,2025311301,2003920347,2003420310,2025311301,553601409,2032463252.0,2004267861.0,0.0
93,187,2202,0,0,tick,2013135887,1994684304,1994098188,2013135887,550342918,2017729150.0,2003758294.0,0.0
94,189,2202,0,0,tick,1998790830,1977146559,1987100436,1998790830,546411095,2026276513.0,2003767032.0,0.0
95,191,2202,0,0,tick,2004726519,1987372220,1986717114,2004726519,548099671,2007370557.0,1987495794.0,0.0
96,193,2202,0,0,tick,2011475862,1987385391,1986864282,2011475862,549840616,2003734190.0,1987076001.0,0.0
97,195,2202,0,0,tick,2010947668,1995210440,1994679396,2010947668,549583675,2029497267.0,2003552163.0,0.0
98,197,2202,0,0,tick,2012626998,2000854002,2000199306,2012626998,550023250,2017931274.0,2002029250.0,0.0
99,199,2202,0,0,tick,2012807146,1987560065,1986942906,2012807146,549912707,2021870921.0,2003444612.0,0.0
100,201,2202,0,0,tick,2018814649,2002515345,2002009368,2018814649,551711651,2021343014.0,2002136217.0,0.0
101,203,2202,0,0,tick,1996272977,1981111470,1986073428,1996272977,545548451,2003227269.0,1986480651.0,0.0
102,205,2202,0,0,tick,2029182967,2003145696,2002462146,2029182967,554084280,2017844065.0,2003482087.0,0.0
103,207,2202,0,0,tick,2022827743,2002276644,2001796932,2022827743,552735441,2008809485.0,1986748285.0,0.0
104,209,2202,0,0,tick,1982225546,1979164708,1986513510,1982225546,541840556,2000257036.0,1979277712.0,0.0
105,211,2202,0,0,tick,2014827110,2001906794,2001595908,2014827110,550638745,2019788514.0,2001774800.0,0.0
106,213,2202,0,0,tick,2020040882,2001457589,2001234660,2020040882,551836421,2003007736.0,1986658649.0,0.0
107,215,2202,0,0,tick,2002612374,1993510245,1992965136,2002612374,547414800,2001636489.0,1986315952.0,0.0
108,217,2202,0,0,tick,2001477152,1986122977,1985546670,2001477152,546885332,2020817719.0,2002225569.0,0.0
109,219,2202,0,0,tick,2005897550,1986202944,1985850366,2005897550,547900887,1995139162.0,1986421662.0,0.0
110,221,2202,0,0,tick,1998549485,1978634052,1985988996,1998549485,546066405,2011143025.0,2001641891.0,0.0
111,223,2202,0,0,tick,2009417446,1993843415,1993500210,2009417446,549088701,2012262960.0,2001678699.0,0.0
112,225,2202,0,0,tick,2009689918,2001767603,2001196566,2009689918,549238533,1999912884.0,1986454995.0,0.0
113,227,2202,0,0,tick,1999126720,1987466702,1986876006,1999126720,546152780,2002366949.0,1987621561.0,0.0
114,229,2202,0,0,tick,2011386371,1994179531,1993746840,2011386371,549679061,2003804307.0,1995589823.0,0.0
115,231,2202,0,0,tick,2011231608,1995173756,2002607604,2011231608,549682254,2007591976.0,2001625938.0,0.0
116,233,2202,0,0,tick,2012164897,2000788131,2000568834,2012164897,549726389,2015594467.0,2001945215.0,0.0
117,235,2202,0,0,tick,1998852673,1986738833,1986155934,1998852673,546029289,1996172185.0,1986983233.0,0.0
118,237,2202,0,0,tick,2013711862,2002033419,2001377202,2013711862,550167352,2002046883.0,1987447231.0,0.0
119,239,2202,0,0,tick,1988347055,1987233840,1986596538,1988347055,543409793,2014562945.0,1994920322.0,0.0
120,241,2202,0,0,tick,2000654599,1982804683,1986037674,2000654599,546594198,2008113804.0,2002216292.0,0.0
121,243,2202,0,0,tick,2013507505,2000277337,2001710328,2013507505,550089785,2016227130.0,2002801862.0,0.0
122,245,2202,0,0,tick,2007157708,1993872658,1993188516,2007157708,548064592,2008969863.0,2002493556.0,0.0
123,247,2202,0,0,tick,2007992818,1993597062,1993141608,2007992818,548377009,1998098993.0,1992965928.0,0.0
124,249,2202,0,0,tick,2009589572,2001429572,2001131688,2009589572,549133348,2010363928.0,2001651770.0,0.0
125,251,2202,0,0,tick,2008933598,2002965073,2002200276,2008933598,548885730,2010864872.0,2001906408.0,0.0
126,253,2202,0,0,tick,2012494921,2001924786,2001332844,2012494921,549812251,1990377396.0,1985162397.0,0.0
127,255,2202,0,0,tick,2011434321,2001904971,2001392196,2011434321,549245109,2006738667.0,2002319393.0,0.0
128,257,2202,0,0,tick,1994823718,1987029705,1986260406,1994823718,544784961,2017454783.0,2002928386.0,0.0
129,259,2202,0,0,tick,1986229948,1986625782,1986110694,1986229948,542491237,1996879139.0,1987040425.0,0.0
130,261,2202,0,0,tick,1995955451,1987331999,1986816582,1995955451,545249825,1992541439.0,1987029533.0,0.0
131,263,2202,0,0,tick,1994906501,1987695858,1986931872,1994906501,544685717,2009459898.0,2003299193.0,0.0
132,265,2202,0,0,tick,1990036220,1987370883,1986599940,1990036220,543507577,1999271368.0,1995317759.0,0.0
133,267,2202,0,0,tick,2004361564,2002012371,2001268884,2004361564,547578186,2014852966.0,2001376473.0,0.0
134,269,2202,0,0,tick,1992948195,1994046449,1993368744,1992948195,544225688,1998580733.0,1994757236.0,0.0
135,271,2202,0,0,tick,1998067535,2001292051,2000770230,1998067535,545583759,1989829468.0,1989342966.0,0.0
136,273,2202,0,0,tick,1989591728,1986326887,1985723610,1989591728,543483465,1987870970.0,1986905097.0,0.0
137,275,2202,0,0,tick,2003814399,2001915772,2001336246,2003814399,547095448,2000626200.0,2001229494.0,0.0
138,277,2202,0,0,tick,2000436096,2001428558,2000728446,2000436096,546054881,2007077377.0,2002854418.0,0.0
139,279,2202,0,0,tick,1988260811,1985932858,1985198640,1988260811,542864500,2006789352.0,2000999457.0,0.0
140,281,2202,0,0,tick,1991231394,1997531033,2002106466,1991231394,543633449,2011669158.0,2002875711.0,0.0
141,283,2202,0,0,tick,2002010231,2000998357,2000409420,2002010231,546363074,2001253579.0,2001259372.0,0.0
142,285,2202,0,0,tick,1986271114,1993547809,1992872214,1986271114,542177230,2000253143.0,2001595373.0,0.0
143,287,2202,0,0,tick,1997235571,2001145015,2000429400,1997235571,545178492,1996865535.0,2001064345.0,0.0
144,289,2202,0,0,tick,1987301448,1986101115,1985321976,1987301448,542370102,1986351621.0,1994427290.0,0.0
145,291,2202,0,0,tick,1984571785,1985474693,1985021400,1984571785,541657091,1973569318.0,1979612187.0,0.0
146,293,2202,0,0,tick,1973834722,1986981238,1986272778,1973834722,538749595,1987340091.0,1993547679.0,0.0
147,295,2202,0,0,tick,1990649467,2002823653,2002014228,1990649467,543184026,1991286261.0,1999756483.0,0.0
148,297,2202,0,0,tick,1975599157,1987016606,1986259782,1975599157,538964533,1978309972.0,1987108336.0,0.0
149,299,2202,0,0,tick,1983797416,2000773278,1999926810,1983797416,541147716,1971402781.0,1986121482.0,0.0
150,301,2202,0,0,tick,1988758293,2002237683,2001526602,1988758293,542385540,1960348563.0,1984118373.0,0.0
151,303,2202,0,0,tick,1966336810,1986464613,1985590788,1966336810,536142588,1979692627.0,2002722375.0,0.0
152,305,2202,0,0,tick,1958322678,1985242807,1984312944,1958322678,533718730,1960113034.0,1985670945.0,0.0
153,307,2202,0,0,tick,1964856532,1994269866,1993078206,1964856532,535600976,1950851281.0,1985928212.0,0.0
154,309,2202,0,0,tick,1946528860,1984234035,1983095076,1946528860,530333630,1961718220.0,2000162959.0,0.0
155,311,2202,0,0,tick,1939076246,1985831464,1984673880,1939076246,528043073,1930386322.0,1981413783.0,0.0
156,313,2202,0,0,tick,1933703107,1993521922,1992095706,1933703107,526274347,1919099629.0,1993335604.0,0.0
157,315,2202,0,0,tick,1905572597,1984738943,1983122334,1905572597,518199588,1885619565.0,1984613575.0,0.0
158,317,2202,0,0,tick,1863871345,1984226359,1982303454,1863871345,505993422,1837001064.0,1984187726.0,0.0
159,319,2202,0,0,tick,1811798761,2000158403,1998711558,1811798761,487546874,1448114618.0,1902321555.0,0.0
160,321,2202,0,0,tick,1336998702,1977617178,1975940634,1336998702,341707800,1340563408.0,1866186163.0,0.0
161,323,2202,0,0,tick,1517557631,1979683912,1977301302,1517557631,364872546,1256461689.0,1988626270.0,0.0
162,325,2202,0,0,tick,1253945249,1879684748,1887149400,1253945249,299449196,1314357422.0,1919659774.0,0.0
163,327,2202,0,0,tick,1499282084,1975175757,1972790370,1499282084,361769654,1338003301.0,1983176399.0,0.0
164,329,2202,0,0,tick,1192218284,1823002872,1821598968,1192218284,288088523,1420751899.0,1985420719.0,0.0
165,331,2202,0,0,tick,1295515549,1850620597,1855585458,1295515549,311668850,1532480113.0,1990176570.0,0.0
166,333,2202,0,0,tick,1072050004,1863689698,1869916836,1072050004,275632443,1509898786.0,1976807878.0,0.0
167,335,2202,0,0,tick,1165347211,1849835113,1849853022,1165347211,292290395,1526453634.0,1986688796.0,0.0
168,337,2202,0,0,tick,1137461002,1877220268,1883470992,1137461002,288341946,1521399827.0,1987551024.0,0.0
169,339,2202,0,0,tick,1161333892,1845993546,1849203414,1161333892,291286088,1511958474.0,1978074181.0,0.0
170,341,2202,0,0,tick,1264185512,1971378545,1976940756,1264185512,327541252,1222458168.0,1776985888.0,0.0
171,343,2202,0,0,tick,1502976750,1974822295,1972685532,1502976750,360881788,1079926085.0,1910122633.0,0.0
172,345,2202,0,0,tick,1475187191,1930329880,1929810852,1475187191,337889415,1500997108.0,1988186212.0,0.0
173,347,2202,0,0,tick,1232411206,1975209472,1982159526,1232411206,323092889,1170263530.0,1834873321.0,0.0
174,349,2202,0,0,tick,1515193527,1984072390,1984609620,1515193527,363719227,1354979380.0,1969501508.0,0.0
175,351,2202,0,0,tick,1125978923,1876891650,1881750744,1125978923,280448940,1497006124.0,1987864928.0,0.0
176,353,2202,0,0,tick,1474119207,1990847431,1992742020,1474119207,358239936,1080275933.0,1939753396.0,0.0
177,355,2202,0,0,tick,1466647346,1926284623,1926836298,1466647346,338403756,1278152742.0,1991859581.0,0.0
