nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
144 2342 0 1 tick 2261032647 2006804430 - 0 -
145 2342 0 0 tick 2047264968 1986487181 1987496736 2047264968 475114253
146 2342 0 1 tick 2041686985 1999582516 - 0 -
147 2342 0 0 tick 1855357380 1991557847 1992213288 1855357380 437986779
148 2342 0 1 tick 2127220537 1987006780 - 0 -
149 2342 0 0 tick 2113943984 1992810457 1995577326 2113943984 489544108
150 2342 0 1 tick 2660511897 2010359329 - 0 -
151 2342 0 0 tick 2018171868 2005165143 2003866680 2018171868 472197001
152 2342 0 1 tick 1971507552 1989376656 - 0 -
153 2342 0 0 tick 2057179521 2004619577 2003221800 2057179521 477033710
154 2342 0 1 tick 2053989317 1988281276 - 0 -
155 2342 0 0 tick 1889944838 1990771788 1990567728 1889944838 444771668
156 2342 0 1 tick 1987038340 2005016290 - 0 -
157 2342 0 0 tick 1969350368 2005549523 2004361320 1969350368 464037570
158 2342 0 1 tick 2109152193 1988496559 - 0 -
159 2342 0 0 tick 2136151497 2004630556 2003176422 2136151497 489792743
160 2342 0 1 tick 2039173429 2004941046 - 0 -
161 2342 0 0 tick 1995721105 1987321642 1986045564 1995721105 465479410
162 2342 0 1 tick 2102703672 2004356619 - 0 -
163 2342 0 0 tick 1885284846 2003113525 2001502068 1885284846 445054779
164 2342 0 1 tick 2101483882 2004220204 - 0 -
165 2342 0 0 tick 2091365681 1987346732 1988172102 2091365681 481970772
166 2342 0 1 tick 2090237320 2005249179 - 0 -
167 2342 0 0 tick 2134371857 1987864700 1987566186 2134371857 488451826
168 2342 0 1 tick 2445325174 2008981505 - 0 -
169 2342 0 0 tick 2111392746 2002660456 2002727250 2111392746 489131841
170 2342 0 1 tick 1997296532 2002060358 - 0 -
171 2342 0 0 tick 2075524521 1988448656 1988282310 2075524521 479546333
172 2342 0 1 tick 2034317492 1990421166 - 0 -
173 2342 0 0 tick 2154817211 2005820080 2004587298 2154817211 494339878
174 2342 0 1 tick 2096860175 2005499896 - 0 -
175 2342 0 0 tick 2083270708 1999794594 2000389746 2083270708 479588646
176 2342 0 1 tick 2221347209 1991177360 - 0 -
177 2342 0 0 tick 2666800491 1993959208 1994189484 2666800491 584343146
178 2342 0 1 tick 2456814100 2004040671 - 0 -
179 2342 0 0 tick 1992419569 1978988917 1985279670 1992419569 463275843
180 2342 0 1 tick 2136847061 1991323399 - 0 -
181 2342 0 0 tick 2518891821 2009036492 2008877526 2518891821 563889375
182 2342 0 1 tick 2125379842 2005670550 - 0 -
183 2342 0 0 tick 2113745099 1989450382 1988081538 2113745099 485958136
184 2342 0 1 tick 1886029010 2001154956 - 0 -
185 2342 0 0 tick 1961310567 1985254963 1983590082 1961310567 457237660
186 2342 0 1 tick 1876450671 1986224621 - 0 -
187 2342 0 0 tick 2043378654 1979749300 1983587802 2043378654 474503410
188 2342 0 1 tick 2089895817 2002242932 - 0 -
189 2342 0 0 tick 2036329633 2000483808 1999357266 2036329633 472028359
190 2342 0 1 tick 2030414016 2003540761 - 0 -
191 2342 0 0 tick 2146653749 1986188451 1984889838 2146653749 491667235
192 2342 0 1 tick 1967381101 1985351685 - 0 -
193 2342 0 0 tick 2093458273 1987879576 1986447594 2093458273 480583554
194 2342 0 1 tick 1978420064 2003400482 - 0 -
195 2342 0 0 tick 2181613434 2001126394 2003036502 2181613434 498696531
196 2342 0 1 tick 2021929834 1986768490 - 0 -
197 2342 0 0 tick 2007506621 2004196873 2002777386 2007506621 466996462
198 2342 0 1 tick 2220627355 2005781745 - 0 -
199 2342 0 0 tick 2181327025 2005866453 2004755610 2181327025 501427650
200 2342 0 1 tick 1986354074 1982606430 - 0 -
201 2342 0 0 tick 2145683815 1998625655 2000499462 2145683815 494397809
202 2342 0 1 tick 1990377160 1999466882 - 0 -
203 2342 0 0 tick 1873280194 1985209888 1991412360 1873280194 442579284
204 2342 0 1 tick 2210688022 2004056697 - 0 -
205 2342 0 0 tick 2022319147 1988717323 1991801304 2022319147 471125045
206 2342 0 1 tick 2240795090 2004307203 - 0 -
207 2342 0 0 tick 2094328834 2001884438 2003714220 2094328834 484067837
208 2342 0 1 tick 1969963392 2001703018 - 0 -
209 2342 0 0 tick 1959662772 2000702099 2001791238 1959662772 458362218
210 2342 0 1 tick 2049428007 2004224980 - 0 -
211 2342 0 0 tick 2380859213 1991997078 1991510196 2380859213 538907833
212 2342 0 1 tick 2013164176 1996550379 - 0 -
213 2342 0 0 tick 2197438772 1990219348 1989124740 2197438772 504307548
214 2342 0 1 tick 2177062458 1990637065 - 0 -
215 2342 0 0 tick 2118293591 1987709034 1988556234 2118293591 488882876
216 2342 0 1 tick 1985538156 1988602801 - 0 -
217 2342 0 0 tick 2016468074 1986845564 1987634328 2016468074 468958335
218 2342 0 1 tick 2139615598 1984345294 - 0 -
219 2342 0 0 tick 2010480540 2003592939 2002264212 2010480540 472055292
220 2342 0 1 tick 1924761687 1977650853 - 0 -
221 2342 0 0 tick 1905275070 1994797858 1993044096 1905275070 446950864
222 2342 0 1 tick 1829264384 1979759890 - 0 -
223 2342 0 0 tick 2297745302 1988595369 1989704520 2297745302 519294033
224 2342 0 1 tick 2005519927 1985332451 - 0 -
225 2342 0 0 tick 2030473104 2003535010 2001961344 2030473104 471141423
226 2342 0 1 tick 2062210706 1987211387 - 0 -
227 2342 0 0 tick 2010016636 2002367871 2001518400 2010016636 467997498
228 2342 0 1 tick 1931158519 1987285937 - 0 -
229 2342 0 0 tick 1962598525 2003780249 2002435188 1962598525 462015532
230 2342 0 1 tick 2050739985 1987869825 - 0 -
231 2342 0 0 tick 2091879714 2005016197 2003922366 2091879714 486119270
232 2342 0 1 tick 2127481774 1993996228 - 0 -
233 2342 0 0 tick 2053716006 2005151589 2003874756 2053716006 477933045
234 2342 0 1 tick 2070687116 2003890842 - 0 -
235 2342 0 0 tick 2008568339 1990825332 1992521652 2008568339 467949924
236 2342 0 1 tick 2031903139 1986513187 - 0 -
237 2342 0 0 tick 2217377378 1983981682 1984805592 2217377378 505844699
238 2342 0 1 tick 2188484417 1980503268 - 0 -
239 2342 0 0 tick 2223898379 2001832549 2000691510 2223898379 506752022
240 2342 0 1 tick 2029994247 1993549236 - 0 -
241 2342 0 0 tick 2216995406 1989097440 1988234442 2216995406 511269024
242 2342 0 1 tick 2023350595 2001248689 - 0 -
243 2342 0 0 tick 2120059813 2000894323 1999403856 2120059813 486692765
244 2342 0 1 tick 2155253609 2001219775 - 0 -
245 2342 0 0 tick 2129431608 1990432028 1991948142 2129431608 488069122
246 2342 0 1 tick 1862671847 2000902323 - 0 -
247 2342 0 0 tick 2204182891 2003722978 2002782864 2204182891 506642895
248 2342 0 1 tick 1846943973 1998360132 - 0 -
249 2342 0 0 tick 1963098171 1988664455 1992664098 1963098171 457471796
250 2342 0 1 tick 2002839087 2000074113 - 0 -
251 2342 0 0 tick 1876898737 1981293369 1984741494 1876898737 442871537
252 2342 0 1 tick 2324143617 2006472008 - 0 -
253 2342 0 0 tick 1963214777 2005199039 2003786856 1963214777 460452366
254 2342 0 1 tick 2068050938 2000673450 - 0 -
255 2342 0 0 tick 2061149170 1977650981 1976263692 2061149170 475735549
256 2342 0 1 tick 2177078489 1995821239 - 0 -
257 2342 0 0 tick 2086329603 2003916667 2002436892 2086329603 482075246
258 2342 0 1 tick 1871311688 1985045565 - 0 -
259 2342 0 0 tick 1926478950 1987426108 1989574614 1926478950 450029668
260 2342 0 1 tick 1985712756 1982224705 - 0 -
261 2342 0 0 tick 2146963963 1993890748 1997992734 2146963963 495132338
262 2342 0 1 tick 1979376515 1996807637 - 0 -
263 2342 0 0 tick 2226190720 1986749777 1985694192 2226190720 508124150
264 2342 0 1 tick 2108683990 1983632837 - 0 -
265 2342 0 0 tick 1815532736 1984072671 1984416912 1815532736 435446567
266 2342 0 1 tick 2129393570 1999692477 - 0 -
267 2342 0 0 tick 2062395099 2004160592 2003074938 2062395099 479508044
268 2342 0 1 tick 2010537506 1984637120 - 0 -
269 2342 0 0 tick 1987118794 1988298611 1986804390 1987118794 461765870
270 2342 0 1 tick 1807375957 2003036890 - 0 -
271 2342 0 0 tick 2167623006 2003603194 2002246026 2167623006 496912565
272 2342 0 1 tick 2056012431 1992842678 - 0 -
273 2342 0 0 tick 2182634492 1988449137 1995177642 2182634492 497599753
274 2342 0 1 tick 1862417333 2003069911 - 0 -
275 2342 0 0 tick 2170497784 1987038717 1988159532 2170497784 498627645
276 2342 0 1 tick 2043148655 1992614189 - 0 -
277 2342 0 0 tick 2075868461 1989651454 1988607390 2075868461 480706158
278 2342 0 1 tick 2230740121 1998536076 - 0 -
279 2342 0 0 tick 1803027381 1981624407 1979738070 1803027381 428412999
280 2342 0 1 tick 2113960426 1982958073 - 0 -
281 2342 0 0 tick 2105076711 1985148347 1985120514 2105076711 483125570
282 2342 0 1 tick 2095517802 1993235884 - 0 -
283 2342 0 0 tick 2182526491 1982989379 1987755162 2182526491 497317886
284 2342 0 1 tick 2068951855 2005866001 - 0 -
285 2342 0 0 tick 1855602145 1982245493 1984297458 1855602145 438294777
286 2342 0 1 tick 2224191793 2004983935 - 0 -
287 2342 0 0 tick 2123370958 2005618375 2004345690 2123370958 491247300
288 2342 0 1 tick 1746655313 1986594786 - 0 -
289 2342 0 0 tick 2240819115 1993713330 1996144620 2240819115 510584364
290 2342 0 1 tick 1979611136 2001109152 - 0 -
291 2342 0 0 tick 2187904108 1995488105 1994399118 2187904108 499726958
292 2342 0 1 tick 1879618703 1990943814 - 0 -
293 2342 0 0 tick 1916299401 2002938462 2001128460 1916299401 449236847
294 2342 0 1 tick 1953544419 1982529668 - 0 -
295 2342 0 0 tick 2230903175 1994587092 1993737420 2230903175 508292324
296 2342 0 1 tick 1903132220 1976443068 - 0 -
297 2342 0 0 tick 1899500530 1984073193 1984236804 1899500530 447364353
298 2342 0 1 tick 2020015671 2005497411 - 0 -
299 2342 0 0 tick 1911246376 1985647466 1984873116 1911246376 447773487
300 2342 0 1 tick 2014478952 2003990046 - 0 -
301 2342 0 0 tick 1921040675 1993272135 1999925634 1921040675 452226813
302 2342 0 1 tick 2151050287 2000983013 - 0 -
303 2342 0 0 tick 1982145759 1987563971 1985705826 1982145759 460483365
304 2342 0 1 tick 1872484249 2003508525 - 0 -
305 2342 0 0 tick 2172651849 1989377794 1988325966 2172651849 501425664
306 2342 0 1 tick 2062943062 2006518141 - 0 -
307 2342 0 0 tick 2109313034 1994721649 1998963006 2109313034 489843045
308 2342 0 1 tick 1919735164 1999715295 - 0 -
309 2342 0 0 tick 1984396289 1987484310 1985705688 1984396289 461175818
310 2342 0 1 tick 1815009698 1976675207 - 0 -
311 2342 0 0 tick 1967342449 1997457862 2003325594 1967342449 465457440
312 2342 0 1 tick 2098799222 1988101233 - 0 -
313 2342 0 0 tick 2097033452 2003316193 2002302450 2097033452 488361805
314 2342 0 1 tick 1845872123 1988487350 - 0 -
315 2342 0 0 tick 2303985030 1991544336 1990852800 2303985030 521544085
316 2342 0 1 tick 2127804273 2005292428 - 0 -
317 2342 0 0 tick 2003427604 1997738739 1996354278 2003427604 469493264
318 2342 0 1 tick 2202050482 1981911947 - 0 -
319 2342 0 0 tick 2029320444 1988289508 1987402200 2029320444 476395080
320 2342 0 1 tick 2019282804 2005550958 - 0 -
321 2342 0 0 tick 2052065947 2001411741 2001759924 2052065947 475847129
322 2342 0 1 tick 2173768134 2001091259 - 0 -
323 2342 0 0 tick 2074218580 1989181528 1988920248 2074218580 482170990
324 2342 0 1 tick 2149040320 2005675841 - 0 -
325 2342 0 0 tick 2082807827 1988549933 1987126302 2082807827 478830134
326 2342 0 1 tick 1972635475 2005214900 - 0 -
327 2342 0 0 tick 1899798855 1997710932 2001773964 1899798855 445374400
328 2342 0 1 tick 1999754960 2001237157 - 0 -
329 2342 0 0 tick 2025769041 1991453311 1991571438 2025769041 470526752
330 2342 0 1 tick 2258808775 2004496189 - 0 -
331 2342 0 0 tick 2019760709 2004157448 2002686348 2019760709 470054726
332 2342 0 1 tick 2213201316 2005106515 - 0 -
333 2342 0 0 tick 1939641158 1987052345 1987901856 1939641158 455506640
334 2342 0 1 tick 2013732621 1989482995 - 0 -
335 2342 0 0 tick 2111996208 2004823350 2003560734 2111996208 486987957
336 2342 0 1 tick 2070798911 1989020021 - 0 -
337 2342 0 0 tick 2024753254 2001467227 2000121726 2024753254 471707151
338 2342 0 1 tick 1961273821 2009482681 - 0 -
339 2342 0 0 tick 2126696375 2005525845 2004168618 2126696375 489358851
340 2342 0 1 tick 2434113361 2008197284 - 0 -
341 2342 0 0 tick 2183054902 2005169031 2003878554 2183054902 501246801
342 2342 0 1 tick 2003773781 1987880113 - 0 -
343 2342 0 0 tick 1987967782 1987697686 1986020598 1987967782 463341258
344 2342 0 1 tick 2171489126 2001474317 - 0 -
345 2342 0 0 tick 1947775823 2002829197 2002044294 1947775823 454707474
346 2342 0 1 tick 2138614528 2006737804 - 0 -
347 2342 0 0 tick 1980553064 2002045893 2001249876 1980553064 465896033
348 2342 0 1 tick 2109237916 1989884239 - 0 -
349 2342 0 0 tick 2168509249 2002276046 2001024708 2168509249 494981900
350 2342 0 1 tick 2163721062 1986754779 - 0 -
351 2342 0 0 tick 1884109413 1987493100 1985732364 1884109413 443761366
352 2342 0 1 tick 2272779381 2005608949 - 0 -
353 2342 0 0 tick 2062171008 2003667239 2002166802 2062171008 476682471
354 2342 0 1 tick 2100684792 2005787677 - 0 -
355 2342 0 0 tick 1967378392 1985359347 1985731554 1967378392 459852289
356 2342 0 1 tick 2011154877 2005555768 - 0 -
357 2342 0 0 tick 1988956311 2003251690 2001417822 1988956311 462483962
358 2342 0 1 tick 2146479035 2005825882 - 0 -
359 2342 0 0 tick 2029170781 1992856951 1991404806 2029170781 471328694
360 2342 0 1 tick 2317685518 1982731774 - 0 -
361 2342 0 0 tick 2087498416 2004315818 2003210466 2087498416 482217656
362 2342 0 1 tick 2291273609 1992385509 - 0 -
363 2342 0 0 tick 1933908774 2003053872 2001422868 1933908774 453208840
364 2342 0 1 tick 2088820250 2004986568 - 0 -
365 2342 0 0 tick 2124065581 1999914150 2000699034 2124065581 489384948
366 2342 0 1 tick 1801392633 1985565468 - 0 -
367 2342 0 0 tick 2004269097 1995378986 1993917132 2004269097 464529399
368 2342 0 1 tick 1928188643 1983466955 - 0 -
369 2342 0 0 tick 1998100053 2000189239 2002809864 1998100053 464492545
370 2342 0 1 tick 1925229641 1993010342 - 0 -
371 2342 0 0 tick 2269094847 2005170576 2004060684 2269094847 516595604
372 2342 0 1 tick 2496756993 2008847572 - 0 -
373 2342 0 0 tick 1972443788 1993576664 1992639600 1972443788 461114783
374 2342 0 1 tick 2034160255 1995721742 - 0 -
375 2342 0 0 tick 2142927792 1986587809 1987445652 2142927792 490311632
376 2342 0 1 tick 1917107839 2002007074 - 0 -
377 2342 0 0 tick 1954563866 1988213691 1986739290 1954563866 457950604
378 2342 0 1 tick 2293268888 2007009447 - 0 -
379 2342 0 0 tick 2050543835 1985729645 1986124638 2050543835 473969377
380 2342 0 1 tick 2059423363 1996192774 - 0 -
381 2342 0 0 tick 1943459907 1992280429 1995377712 1943459907 456078786
382 2342 0 1 tick 2000372651 1982593863 - 0 -
383 2342 0 0 tick 2123540795 2006897961 2005998708 2123540795 490688560
384 2342 0 1 tick 2112429865 1990907941 - 0 -
385 2342 0 0 tick 2102651228 1987356206 1987904748 2102651228 483887915
386 2342 0 1 tick 2111939242 2004891822 - 0 -
387 2342 0 0 tick 2091154885 1988752138 1987262832 2091154885 480126241
388 2342 0 1 tick 2121995012 2005743320 - 0 -
389 2342 0 0 tick 1954024929 1992525249 1995237120 1954024929 459859902
390 2342 0 1 tick 2029147150 1993043461 - 0 -
391 2342 0 0 tick 2168640431 1996848112 1995718272 2168640431 496632251
392 2342 0 1 tick 2277322062 2006414333 - 0 -
393 2342 0 0 tick 2060523600 2001847868 2003356158 2060523600 478041231
394 2342 0 1 tick 2373256417 2008408194 - 0 -
395 2342 0 0 tick 2097823798 2006131372 2005144758 2097823798 484423703
396 2342 0 1 tick 2042972028 1985520220 - 0 -
397 2342 0 0 tick 1947997451 2003259304 2001408492 1947997451 455849033
398 2342 0 1 tick 2049640893 1995128951 - 0 -
399 2342 0 0 tick 1925512059 1985641308 1985058138 1925512059 452336352
400 2342 0 1 tick 1963783937 1996671240 - 0 -
401 2342 0 0 tick 2044950721 1982277535 1984042194 2044950721 473962077
402 2342 0 1 tick 2114386981 2004123913 - 0 -
403 2342 0 0 tick 2282956087 1998536026 1997576094 2282956087 516404056
404 2342 0 1 tick 2041582085 1985084971 - 0 -
405 2342 0 0 tick 2019130449 2001199889 1999848732 2019130449 467770307
406 2342 0 1 tick 2223040229 1996511207 - 0 -
407 2342 0 0 tick 2023561682 1986788199 1985301030 2023561682 468685412
408 2342 0 1 tick 2117881160 1986486507 - 0 -
409 2342 0 0 tick 1751276956 2002605003 2000733582 1751276956 423845998
410 2342 0 1 tick 2130179856 1993486652 - 0 -
411 2342 0 0 tick 1854214589 1983961276 1985320734 1854214589 439767880
412 2342 0 1 tick 2068573547 1995994249 - 0 -
413 2342 0 0 tick 1918823192 1988145394 1986496962 1918823192 448536661
414 2342 0 1 tick 2130767783 1997556546 - 0 -
415 2342 0 0 tick 2078636752 2003475870 2001694944 2078636752 479614474
416 2342 0 1 tick 2078781303 2003846200 - 0 -
417 2342 0 0 tick 2059133927 1992961516 1994821704 2059133927 476710881
418 2342 0 1 tick 2241252996 2005241821 - 0 -
419 2342 0 0 tick 1983269154 1983161361 1986461598 1983269154 461184865
420 2342 0 1 tick 2137138688 1986879545 - 0 -
421 2342 0 0 tick 1998019318 1997130941 2001622206 1998019318 466068832
422 2342 0 1 tick 2147307932 1999920972 - 0 -
423 2342 0 0 tick 2266628113 2006126615 2005324254 2266628113 515664891
424 2342 0 1 tick 1965934825 1986797822 - 0 -
425 2342 0 0 tick 2162318824 1987365021 1988127150 2162318824 494178170
426 2342 0 1 tick 2110588937 1987189999 - 0 -
427 2342 0 0 tick 2088018975 2005449440 2003995956 2088018975 484016350
428 2342 0 1 tick 1983930355 2004615085 - 0 -
429 2342 0 0 tick 1944385168 1994792520 1993066590 1944385168 454724057
430 2342 0 1 tick 2080360256 1994404637 - 0 -
431 2342 0 0 tick 2096386098 2003794816 2002409076 2096386098 486051347
432 2342 0 1 tick 1993900230 2004258306 - 0 -
433 2342 0 0 tick 2088310904 1998118719 2001012462 2088310904 483094719
434 2342 0 1 tick 2170025671 1979718583 - 0 -
435 2342 0 0 tick 2034399390 2005854131 2004661512 2034399390 472785508
