,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
109,219,2493,0,0,tick,1978752632,2001446120,2000981940,1978752632,262912312,1996102313,2001758266,0
110,221,2493,0,0,tick,1986427943,1993426959,1993033878,1986427943,264020288,1992200639,2001543136,0
111,223,2493,0,0,tick,1981464073,2001303863,2000937006,1981464073,263228949,1980231892,2001594882,0
112,225,2493,0,0,tick,2013612349,2001408425,2000961168,2013612349,267426928,1976762673,1985706017,0
113,227,2493,0,0,tick,1966105599,1975926961,1983463494,1966105599,261169760,1976782809,1999472764,0
114,229,2493,0,0,tick,2005491661,2000649326,2000216502,2005491661,266506415,1998255617,2001385705,0
115,231,2493,0,0,tick,1994856386,2000208459,1999938000,1994856386,264902814,1980425356,2000983382,0
116,233,2493,0,0,tick,1998085523,2001415396,2000893740,1998085523,265458175,2003262834,2001416214,0
117,235,2493,0,0,tick,1996783751,2001396241,2001091446,1996783751,265234600,1970206516,1985455798,0
118,237,2493,0,0,tick,1959108237,1977447322,1984974924,1959108237,260159261,2003800404,1991454975,0
119,239,2493,0,0,tick,1998553442,2001487686,2001130488,1998553442,265281062,1992748083,2001507436,0
120,241,2493,0,0,tick,1978028150,2000199652,1999693380,1978028150,262741196,2008308902,2001462430,0
121,243,2493,0,0,tick,1981681118,1984836152,1984492710,1981681118,263208318,1995007852,2001591225,0
122,245,2493,0,0,tick,1983774766,2000635568,2000190324,1983774766,263574390,1997087940,2001816163,0
123,247,2493,0,0,tick,1984983238,1985268135,1992903666,1984983238,263611045,1999537792,2001673213,0
124,249,2493,0,0,tick,1988638126,2001379650,2000906850,1988638126,264116068,1978019518,2001768483,0
125,251,2493,0,0,tick,2012883753,2001433305,2001010992,2012883753,267436673,2000150177,2000940353,0
126,253,2493,0,0,tick,1987648682,1999767408,1999373340,1987648682,263957969,1959175954,1977123631,0
127,255,2493,0,0,tick,2008681089,2001648742,2001228996,2008681089,266776124,1980065713,1985458560,0
128,257,2493,0,0,tick,1985909866,1990566814,2000845296,1985909866,263796468,1975494424,1993159060,0
129,259,2493,0,0,tick,1991639724,1999799745,1999401846,1991639724,264501592,2006252724,2000711119,0
130,261,2493,0,0,tick,2000093426,2000848728,2000550306,2000093426,265760525,1985157043,2000953593,0
131,263,2493,0,0,tick,1981431834,2001251872,2000649852,1981431834,263194303,2012581208,2001521997,0
132,265,2493,0,0,tick,1993591925,2001425256,2001068454,1993591925,264681532,1976853148,1985315877,0
133,267,2493,0,0,tick,1968297169,1989150451,1991349294,1968297169,261403977,1989165474,1983480220,0
134,269,2493,0,0,tick,2001485913,2001484321,2001020064,2001485913,265989772,1997414574,2001704414,0
135,271,2493,0,0,tick,1966694069,1985627162,1985184732,1966694069,261209761,1975897836,1985266064,0
136,273,2493,0,0,tick,2008235180,2001412958,2000976468,2008235180,266781638,1987291983,1993301969,0
137,275,2493,0,0,tick,1986585287,2000491090,2000088150,1986585287,263863662,1964316539,1985945608,0
138,277,2493,0,0,tick,2006706985,2000065516,1999715004,2006706985,266635676,1978984773,1981915263,0
139,279,2493,0,0,tick,1988358388,1995355114,2000943000,1988358388,264066656,1979725499,2001646458,0
140,281,2493,0,0,tick,1995940431,1991552428,1993121106,1995940431,265124258,1994089787,1999155186,0
141,283,2493,0,0,tick,1991782615,2000865323,2000572068,1991782615,264463162,1985310641,2001317492,0
142,285,2493,0,0,tick,1973638895,1985612100,1985163792,1973638895,262214788,2009866454,2001581361,0
143,287,2493,0,0,tick,1981518686,1985252988,1984892142,1981518686,263210917,1990295818,2001492000,0
144,289,2493,0,0,tick,1970388300,1993112564,1992645654,1970388300,261745922,2013824650,2001519015,0
145,291,2493,0,0,tick,1997239552,2001606472,2001221208,1997239552,265181685,1992420385,2001633973,0
146,293,2493,0,0,tick,1965004474,1985192828,1984774344,1965004474,260983794,1990330795,1985724701,0
147,295,2493,0,0,tick,1996693568,2001312622,2000934432,1996693568,265292871,1995803654,2001354395,0
148,297,2493,0,0,tick,1961468523,1977605580,1977174966,1961468523,260536470,1970535693,1989371041,0
149,299,2493,0,0,tick,2008633765,1995192736,2000666280,2008633765,266873944,1997315648,2001904023,0
150,301,2493,0,0,tick,1985852954,1999855980,1999366152,1985852954,263755021,1981839107,2001684647,0
151,303,2493,0,0,tick,2012677846,2001254895,2000853396,2012677846,267442144,1994103553,2000771491,0
152,305,2493,0,0,tick,1995353416,2000798413,2000475300,1995353416,265031177,1981651313,2000284484,0
153,307,2493,0,0,tick,2000905816,2001346696,2000868738,2000905816,265587783,1995116145,2001575612,0
154,309,2493,0,0,tick,1976735225,1979590537,1985200278,1976735225,262609456,1972652269,1989410910,0
155,311,2493,0,0,tick,1982277920,1999059842,1998669588,1982277920,263376106,2013767995,2001326903,0
156,313,2493,0,0,tick,1996589377,2001301256,2001027138,1996589377,265226882,1974343496,1984408182,0
157,315,2493,0,0,tick,1979937099,1999788603,1999326564,1979937099,262918921,2005372028,1999467176,0
158,317,2493,0,0,tick,1996468895,2000038731,1999643634,1996468895,265301744,1977654084,1985432364,0
159,319,2493,0,0,tick,1972529530,1993020884,1992536574,1972529530,262086055,2000965017,2000944934,0
160,321,2493,0,0,tick,1998914678,1999675984,1999287534,1998914678,265549274,1996463267,2001558629,0
161,323,2493,0,0,tick,1985249253,2001411586,2000989188,1985249253,263621607,1982584985,2001664281,0
162,325,2493,0,0,tick,2001026401,1989598660,1992473796,2001026401,265866842,1999078444,1999941328,0
163,327,2493,0,0,tick,1989770106,2001077706,2000706516,1989770106,264184060,1977151759,2001397393,0
164,329,2493,0,0,tick,2009657607,1999471158,1999006752,2009657607,267064561,1975013812,1978938343,0
165,331,2493,0,0,tick,1991498284,1999179166,1998883056,1991498284,264422877,1982990240,2001473738,0
166,333,2493,0,0,tick,2001698877,2001715632,2001296880,2001698877,265957284,2000257964,2001909755,0
167,335,2493,0,0,tick,1982763113,1985701040,1985347632,1982763113,263292084,1971006483,1985858436,0
168,337,2493,0,0,tick,1964119735,1985262390,1984778010,1964119735,260856468,2005229685,1993442397,0
169,339,2493,0,0,tick,1974331812,1974926531,1985100564,1974331812,262214522,1988297032,2001562911,0
170,341,2493,0,0,tick,1980771539,2001435290,2001008922,1980771539,263072432,1989086380,1983371643,0
171,343,2493,0,0,tick,1993192776,1999000612,1998664548,1993192776,264850731,1995076960,1999565420,0
172,345,2493,0,0,tick,1982159626,2000339602,1999885194,1982159626,263203990,1991835504,1999689729,0
173,347,2493,0,0,tick,2004895404,2001370341,2000919078,2004895404,266308523,1976992443,1981801611,0
174,349,2493,0,0,tick,1968572448,1985013109,1984643430,1968572448,261505941,1980141321,2000780217,0
175,351,2493,0,0,tick,2013864612,2001455125,2001069762,2013864612,267665779,1997293392,2001559686,0
176,353,2493,0,0,tick,1989872025,2000167737,1999850172,1989872025,264262848,1965356532,1985348861,0
177,355,2493,0,0,tick,1985167070,1982225542,1983780438,1985167070,263729282,1997497575,2001024013,0
178,357,2493,0,0,tick,1994891779,2000156324,1999851216,1994891779,264863041,1959311649,1983478613,0
179,359,2493,0,0,tick,1965535454,1977274010,1984964112,1965535454,261127979,2003997892,2001550376,0
180,361,2493,0,0,tick,1972434870,1985002019,1984980426,1972434870,262073866,1831997660,1983863339,0
181,363,2493,0,0,tick,1660365480,2002057035,2002004268,1660365480,216009369,1644704444,2002626729,0
182,365,2493,0,0,tick,1634960368,1985478529,1985400324,1634960368,210426223,1676278380,2002774563,0
183,367,2493,0,0,tick,1652936102,2002071450,2002041942,1652936102,212492778,1670062894,2002512406,0
184,369,2493,0,0,tick,1646097281,2002257923,2002173240,1646097281,211638412,1632966632,1984044368,0
185,371,2493,0,0,tick,1648355076,1975778265,1986256842,1648355076,217822930,1644164808,2000037862,0
186,373,2493,0,0,tick,1664820420,2001524686,2001438966,1664820420,219875638,1651447735,2002364484,0
187,375,2493,0,0,tick,1655257857,1986250295,1986224604,1655257857,215639858,1654243017,2002638674,0
188,377,2493,0,0,tick,1649343192,2001928800,2001785778,1649343192,212046664,1672506460,2002782155,0
189,379,2493,0,0,tick,1640048535,2000707019,2000532588,1640048535,211058581,1651469741,1983952813,0
190,381,2493,0,0,tick,1638374163,1993892441,2001745182,1638374163,210672013,1634472759,1986197198,0
191,383,2493,0,0,tick,1660775166,1986718434,1986656322,1660775166,219197321,1654421725,2002327298,0
192,385,2493,0,0,tick,1669631115,2002551904,2002571280,1669631115,220472237,1651977210,2002190137,0
193,387,2493,0,0,tick,1669125512,2002461780,2002453518,1669125512,218669099,1648938936,2002423287,0
194,389,2493,0,0,tick,1632460133,1987845250,1993621428,1632460133,209934826,1669478108,2002715698,0
195,391,2493,0,0,tick,1652945748,2002063892,2001985980,1652945748,212494223,1674588439,2002783765,0
196,393,2493,0,0,tick,1791905108,1995274414,1995078330,1791905108,274365618,2266387791,2003857896,0
197,395,2493,0,0,tick,2241628341,2009398950,2009352030,2241628341,496524591,2230773669,2001612796,0
198,397,2493,0,0,tick,2225474557,2008839133,2008771500,2225474557,493295852,2272176418,2009808522,0
199,399,2493,0,0,tick,2258395409,2009870326,2009834022,2258395409,467466905,2319701401,2009658541,0
200,401,2493,0,0,tick,2216437677,1989299065,1993264794,2216437677,491000398,2245214604,2009902473,0
201,403,2493,0,0,tick,2242512375,2009169277,2009111412,2242512375,496653815,2236367871,1995819291,0
202,405,2493,0,0,tick,2307655988,2009554194,2009439966,2307655988,488928136,2284261503,1995531594,0
203,407,2493,0,0,tick,2008286863,1998329323,1998035472,2008286863,354211381,1984137453,2001714333,0
204,409,2493,0,0,tick,1992699531,1985352306,1984948716,1992699531,264659612,1983487266,1985625058,0
205,411,2493,0,0,tick,1988175653,2001205000,2000785608,1988175653,264142376,1976455955,2000363522,0
206,413,2493,0,0,tick,1985293023,1984431714,1984027362,1985293023,263666224,1993915230,2001417669,0
207,415,2493,0,0,tick,1976615268,1984599368,1984236528,1976615268,262500001,1981850289,2001405577,0
208,417,2493,0,0,tick,1997428638,1999763996,1999328190,1997428638,265412724,1991913533,1996882193,0
209,419,2493,0,0,tick,1981809611,1985296572,1984935204,1981809611,263155187,1967102734,1985695189,0
210,421,2493,0,0,tick,1956293117,1980647315,1984207872,1956293117,259854186,2013091452,2001796272,0
211,423,2493,0,0,tick,1999434246,2001387763,2001009192,1999434246,265473994,1989542954,2001638518,0
212,425,2493,0,0,tick,1981723967,2000914259,2000496234,1981723967,263252481,2012039432,2001543332,0
213,427,2493,0,0,tick,1993728030,2001298530,2000856396,1993728030,264710046,1997854156,2001771951,0
214,429,2493,0,0,tick,1967729787,1985372266,1984972008,1967729787,261369068,1972640429,1982699593,0
215,431,2493,0,0,tick,2000273279,1998465531,1997997120,2000273279,265637357,1999000735,2001869638,0
216,433,2493,0,0,tick,1963496935,1979004751,1982574372,1963496935,260835531,1981581673,2001624322,0
217,435,2493,0,0,tick,1998270229,1985380665,1985011518,1998270229,265596115,1995842190,2001609573,0
218,437,2493,0,0,tick,1975404344,1985264922,1984885626,1975404344,262378522,1981038592,2001579033,0
219,439,2493,0,0,tick,2005960205,2001398360,2000865504,2005960205,266532323,1971380030,1977780379,0
220,441,2493,0,0,tick,1998292603,2001340273,2001039144,1998292603,265360546,1956755780,1977173789,0
221,443,2493,0,0,tick,1993973314,2001217900,2000721216,1993973314,264879554,2006454490,2001359450,0
222,445,2493,0,0,tick,1979452784,1983967610,1985040654,1979452784,262920653,1988072696,2001623819,0
223,447,2493,0,0,tick,1981417657,2001538866,2001062214,1981417657,263187549,2010575676,2001574656,0
224,449,2493,0,0,tick,1979333501,1985298990,1984897932,1979333501,262823853,1966973477,1977839152,0
225,451,2493,0,0,tick,1973898539,1995169161,2000719008,1973898539,262144355,2008059102,2001627046,0
226,453,2493,0,0,tick,1999630998,2001276088,2000910996,1999630998,265719534,1992899567,1999911073,0
227,455,2493,0,0,tick,1982631051,1999418523,1998993804,1982631051,263316246,1976703813,1985328869,0
228,457,2493,0,0,tick,2004925897,2001287359,2000865372,2004925897,266272685,1999987439,2001542911,0
229,459,2493,0,0,tick,1989827353,2001313649,2000919378,1989827353,264330420,1978163840,2001904333,0
230,461,2493,0,0,tick,2007026911,2000778108,2000352648,2007026911,266628900,1997496123,2001743962,0
231,463,2493,0,0,tick,1965987108,1974801483,1984957974,1965987108,261146464,1980903568,2001691083,0
232,465,2493,0,0,tick,1988064568,1983749973,1983330324,1988064568,264118847,1992721125,2000447010,0
233,467,2493,0,0,tick,1982299018,1985244214,1984869330,1982299018,263343377,1986198062,2001767665,0
234,469,2493,0,0,tick,1977736302,1993000195,1992559668,1977736302,262787977,2010626395,2001464439,0
235,471,2493,0,0,tick,1982330436,1985418330,1985041332,1982330436,263287739,1988385108,2001742712,0
236,473,2493,0,0,tick,1980653264,2001406517,2001004104,1980653264,263178333,2012774682,2001662409,0
237,475,2493,0,0,tick,1996130207,2001340906,2000990178,1996130207,265185120,1996855578,2001098522,0
238,477,2493,0,0,tick,1975193700,1992599103,1992134904,1975193700,262430143,2001739156,2001485853,0
239,479,2493,0,0,tick,1982839869,1985593209,1985233146,1982839869,263382310,1999806111,2001793821,0
240,481,2493,0,0,tick,1958454058,1977421561,1984977792,1958454058,260151479,1985053127,2001793409,0
241,483,2493,0,0,tick,1994975823,1985546618,1985072406,1994975823,264893160,1997519441,2001732836,0
242,485,2493,0,0,tick,1991959340,2001455819,2001025728,1991959340,264650571,1981972962,2001855365,0
243,487,2493,0,0,tick,2007374653,2001291483,2000817414,2007374653,266520849,1999625780,2001793708,0
244,489,2493,0,0,tick,1986047282,1993455735,1993150950,1986047282,263658420,1979502072,2001503072,0
245,491,2493,0,0,tick,2001685503,1999696824,1999238964,2001685503,265933896,1983198953,1985694997,0
246,493,2493,0,0,tick,1995094372,2000902179,2000534652,1995094372,265047416,1986250074,2001689070,0
247,495,2493,0,0,tick,1975608427,1992404098,1992001974,1975608427,262396454,2010948133,2001790982,0
248,497,2493,0,0,tick,1998219538,2001549066,2001166356,1998219538,265319781,1975814433,1985899894,0
249,499,2493,0,0,tick,1960663724,1983335557,1985064906,1960663724,260455458,1995129688,1984108101,0
250,501,2493,0,0,tick,1997227755,2001359398,2001050364,1997227755,265485759,1994285264,2001876311,0
251,503,2493,0,0,tick,1959014710,1977309095,1984776702,1959014710,260263851,2002824162,2001337323,0
252,505,2493,0,0,tick,1994941632,1999177150,1998820752,1994941632,265091707,1996923237,2000267473,0
253,507,2493,0,0,tick,1970770707,1985325320,1985037996,1970770707,261777672,1980416944,2001908118,0
254,509,2493,0,0,tick,2014932861,2001313754,2000893452,2014932861,267815984,1990997093,1993659185,0
255,511,2493,0,0,tick,1985532857,2001062927,2000643498,1985532857,263686852,1963597270,1982246488,0
256,513,2493,0,0,tick,1997079953,1987087943,1992562170,1997079953,265308413,1994823013,2001790347,0
257,515,2493,0,0,tick,1996291014,2001396033,2001029136,1996291014,265055215,1982490977,2000368488,0
258,517,2493,0,0,tick,1998341346,2000715623,2000327526,1998341346,265517015,2001862451,2001675513,0
259,519,2493,0,0,tick,1999263420,2001489271,2001117132,1999263420,265503371,1985627952,2001741215,0
260,521,2493,0,0,tick,1953293083,1977737531,1977365472,1953293083,259375052,2015030742,2001505315,0
261,523,2493,0,0,tick,1992095223,1995422650,2001046326,1992095223,264591849,1986493468,1995698331,0
262,525,2493,0,0,tick,1982803740,2001409036,2000969358,1982803740,263462078,1992176789,1984866292,0
263,527,2493,0,0,tick,1980866641,1985351427,1984958478,1980866641,263041360,1997808650,2001683149,0
264,529,2493,0,0,tick,1981005189,2001345692,2000910246,1981005189,263161407,1997244100,2001404980,0
265,531,2493,0,0,tick,2002032915,2000038886,1999651542,2002032915,265956300,1993982993,1999819647,0
266,533,2493,0,0,tick,1971522925,1985091332,1984637664,1971522925,261957322,1983043793,2001608437,0
267,535,2493,0,0,tick,2008055174,2000077358,1999639392,2008055174,266601992,1982800339,1983738647,0
268,537,2493,0,0,tick,1990893446,1999939980,1999646598,1990893446,264508886,1977592888,2001518274,0
269,539,2493,0,0,tick,1990760162,1983638474,1983192882,1990760162,264384090,1997494560,2000673891,0
270,541,2493,0,0,tick,1996611505,2001381321,2001094272,1996611505,265335232,1974417733,1993486530,0
271,543,2493,0,0,tick,1982748509,1988559515,1992072966,1982748509,263280952,1994362090,1993639484,0
272,545,2493,0,0,tick,1994816082,1994343243,1993956198,1994816082,265053490,1972252305,1984569246,0
273,547,2493,0,0,tick,1978494358,2001304444,2000878674,1978494358,262699357,1996174130,1985499378,0
274,549,2493,0,0,tick,1998213556,2001099034,2000677518,1998213556,265438261,1971587839,1985430696,0
275,551,2493,0,0,tick,1980422406,2001416922,2001196458,1980422406,263135883,1982213990,1981580140,0
276,553,2493,0,0,tick,1970975991,1985321784,1985210334,1970975991,261780302,1979403112,1983425472,0
