nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
31 2311 0 0 tick 1684882954 1993560604 1993572516 1684882954 20764139
32 2311 0 1 tick 1839678395 2009712618 - 0 -
33 2311 0 0 tick 1736396242 2009111368 2009094624 1736396242 24838021
34 2311 0 1 tick 1789630359 2009702926 - 0 -
35 2311 0 0 tick 1742664307 2008350329 2008369992 1742664307 23333618
36 2311 0 1 tick 1604343919 1987421148 - 0 -
37 2311 0 0 tick 1720313209 2010362984 2010361260 1720313209 21633478
38 2311 0 1 tick 1691427223 1994166246 - 0 -
39 2311 0 0 tick 1720699078 2010741011 2010744228 1720699078 26806261
40 2311 0 1 tick 1833060737 2010070452 - 0 -
41 2311 0 0 tick 1623852849 2010416059 2010407154 1623852849 25270917
42 2311 0 1 tick 1738842195 2010767076 - 0 -
43 2311 0 0 tick 1804014266 2010775381 2010769896 1804014266 20315624
44 2311 0 1 tick 1626749974 2008119207 - 0 -
45 2311 0 0 tick 1675926369 2010785297 2010786084 1675926369 15583226
46 2311 0 1 tick 1771292928 2010561995 - 0 -
47 2311 0 0 tick 1752260764 1994058996 1994040426 1752260764 17716020
48 2311 0 1 tick 1801244453 1987808477 - 0 -
49 2311 0 0 tick 1917018600 1993997478 1993984326 1917018600 80959073
50 2311 0 1 tick 2063831005 2001755638 - 0 -
51 2311 0 0 tick 2072914922 2008417092 2008400514 2072914922 82420150
52 2311 0 1 tick 2058150936 2010553012 - 0 -
53 2311 0 0 tick 1717356990 2010284064 2010299400 1717356990 30206127
54 2311 0 1 tick 1829677771 2009723945 - 0 -
55 2311 0 0 tick 1672070132 2008826332 2008821852 1672070132 21198147
56 2311 0 1 tick 1657499076 2010309567 - 0 -
57 2311 0 0 tick 1707574845 1990311568 1993009512 1707574845 21416100
58 2311 0 1 tick 1689914657 2010720750 - 0 -
59 2311 0 0 tick 1772748213 2009814295 2009825202 1772748213 28726521
60 2311 0 1 tick 1780824933 2010484004 - 0 -
61 2311 0 0 tick 1601113641 2011328226 2011320072 1601113641 17497000
62 2311 0 1 tick 1782489665 1988966005 - 0 -
63 2311 0 0 tick 1758986422 2010917953 2010809622 1758986422 19115499
64 2311 0 1 tick 1602480588 1993314003 - 0 -
65 2311 0 0 tick 1718248513 2011086440 2011096434 1718248513 16714902
66 2311 0 1 tick 1778168547 2011039356 - 0 -
67 2311 0 0 tick 1727124150 2010747808 2010748962 1727124150 18245621
68 2311 0 1 tick 1637872371 1995242930 - 0 -
69 2311 0 0 tick 1841403472 2011079210 2011078650 1841403472 25267210
70 2311 0 1 tick 1840631055 1994497391 - 0 -
71 2311 0 0 tick 1945641671 2010754416 2010754128 1945641671 99424627
72 2311 0 1 tick 2087689348 1988057622 - 0 -
73 2311 0 0 tick 2095299199 1987881013 1993868754 2095299199 88918861
74 2311 0 1 tick 2097047338 2008803903 - 0 -
75 2311 0 0 tick 1599575194 2009178278 2009198418 1599575194 19054638
76 2311 0 1 tick 1699530865 2009119221 - 0 -
77 2311 0 0 tick 1718238246 2010645706 2010659310 1718238246 21592752
78 2311 0 1 tick 1678448618 2011171171 - 0 -
79 2311 0 0 tick 1828932682 2010519476 2010507504 1828932682 30765449
80 2311 0 1 tick 1692135012 2001468913 - 0 -
81 2311 0 0 tick 1667239021 2011050786 2011045170 1667239021 18434118
82 2311 0 1 tick 1790672266 1995282442 - 0 -
83 2311 0 0 tick 1679136801 1991847780 1994696616 1679136801 16866334
84 2311 0 1 tick 1614185748 2003211726 - 0 -
85 2311 0 0 tick 1769757845 2010945602 2010918954 1769757845 17909044
86 2311 0 1 tick 1769044782 2011163978 - 0 -
87 2311 0 0 tick 1683232670 2010907736 2010885480 1683232670 18564471
88 2311 0 1 tick 1712162189 2002223684 - 0 -
89 2311 0 0 tick 1825320889 1994061584 1994082540 1825320889 25024808
90 2311 0 1 tick 1720399150 2008805512 - 0 -
91 2311 0 0 tick 1790487088 1994440784 2002439268 1790487088 25328761
92 2311 0 1 tick 1819255236 2010224361 - 0 -
93 2311 0 0 tick 1818472555 2009798218 2009812356 1818472555 81719136
94 2311 0 1 tick 1986200703 2009423188 - 0 -
95 2311 0 0 tick 2013878843 2009075725 2009556798 2013878843 76238938
96 2311 0 1 tick 2003977673 2009861496 - 0 -
97 2311 0 0 tick 1932883458 2008820820 2008847154 1932883458 65984136
98 2311 0 1 tick 1722343949 2009752224 - 0 -
99 2311 0 0 tick 1833477750 2009802143 2009795652 1833477750 30999395
100 2311 0 1 tick 1618996947 2010989994 - 0 -
101 2311 0 0 tick 1740858432 2010366285 2010377520 1740858432 19434156
102 2311 0 1 tick 1788674037 1994998750 - 0 -
103 2311 0 0 tick 1627023357 2010732886 2010743484 1627023357 14738036
104 2311 0 1 tick 1662837263 1995126894 - 0 -
105 2311 0 0 tick 1770397561 2010949519 2010945492 1770397561 17874064
106 2311 0 1 tick 1754407160 1995038173 - 0 -
107 2311 0 0 tick 1634904750 2010846486 2010870840 1634904750 18859039
108 2311 0 1 tick 1797775998 2011216622 - 0 -
109 2311 0 0 tick 1824035290 2010708932 2010715002 1824035290 25343871
110 2311 0 1 tick 1708365363 2010942246 - 0 -
111 2311 0 0 tick 1808243295 1986777448 1986786804 1808243295 25481383
112 2311 0 1 tick 1624622957 1990948742 - 0 -
113 2311 0 0 tick 1659669971 1994538494 1994518182 1659669971 20367427
114 2311 0 1 tick 1722114541 2011045759 - 0 -
115 2311 0 0 tick 1832397389 2010596549 2010631782 1832397389 70352389
116 2311 0 1 tick 1980913894 2002623837 - 0 -
117 2311 0 0 tick 2102499608 2010836302 2010820098 2102499608 90458574
118 2311 0 1 tick 2100776181 2010391218 - 0 -
119 2311 0 0 tick 1972785453 2008882900 2008849974 1972785453 78918040
120 2311 0 1 tick 1606317563 2010797818 - 0 -
121 2311 0 0 tick 1802790891 2010868574 2010862572 1802790891 20323266
122 2311 0 1 tick 1750126526 2010717332 - 0 -
123 2311 0 0 tick 1617284819 2011316675 2011312692 1617284819 14124225
124 2311 0 1 tick 1712164677 1995215486 - 0 -
125 2311 0 0 tick 1775092358 2008967649 2008973280 1775092358 17868674
126 2311 0 1 tick 1717687238 2006093569 - 0 -
127 2311 0 0 tick 1646913616 1997842935 1997850372 1646913616 19511325
128 2311 0 1 tick 1841163926 2010858796 - 0 -
129 2311 0 0 tick 1768988781 2010787483 2010782940 1768988781 25030172
130 2311 0 1 tick 1760761401 2011184761 - 0 -
131 2311 0 0 tick 1776170834 1993273397 1993288956 1776170834 24646599
132 2311 0 1 tick 1600526874 2011306843 - 0 -
133 2311 0 0 tick 1706575697 1995252996 2002539900 1706575697 21500153
134 2311 0 1 tick 1716680218 2010803303 - 0 -
135 2311 0 0 tick 1673173592 1992688779 1994682714 1673173592 25342453
136 2311 0 1 tick 1834114990 2010777254 - 0 -
137 2311 0 0 tick 1773422859 1986284493 1994232432 1773422859 66474638
138 2311 0 1 tick 1832541965 2011097933 - 0 -
139 2311 0 0 tick 2059472754 2010702909 2010748230 2059472754 79528475
140 2311 0 1 tick 2070428125 2010585754 - 0 -
141 2311 0 0 tick 2057098031 2010547841 2010571278 2057098031 79286430
142 2311 0 1 tick 1779322760 1994759287 - 0 -
143 2311 0 0 tick 1619009464 2002801365 2002826922 1619009464 14293533
144 2311 0 1 tick 1771296154 2011059206 - 0 -
145 2311 0 0 tick 1770273399 2011112602 2011121586 1770273399 17905331
146 2311 0 1 tick 1679695410 2011101499 - 0 -
147 2311 0 0 tick 1727229228 2011130797 2011131714 1727229228 21857363
148 2311 0 1 tick 1840864552 2010353771 - 0 -
149 2311 0 0 tick 1709264754 2002686674 2002674222 1709264754 24619310
150 2311 0 1 tick 1798726874 1995038561 - 0 -
151 2311 0 0 tick 1716546547 2010702231 2010709566 1716546547 22543454
152 2311 0 1 tick 1638391623 2011061435 - 0 -
153 2311 0 0 tick 1723770371 2010848351 2010840684 1723770371 21629724
154 2311 0 1 tick 1677515226 1986704762 - 0 -
155 2311 0 0 tick 1741875465 2010588342 2010575208 1741875465 27674118
156 2311 0 1 tick 1816228640 1994868009 - 0 -
157 2311 0 0 tick 1585778767 1994689779 1994677932 1585778767 23365781
158 2311 0 1 tick 1751209561 1994886744 - 0 -
159 2311 0 0 tick 1795904317 2010854748 2010868008 1795904317 21148442
160 2311 0 1 tick 1786629833 2010265752 - 0 -
161 2311 0 0 tick 1820274714 2010059874 2009994474 1820274714 65569885
162 2311 0 1 tick 1965800533 1995117364 - 0 -
163 2311 0 0 tick 1979198915 1988539288 1994479938 1979198915 67395803
164 2311 0 1 tick 1993328094 2010913636 - 0 -
165 2311 0 0 tick 1970837331 2010772644 2010798372 1970837331 66307563
166 2311 0 1 tick 1659302586 2009947348 - 0 -
167 2311 0 0 tick 1792531882 2010859242 2010855504 1792531882 23817745
168 2311 0 1 tick 1828713209 2010899263 - 0 -
169 2311 0 0 tick 1704827452 2011029780 2011042998 1704827452 24646626
170 2311 0 1 tick 1830021051 2010568888 - 0 -
171 2311 0 0 tick 1633735794 1994597017 1994598018 1633735794 20225488
172 2311 0 1 tick 1659247448 1994808058 - 0 -
173 2311 0 0 tick 1720909224 2009900694 2009889498 1720909224 21580021
174 2311 0 1 tick 1669162466 1989284189 - 0 -
175 2311 0 0 tick 1789858524 2010506695 2010490914 1789858524 29368804
176 2311 0 1 tick 1743145353 1994184911 - 0 -
177 2311 0 0 tick 1621164505 2011095463 2011094316 1621164505 17805111
178 2311 0 1 tick 1804050997 2010501110 - 0 -
179 2311 0 0 tick 1736363125 2010453111 2010452994 1736363125 18420554
180 2311 0 1 tick 1618077872 2011356317 - 0 -
181 2311 0 0 tick 1738621458 2010882546 2010885804 1738621458 17245459
182 2311 0 1 tick 1774831524 2010959665 - 0 -
183 2311 0 0 tick 1766121060 1995943855 2001954306 1766121060 39114844
184 2311 0 1 tick 1832349415 2010226934 - 0 -
185 2311 0 0 tick 2031968726 2010631941 2010642018 2031968726 81649820
186 2311 0 1 tick 2061343408 1995066588 - 0 -
187 2311 0 0 tick 2064633328 2009618739 2009635158 2064633328 82382155
188 2311 0 1 tick 1927687549 2008034645 - 0 -
189 2311 0 0 tick 1749771151 2010869614 2010864114 1749771151 25075529
190 2311 0 1 tick 1806463250 2010471851 - 0 -
191 2311 0 0 tick 1588202305 1994986937 1995005430 1588202305 18540131
192 2311 0 1 tick 1711907029 2010764293 - 0 -
193 2311 0 0 tick 1716061933 2009499042 2009495412 1716061933 21529806
194 2311 0 1 tick 1666097138 1993712046 - 0 -
195 2311 0 0 tick 1817053523 1990752621 1994754228 1817053523 30683206
196 2311 0 1 tick 1685408315 2010840324 - 0 -
197 2311 0 0 tick 1680083107 2010828130 2010832698 1680083107 18618201
198 2311 0 1 tick 1804976628 2010995267 - 0 -
199 2311 0 0 tick 1682238047 2010725355 2010740706 1682238047 16574829
200 2311 0 1 tick 1632695819 2011051476 - 0 -
201 2311 0 0 tick 1771222211 2010861884 2010865218 1771222211 17911070
202 2311 0 1 tick 1768876740 2011085323 - 0 -
203 2311 0 0 tick 1665024601 2002333005 2002331970 1665024601 18544752
204 2311 0 1 tick 1737219962 2011164493 - 0 -
205 2311 0 0 tick 1840408319 2010774185 2010792726 1840408319 25230423
206 2311 0 1 tick 1890926228 2009739720 - 0 -
207 2311 0 0 tick 2028091641 2010827381 2010823842 2028091641 93861980
208 2311 0 1 tick 2116856170 2010944124 - 0 -
209 2311 0 0 tick 2090697909 1994446844 1994437260 2090697909 89191000
210 2311 0 1 tick 1880485542 2010779030 - 0 -
211 2311 0 0 tick 1633225783 2010966308 2010970734 1633225783 19533033
212 2311 0 1 tick 1721622920 2010852728 - 0 -
213 2311 0 0 tick 1699696084 2010517904 2010496908 1699696084 22483669
214 2311 0 1 tick 1735823369 2010882180 - 0 -
215 2311 0 0 tick 1817767846 1993702848 1993700880 1817767846 30661338
216 2311 0 1 tick 1600356110 2009329112 - 0 -
217 2311 0 0 tick 1755894631 2010103148 2010114600 1755894631 19645114
218 2311 0 1 tick 1787008217 1994756206 - 0 -
219 2311 0 0 tick 1615081883 2010129428 2010139164 1615081883 14337572
220 2311 0 1 tick 1671434166 1994692604 - 0 -
221 2311 0 0 tick 1770525049 2009614825 2009608602 1770525049 17864235
222 2311 0 1 tick 1761538922 2010118379 - 0 -
223 2311 0 0 tick 1629500456 2009609258 2009620542 1629500456 18727960
224 2311 0 1 tick 1812013583 2010873843 - 0 -
225 2311 0 0 tick 1812807705 2010638986 2010630972 1812807705 25264943
226 2311 0 1 tick 1711111447 2002324163 - 0 -
227 2311 0 0 tick 1816098552 1994399838 1994444118 1816098552 25583644
228 2311 0 1 tick 1816355100 2010299132 - 0 -
229 2311 0 0 tick 1876189752 1994672557 1994677722 1876189752 78622681
230 2311 0 1 tick 2004872505 2010791656 - 0 -
231 2311 0 0 tick 2011518411 2010632686 2010631158 2011518411 76758868
232 2311 0 1 tick 1997389492 2010738334 - 0 -
233 2311 0 0 tick 1779717085 1994585308 1994588160 1779717085 44213004
234 2311 0 1 tick 1792129357 2010225902 - 0 -
235 2311 0 0 tick 1748286212 2009137991 2009110938 1748286212 32512373
236 2311 0 1 tick 1625547733 2009542173 - 0 -
237 2311 0 0 tick 1798222877 2004988546 2009686656 1798222877 20230839
238 2311 0 1 tick 1729079003 2009313931 - 0 -
239 2311 0 0 tick 1616512437 2009543571 2009550396 1616512437 14124465
240 2311 0 1 tick 1740330959 2010105958 - 0 -
241 2311 0 0 tick 1773693276 2009555647 2009564424 1773693276 17884711
242 2311 0 1 tick 1691556443 1992530758 - 0 -
243 2311 0 0 tick 1657763900 1986163537 1994163774 1657763900 20024772
244 2311 0 1 tick 1840328794 2009943348 - 0 -
245 2311 0 0 tick 1742371031 1998694896 2001429450 1742371031 24825357
246 2311 0 1 tick 1773829122 2010818824 - 0 -
247 2311 0 0 tick 1769865169 2010374214 2010386304 1769865169 24168459
248 2311 0 1 tick 1602978481 2001891533 - 0 -
249 2311 0 0 tick 1718987229 2010688962 2010669108 1718987229 21580336
250 2311 0 1 tick 1723632580 2010256983 - 0 -
251 2311 0 0 tick 1913484865 2009050886 2009045514 1913484865 101472932
252 2311 0 1 tick 2063882942 2009940510 - 0 -
253 2311 0 0 tick 2107812391 2009495394 2009492142 2107812391 90613627
254 2311 0 1 tick 2094148656 2009400870 - 0 -
255 2311 0 0 tick 1752421100 2009104297 2009085864 1752421100 46985154
256 2311 0 1 tick 1693502807 2010158780 - 0 -
257 2311 0 0 tick 1783504920 1985184338 1993177248 1783504920 20096417
258 2311 0 1 tick 1670048374 2010806402 - 0 -
259 2311 0 0 tick 1628181897 1994996608 1995001440 1628181897 14620390
260 2311 0 1 tick 1771214917 2011031595 - 0 -
261 2311 0 0 tick 1760890870 2000728899 2002731336 1760890870 17800050
262 2311 0 1 tick 1664286629 2010256222 - 0 -
263 2311 0 0 tick 1748181335 2010553595 2010546054 1748181335 22464451
264 2311 0 1 tick 1840491268 2010916335 - 0 -
265 2311 0 0 tick 1699204131 2010691202 2010688632 1699204131 24617055
266 2311 0 1 tick 1807123190 1986576238 - 0 -
267 2311 0 0 tick 1690326001 2010183606 2010195918 1690326001 21773589
268 2311 0 1 tick 1649058347 2011084516 - 0 -
269 2311 0 0 tick 1724434775 2010608092 2010608934 1724434775 21645618
270 2311 0 1 tick 1692873504 2010820493 - 0 -
271 2311 0 0 tick 1761584046 2010842617 2010850422 1761584046 28281439
272 2311 0 1 tick 1799688868 1992345900 - 0 -
273 2311 0 0 tick 1800709528 2010953520 2010945330 1800709528 79227977
274 2311 0 1 tick 1950304359 2010912774 - 0 -
275 2311 0 0 tick 2047894108 1990563388 1994568504 2047894108 78820225
276 2311 0 1 tick 2067059534 2011080227 - 0 -
277 2311 0 0 tick 2029945703 2010581497 2010578394 2029945703 75731273
278 2311 0 1 tick 1618194863 2011146841 - 0 -
279 2311 0 0 tick 1692438077 2010912616 2010928014 1692438077 16045695
280 2311 0 1 tick 1775264932 2010805068 - 0 -
281 2311 0 0 tick 1751283490 2010479191 2010473826 1751283490 18048649
282 2311 0 1 tick 1631599132 2011234664 - 0 -
283 2311 0 0 tick 1823440380 2009957015 2009954628 1823440380 24870135
284 2311 0 1 tick 1800291391 2008361847 - 0 -
285 2311 0 0 tick 1716893245 1999171894 2001751698 1716893245 24711698
286 2311 0 1 tick 1827733494 2007163088 - 0 -
287 2311 0 0 tick 1609707840 2010232766 2010250002 1609707840 19223166
288 2311 0 1 tick 1680193077 1993779829 - 0 -
289 2311 0 0 tick 1719966650 2010211595 2010215274 1719966650 21612423
290 2311 0 1 tick 1679010226 2009354442 - 0 -
291 2311 0 0 tick 1819293535 2010595607 2010601188 1819293535 30452627
292 2311 0 1 tick 1712993723 2010670299 - 0 -
293 2311 0 0 tick 1657542046 2010861955 2010861168 1657542046 18300161
294 2311 0 1 tick 1805182749 2009854000 - 0 -
295 2311 0 0 tick 1783987398 2009062799 2009043264 1783987398 43210630
296 2311 0 1 tick 1787863477 2009882733 - 0 -
297 2311 0 0 tick 1917768546 2010067378 2010050154 1917768546 67022640
298 2311 0 1 tick 1983420469 2003737547 - 0 -
299 2311 0 0 tick 1970779408 1987148134 1993168296 1970779408 67634072
300 2311 0 1 tick 1978576761 2009775284 - 0 -
301 2311 0 0 tick 1831534545 2009246947 2009249628 1831534545 47470830
302 2311 0 1 tick 1684068996 2009438382 - 0 -
303 2311 0 0 tick 1840081119 2009592985 2009589042 1840081119 25263120
304 2311 0 1 tick 1732183497 1992688528 - 0 -
305 2311 0 0 tick 1762804292 1992900161 1992922446 1762804292 25102813
306 2311 0 1 tick 1761539616 2009512682 - 0 -
307 2311 0 0 tick 1614110451 2010883532 2010889938 1614110451 19067559
308 2311 0 1 tick 1719091687 2010190969 - 0 -
309 2311 0 0 tick 1709293304 2010286950 2010286038 1709293304 21932689
310 2311 0 1 tick 1691085113 1988159715 - 0 -
311 2311 0 0 tick 1831857211 2008978323 2008980846 1831857211 30976308
312 2311 0 1 tick 1639628675 2009348703 - 0 -
313 2311 0 0 tick 1720786330 2010255360 2010260514 1720786330 19187317
314 2311 0 1 tick 1799969243 2006642038 - 0 -
315 2311 0 0 tick 1630753493 1994640261 1994638530 1630753493 15171302
316 2311 0 1 tick 1651491333 1998109219 - 0 -
317 2311 0 0 tick 1759155282 1998084856 1998072564 1759155282 17831477
318 2311 0 1 tick 1761576945 2003788184 - 0 -
319 2311 0 0 tick 1812023860 2008532910 2008524402 1812023860 70859832
320 2311 0 1 tick 1913261696 2009376181 - 0 -
321 2311 0 0 tick 2073405825 2009997664 2010003660 2073405825 81926261
322 2311 0 1 tick 2076441770 2009904966 - 0 -
323 2311 0 0 tick 2057719960 2009246780 2009233140 2057719960 80998627
324 2311 0 1 tick 1718531679 1992247265 - 0 -
325 2311 0 0 tick 1827234367 2010664503 2010685134 1827234367 25776049
326 2311 0 1 tick 1672950329 1988608386 - 0 -
327 2311 0 0 tick 1646117714 2009483510 2009490672 1646117714 19874045
328 2311 0 1 tick 1724442458 2010750089 - 0 -
329 2311 0 0 tick 1690911045 2008546216 2008541940 1690911045 22972826
330 2311 0 1 tick 1758432502 2010812598 - 0 -
331 2311 0 0 tick 1799010826 2010176758 2010173538 1799010826 35434428
332 2311 0 1 tick 1600167087 2011062405 - 0 -
333 2311 0 0 tick 1786117973 2010706539 2010719964 1786117973 20108207
334 2311 0 1 tick 1770176030 2009838683 - 0 -
335 2311 0 0 tick 1596819021 1986179492 1986073848 1596819021 13964967
336 2311 0 1 tick 1705710137 2010379785 - 0 -
337 2311 0 0 tick 1776614381 2010668397 2010657558 1776614381 17885003
338 2311 0 1 tick 1732156350 2005193922 - 0 -
339 2311 0 0 tick 1633757362 2010247170 2010231864 1633757362 18866778
340 2311 0 1 tick 1838764917 2010124563 - 0 -
341 2311 0 0 tick 1848180099 2009126687 2009146086 1848180099 45837933
342 2311 0 1 tick 1915673903 1994904634 - 0 -
343 2311 0 0 tick 2111391099 2010699739 2010690078 2111391099 89240710
344 2311 0 1 tick 2123012843 2010800580 - 0 -
345 2311 0 0 tick 2091095006 2002235029 2002222128 2091095006 87951003
346 2311 0 1 tick 1610728860 1989039905 - 0 -
347 2311 0 0 tick 1691543872 2010582943 2010617238 1691543872 20984085
348 2311 0 1 tick 1719319231 2010866691 - 0 -
349 2311 0 0 tick 1680676962 2010707995 2010713148 1680676962 24228365
350 2311 0 1 tick 1814841069 2009447366 - 0 -
351 2311 0 0 tick 1715445515 2009602182 2009592762 1715445515 30685694
352 2311 0 1 tick 1654543594 2010824145 - 0 -
353 2311 0 0 tick 1804849190 2010762710 2010767322 1804849190 20316815
354 2311 0 1 tick 1689865521 1993810087 - 0 -
355 2311 0 0 tick 1617034340 2010952472 2010960258 1617034340 14114031
356 2311 0 1 tick 1766780564 2010803410 - 0 -
357 2311 0 0 tick 1747573485 1986807667 1994798772 1747573485 17626266
358 2311 0 1 tick 1691844905 2010119015 - 0 -
359 2311 0 0 tick 1705664673 2010815543 2010803484 1705664673 21152682
360 2311 0 1 tick 1841447237 2011063646 - 0 -
361 2311 0 0 tick 1730579422 2010696558 2010686484 1730579422 24827398
362 2311 0 1 tick 1782286839 1994864291 - 0 -
363 2311 0 0 tick 1811594609 2002618789 2002633782 1811594609 46821882
364 2311 0 1 tick 1821216772 2011099982 - 0 -
365 2311 0 0 tick 1978125760 2010745063 2010745182 1978125760 76377626
366 2311 0 1 tick 1994593064 1986823769 - 0 -
367 2311 0 0 tick 2003962550 2010821049 2010783198 2003962550 77090346
368 2311 0 1 tick 1933356071 1988397696 - 0 -
369 2311 0 0 tick 1691280832 1988397715 1994399778 1691280832 26089788
370 2311 0 1 tick 1833659864 2010816774 - 0 -
371 2311 0 0 tick 1637810852 2009612162 2010236952 1637810852 26156245
372 2311 0 1 tick 1722533300 2011177497 - 0 -
373 2311 0 0 tick 1804305612 2010910972 2010921744 1804305612 20314319
374 2311 0 1 tick 1641836484 2010796524 - 0 -
375 2311 0 0 tick 1664600473 2010029853 2010041874 1664600473 15332012
376 2311 0 1 tick 1758010447 1996840123 - 0 -
377 2311 0 0 tick 1769401804 2010669606 2010651174 1769401804 17881413
378 2311 0 1 tick 1644862869 2010762157 - 0 -
379 2311 0 0 tick 1781546756 2010901292 2010891924 1781546756 23458669
380 2311 0 1 tick 1836452650 2010876656 - 0 -
381 2311 0 0 tick 1695179254 2008790047 2008796190 1695179254 24683807
382 2311 0 1 tick 1829322974 2009523896 - 0 -
383 2311 0 0 tick 1654518277 2009161414 2009169846 1654518277 20649764
384 2311 0 1 tick 1666496519 2011006246 - 0 -
385 2311 0 0 tick 1709725732 1993890359 1993890804 1709725732 21433570
386 2311 0 1 tick 1816882592 2008779372 - 0 -
387 2311 0 0 tick 1979240186 2009379942 2009366070 1979240186 97234229
388 2311 0 1 tick 2078596088 1988059519 - 0 -
389 2311 0 0 tick 2104554325 2010727535 2010725436 2104554325 91437039
390 2311 0 1 tick 2003623506 2010573391 - 0 -
391 2311 0 0 tick 1600701502 2010792124 2010780858 1600701502 17494146
392 2311 0 1 tick 1792007844 2009039929 - 0 -
393 2311 0 0 tick 1764906794 2010389992 2010379188 1764906794 19319603
394 2311 0 1 tick 1617519374 2011160869 - 0 -
395 2311 0 0 tick 1713942375 2010705013 2010688878 1713942375 16592699
396 2311 0 1 tick 1777298316 2011069369 - 0 -
397 2311 0 0 tick 1731186559 2010629605 2010644208 1731186559 18229583
398 2311 0 1 tick 1628805573 1990920398 - 0 -
399 2311 0 0 tick 1839399216 2010699046 2010698370 1839399216 25242008
400 2311 0 1 tick 1780162281 2010724452 - 0 -
401 2311 0 0 tick 1748672930 2010642617 2010648108 1748672930 25041052
402 2311 0 1 tick 1807557815 2010545260 - 0 -
403 2311 0 0 tick 1581796981 1986863881 1994854866 1581796981 18458577
404 2311 0 1 tick 1703057580 2002270798 - 0 -
405 2311 0 0 tick 1717406232 2010373939 2010387534 1717406232 21604009
406 2311 0 1 tick 1680597193 2010423192 - 0 -
407 2311 0 0 tick 1813803743 1988389765 1994385720 1813803743 30626602
408 2311 0 1 tick 1796862357 2010344574 - 0 -
409 2311 0 0 tick 1815762332 2010699934 2010720666 1815762332 79094878
410 2311 0 1 tick 2053604018 2010673068 - 0 -
411 2311 0 0 tick 2073877467 2010369805 2010379770 2073877467 79832068
412 2311 0 1 tick 2060057339 2010721376 - 0 -
413 2311 0 0 tick 1819528339 2010486336 2010475572 1819528339 44447222
414 2311 0 1 tick 1618237549 2011368952 - 0 -
415 2311 0 0 tick 1769896883 2009915330 2009925396 1769896883 17939111
416 2311 0 1 tick 1769470109 2011041642 - 0 -
417 2311 0 0 tick 1668682119 1988486280 1994486196 1668682119 18284051
418 2311 0 1 tick 1711944800 2010957157 - 0 -
419 2311 0 0 tick 1840895441 2010548850 2010563550 1840895441 25272759
420 2311 0 1 tick 1726625287 2010840426 - 0 -
421 2311 0 0 tick 1800279771 2010545827 2010563628 1800279771 25504841
422 2311 0 1 tick 1729496777 2010625670 - 0 -
423 2311 0 0 tick 1631332860 2010878465 2010895728 1631332860 19486530
424 2311 0 1 tick 1721202869 2010302348 - 0 -
425 2311 0 0 tick 1693575048 2002520431 2002523544 1693575048 22354648
426 2311 0 1 tick 1732523082 2010464364 - 0 -
427 2311 0 0 tick 1806826711 1981057391 1985059770 1806826711 30529109
428 2311 0 1 tick 1607677169 2009329954 - 0 -
429 2311 0 0 tick 1737157699 1994378562 1994385060 1737157699 19429839
430 2311 0 1 tick 1801862064 2010851459 - 0 -
431 2311 0 0 tick 1775294698 2002416975 2002429062 1775294698 63400898
432 2311 0 1 tick 1808229714 2011009933 - 0 -
433 2311 0 0 tick 1976095004 2010360706 2010348018 1976095004 67862250
434 2311 0 1 tick 2004439191 2010816732 - 0 -
435 2311 0 0 tick 1982760009 2002522646 2002477008 1982760009 68600768
