,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
48,97,2164,0,0,tick,2682250761,2007293875,2007139848,2682250761,376887923,3011885383.0,2010988083.0,0.0
49,99,2164,0,0,tick,3006983502,2010701194,2010696720,3006983502,435507264,2993706946.0,2010863153.0,0.0
50,101,2164,0,0,tick,3005868990,2010789640,2010768588,3005868990,435276855,3009050581.0,2010817988.0,0.0
51,103,2164,0,0,tick,3006129826,2010723154,2010744906,3006129826,434259412,3007017706.0,2010769250.0,0.0
52,105,2164,0,0,tick,2978625838,1994563833,1994590008,2978625838,430456254,2990281249.0,2010786973.0,0.0
53,107,2164,0,0,tick,2981284705,2010725102,2010743664,2981284705,432916900,2988736498.0,2010938659.0,0.0
54,109,2164,0,0,tick,2996516498,2010872293,2010866844,2996516498,433215969,2990659483.0,2010837546.0,0.0
55,111,2164,0,0,tick,2997040675,2010465623,2010486540,2997040675,431203795,2987874420.0,2010293238.0,0.0
56,113,2164,0,0,tick,2966610105,2010420240,2010439176,2966610105,429521782,2975911199.0,2010840638.0,0.0
57,115,2164,0,0,tick,3003053150,2010777105,2010786936,3003053150,435247116,3010429793.0,2011034177.0,0.0
58,117,2164,0,0,tick,2989712399,2010575945,2010563154,2989712399,432442439,1800400513.0,1999682309.0,0.0
59,119,2164,0,0,tick,820547793,1972808534,1972841100,820547793,37405389,1416707806.0,1994201214.0,0.0
60,121,2164,0,0,tick,1506608625,2000248983,2000148126,1506608625,113969532,3001973377.0,2010449427.0,0.0
61,123,2164,0,0,tick,3007793156,2009966993,2009964240,3007793156,435094059,2992203211.0,2010395968.0,0.0
62,125,2164,0,0,tick,2939790190,1996378987,2002367250,2939790190,431509610,3000683910.0,2010831928.0,0.0
63,127,2164,0,0,tick,3003130266,2010714258,2010701886,3003130266,434964302,3008218304.0,2011002202.0,0.0
64,129,2164,0,0,tick,2993953204,2010495536,2010517320,2993953204,433946551,2978631300.0,1986711447.0,0.0
65,131,2164,0,0,tick,2983883064,2010675709,2010676806,2983883064,435149753,2966689116.0,2010620106.0,0.0
66,133,2164,0,0,tick,2968252720,1992055580,1994090178,2968252720,431308026,3008545500.0,2010939530.0,0.0
67,135,2164,0,0,tick,3011914611,2010642165,2010647100,3011914611,435428462,3001631513.0,2010949055.0,0.0
68,137,2164,0,0,tick,3007759249,2010832651,2010825894,3007759249,435176296,2985016085.0,2010694247.0,0.0
69,139,2164,0,0,tick,2978280017,2010658263,2010666792,2978280017,437001956,2997076744.0,2011014873.0,0.0
70,141,2164,0,0,tick,3009503585,2010696623,2010708810,3009503585,435934899,2998521855.0,2010780754.0,0.0
71,143,2164,0,0,tick,678778614,1975102658,1983014862,678778614,20175815,1153678350.0,1968616384.0,0.0
72,145,2164,0,0,tick,1426782803,2001632288,2001600786,1426782803,81968867,2252152455.0,2003885859.0,0.0
73,147,2164,0,0,tick,3009284347,2010168875,2010182316,3009284347,436398256,3008837769.0,2010777393.0,0.0
74,149,2164,0,0,tick,2971127639,2010655761,2010657840,2971127639,435531824,2954791976.0,2010763309.0,0.0
75,151,2164,0,0,tick,3008853132,2010829319,2010852360,3008853132,436670600,2997392105.0,2011016819.0,0.0
76,153,2164,0,0,tick,2982113239,1988299751,1994314998,2982113239,431857664,3007925635.0,2010650722.0,0.0
77,155,2164,0,0,tick,2994176856,2010743330,2010739950,2994176856,434999762,2956522228.0,2010860853.0,0.0
78,157,2164,0,0,tick,2952570507,2010831244,2010840120,2952570507,432985534,3001234259.0,2011051798.0,0.0
79,159,2164,0,0,tick,3007025576,2010745891,2010741516,3007025576,436087801,3017431848.0,2010936672.0,0.0
80,161,2164,0,0,tick,2988079789,2002759192,2002758366,2988079789,433799676,3004631399.0,2010726733.0,0.0
81,163,2164,0,0,tick,2956499235,2010692138,2010682038,2956499235,433259628,2948557804.0,2011021669.0,0.0
82,165,2164,0,0,tick,2999916469,2010684956,2010710550,2999916469,435933199,3006369620.0,2010765037.0,0.0
83,167,2164,0,0,tick,2710206639,2009425274,2009428860,2710206639,382251622,686957616.0,1998048850.0,0.0
84,169,2164,0,0,tick,1238907874,1962358642,1962306894,1238907874,69086444,1417775314.0,2002524468.0,0.0
85,171,2164,0,0,tick,1913029453,2003095139,2003150730,1913029453,205116928,3010127274.0,2010361282.0,0.0
86,173,2164,0,0,tick,2998794213,2010242233,2010267204,2998794213,436598574,2933151577.0,2010577743.0,0.0
87,175,2164,0,0,tick,2958065035,2010769238,2010764322,2958065035,434566267,3017189076.0,2010703087.0,0.0
88,177,2164,0,0,tick,3016257532,2010151050,2010152148,3016257532,437640783,3004279001.0,2011002595.0,0.0
89,179,2164,0,0,tick,3007580888,2010825964,2010833256,3007580888,436215090,2964456536.0,2010353320.0,0.0
90,181,2164,0,0,tick,2935562961,2010021209,2010050490,2935562961,432115669,2982534894.0,2010461834.0,0.0
91,183,2164,0,0,tick,2999191234,2010507614,2010529248,2999191234,434459512,2989856555.0,2010876951.0,0.0
92,185,2164,0,0,tick,2971857627,1994726858,1994734428,2971857627,430789311,2983723699.0,1994563093.0,0.0
93,187,2164,0,0,tick,2932520909,2010709193,2010728754,2932520909,431200372,2902887157.0,1988016850.0,0.0
94,189,2164,0,0,tick,2975472171,1992600570,1994617722,2975472171,433160417,2990319253.0,1994759044.0,0.0
95,191,2164,0,0,tick,1958290571,2006623388,2006620020,1958290571,248176797,767269107.0,1973585078.0,0.0
96,193,2164,0,0,tick,1416487079,1995859302,1995781506,1416487079,79507775,1419261650.0,2001698097.0,0.0
97,195,2164,0,0,tick,2391654406,1989409766,1989253302,2391654406,312689635,3004651158.0,2010648054.0,0.0
98,197,2164,0,0,tick,2968410769,2010523760,2010501030,2968410769,436534122,2883494481.0,1992637926.0,0.0
99,199,2164,0,0,tick,2989658416,2010923969,2010952788,2989658416,439022878,3017949220.0,2010867376.0,0.0
100,201,2164,0,0,tick,3020043622,2010415734,2010432972,3020043622,437082086,3028101375.0,2011178251.0,0.0
101,203,2164,0,0,tick,2981166077,2010932559,2010928854,2981166077,437140778,2905486316.0,2010925963.0,0.0
102,205,2164,0,0,tick,2960983745,2010729952,2010736350,2960983745,435442500,3024734943.0,2011104313.0,0.0
103,207,2164,0,0,tick,3029287169,2010806733,2010815040,3029287169,438238337,3020942501.0,2011002129.0,0.0
104,209,2164,0,0,tick,3004929258,2010952351,2010955236,3004929258,437323566,2933927647.0,2010859490.0,0.0
105,211,2164,0,0,tick,2898271023,1994729095,1994734446,2898271023,426203830,2997742654.0,2011011825.0,0.0
106,213,2164,0,0,tick,3023415949,2010910089,2010938790,3023415949,437401197,2060696692.0,2006579877.0,0.0
107,215,2164,0,0,tick,738170693,1973331873,1973366382,738170693,32569865,1382342111.0,1970755173.0,0.0
108,217,2164,0,0,tick,1420815670,1986245336,1986264210,1420815670,82220127,2304306042.0,2005633490.0,0.0
109,219,2164,0,0,tick,2998996365,2010704259,2010722688,2998996365,438360582,2918160937.0,2010736873.0,0.0
110,221,2164,0,0,tick,2917055427,2010661256,2010674814,2917055427,429131713,2999061706.0,2011017629.0,0.0
111,223,2164,0,0,tick,3034262073,2011085162,2011102038,3034262073,439302506,2991168439.0,1994832519.0,0.0
112,225,2164,0,0,tick,2939965604,2010745690,2010738348,2939965604,433651251,2864551997.0,1994932917.0,0.0
113,227,2164,0,0,tick,2941985101,1988943916,1994926704,2941985101,432188656,3024625046.0,2010983803.0,0.0
114,229,2164,0,0,tick,3017130886,2010795837,2010811674,3017130886,437175614,2975339385.0,2011069540.0,0.0
115,231,2164,0,0,tick,2871049594,2010401573,2010402750,2871049594,421139518,2955673741.0,2011098244.0,0.0
116,233,2164,0,0,tick,3023874195,2011023733,2011020558,3023874195,439489996,2314629805.0,2008162623.0,0.0
117,235,2164,0,0,tick,708621069,1982646137,1982665902,708621069,20605950,1347119568.0,1970338653.0,0.0
118,237,2164,0,0,tick,1391514674,1984319524,1986357072,1391514674,74733948,2127001451.0,1988224717.0,0.0
119,239,2164,0,0,tick,2953524023,2002885602,2002913142,2953524023,436157029,2815403546.0,2010722786.0,0.0
120,241,2164,0,0,tick,2971992291,1994946718,1994949756,2971992291,436312289,3006414261.0,2011105371.0,0.0
121,243,2164,0,0,tick,2830461845,1994490813,1994477430,2830461845,419715496,2884482247.0,2010942588.0,0.0
122,245,2164,0,0,tick,3015742690,2010811480,2010814452,3015742690,440231749,3003700623.0,2010905241.0,0.0
123,247,2164,0,0,tick,2808182518,2010305920,2010292458,2808182518,416982581,2929587985.0,2011115500.0,0.0
124,249,2164,0,0,tick,2995378104,2010833621,2010832920,2995378104,436106618,675682257.0,1998664631.0,0.0
125,251,2164,0,0,tick,1146483507,1970518714,1970573094,1146483507,61474252,1416195044.0,1984137516.0,0.0
126,253,2164,0,0,tick,1408459081,2002290131,2002297716,1408459081,75524669,2669340329.0,2006989129.0,0.0
127,255,2164,0,0,tick,2750967733,2010143012,2010186936,2750967733,411224532,2996733444.0,2011130881.0,0.0
128,257,2164,0,0,tick,2726057290,1994119456,1994136636,2726057290,407631700,2946353780.0,2002546285.0,0.0
129,259,2164,0,0,tick,2971328135,2010718152,2010736620,2971328135,439905584,2737802869.0,2010118357.0,0.0
130,261,2164,0,0,tick,2468393246,2008646872,2008642656,2468393246,345793830,698556145.0,1998691360.0,0.0
131,263,2164,0,0,tick,1279098795,1970717768,1970634354,1279098795,72534184,1434449831.0,2002327855.0,0.0
132,265,2164,0,0,tick,1461045475,2000757324,2000731398,1461045475,105266213,2688688757.0,2009459957.0,0.0
133,267,2164,0,0,tick,2926439520,2010032286,2010059412,2926439520,437039942,2694296797.0,2002185108.0,0.0
134,269,2164,0,0,tick,2690785140,2009722896,2009712114,2690785140,403296459,2190686289.0,2007683343.0,0.0
135,271,2164,0,0,tick,718169662,1998555327,1998574344,718169662,20577083,1364172820.0,1970803097.0,0.0
136,273,2164,0,0,tick,1404601035,2002234832,2002195914,1404601035,75609115,1431264757.0,2002457415.0,0.0
137,275,2164,0,0,tick,2289436565,1995821799,1997772294,2289436565,329475842,2629252521.0,2009834722.0,0.0
138,277,2164,0,0,tick,2560320481,1993177409,1993169790,2560320481,381644665,683111666.0,1998106278.0,0.0
139,279,2164,0,0,tick,1139809309,1959337136,1962645624,1139809309,60102495,1430253738.0,2002162567.0,0.0
140,281,2164,0,0,tick,1403168000,2002260141,2002287564,1403168000,75184201,1510126783.0,1984120085.0,0.0
141,283,2164,0,0,tick,2022204025,2006537313,2006586144,2022204025,294819929,958714278.0,2003003085.0,0.0
142,285,2164,0,0,tick,1052371126,1965991979,1965971688,1052371126,57939591,1431309738.0,2001514185.0,0.0
143,287,2164,0,0,tick,1417944641,2002395815,2002308462,1417944641,79370462,1430728829.0,2002571749.0,0.0
144,289,2164,0,0,tick,1543544096,2002018758,2002104810,1543544096,177768164,869055126.0,2001081425.0,0.0
145,291,2164,0,0,tick,995447632,1965141418,1965179556,995447632,54439248,1408611747.0,1985698415.0,0.0
146,293,2164,0,0,tick,1430707147,2002230502,2002261560,1430707147,82603276,1401822094.0,2002427064.0,0.0
147,295,2164,0,0,tick,1413309915,2000724152,2000636436,1413309915,140447299,775420684.0,2001303881.0,0.0
148,297,2164,0,0,tick,1029021700,1966742111,1966646322,1029021700,56467882,1417033582.0,2002086869.0,0.0
149,299,2164,0,0,tick,1430357264,2002395365,2002350828,1430357264,82589486,1416299969.0,1999942790.0,0.0
150,301,2164,0,0,tick,1090629275,2002306857,2002379742,1090629275,109322932,707101415.0,1998589030.0,0.0
151,303,2164,0,0,tick,1315188158,1966111219,1966092000,1315188158,78050296,1418631674.0,2000202923.0,0.0
152,305,2164,0,0,tick,1424834785,2000120335,2000136822,1424834785,82376060,1377114143.0,2000185552.0,0.0
153,307,2164,0,0,tick,977690873,1994593967,2000647638,977690873,81075201,727170312.0,1973292565.0,0.0
154,309,2164,0,0,tick,1400183227,1994664727,1994637876,1400183227,76138680,1419695438.0,1984400134.0,0.0
155,311,2164,0,0,tick,1401853914,2002366358,2002350312,1401853914,75133512,1292683621.0,1999727559.0,0.0
156,313,2164,0,0,tick,686812150,2001159112,2001190266,686812150,22160133,1089027586.0,1967893496.0,0.0
157,315,2164,0,0,tick,1429804453,2002130581,2002210470,1429804453,82567853,1411707807.0,1986547100.0,0.0
158,317,2164,0,0,tick,1390717527,2000210529,2000233734,1390717527,87141275,992761536.0,2000884819.0,0.0
159,319,2164,0,0,tick,715173531,1981603430,1981590492,715173531,30968413,1399621462.0,1991307053.0,0.0
160,321,2164,0,0,tick,1429426513,2002083355,2002187424,1429426513,82552850,1402681589.0,2001743337.0,0.0
161,323,2164,0,0,tick,1291048815,1993633271,1999525080,1291048815,112466326,696376572.0,2000224203.0,0.0
162,325,2164,0,0,tick,1075277433,1967514402,1967508696,1075277433,59394887,1422997602.0,1984028241.0,0.0
163,327,2164,0,0,tick,1416053113,2002200106,2002148856,1416053113,79297187,1397770787.0,1999933443.0,0.0
164,329,2164,0,0,tick,1000171445,2001510032,2001431460,1000171445,86279706,714249062.0,1985277211.0,0.0
165,331,2164,0,0,tick,1383530132,1983626708,1983737508,1383530132,81153792,1425940521.0,2002235563.0,0.0
166,333,2164,0,0,tick,1403403726,1992811061,1994181696,1403403726,76006368,1289416490.0,1992189582.0,0.0
167,335,2164,0,0,tick,713790545,2000000180,1999970526,713790545,27617173,1056874929.0,1966289755.0,0.0
168,337,2164,0,0,tick,1430643402,2002006329,2002004808,1430643402,82600166,1415455410.0,2002426965.0,0.0
169,339,2164,0,0,tick,1404705184,1999748775,1999718376,1404705184,83942441,1008309850.0,2001605062.0,0.0
170,341,2164,0,0,tick,716361059,1998465963,1998478926,716361059,20446802,1364815887.0,1969258854.0,0.0
171,343,2164,0,0,tick,1409596081,2002363879,2002396542,1409596081,76588775,1426682421.0,2002191588.0,0.0
172,345,2164,0,0,tick,1295404435,1999918880,1999975056,1295404435,108912431,717719645.0,1985330932.0,0.0
173,347,2164,0,0,tick,1039519016,1966156973,1966075950,1039519016,57134096,1431024019.0,2001791219.0,0.0
174,349,2164,0,0,tick,1417759299,2002320244,2002388430,1417759299,79363166,1324707079.0,2000220261.0,0.0
175,351,2164,0,0,tick,814359986,2001180314,2001213348,814359986,47688068,924678930.0,1966846068.0,0.0
176,353,2164,0,0,tick,1428059885,2000727141,2002149090,1428059885,82500004,1402362378.0,2002656138.0,0.0
177,355,2164,0,0,tick,1369386831,1999938441,1999977732,1369386831,96391659,905366891.0,2001102753.0,0.0
178,357,2164,0,0,tick,805497795,1973349137,1973356440,805497795,36882024,1419723100.0,1995889143.0,0.0
179,359,2164,0,0,tick,1417843432,2002395558,2002319322,1417843432,79489990,1390524780.0,1994507717.0,0.0
180,361,2164,0,0,tick,989940677,1985463505,1985450592,989940677,83948282,713493152.0,1984133126.0,0.0
181,363,2164,0,0,tick,1387198777,1984836744,1984875384,1387198777,80252235,1414541464.0,1986372617.0,0.0
182,365,2164,0,0,tick,1342148372,1999112966,1999172562,1342148372,93694928,879727578.0,2000792473.0,0.0
183,367,2164,0,0,tick,843909604,1966936966,1966971990,843909604,42107288,1409309314.0,2002088360.0,0.0
184,369,2164,0,0,tick,1417432428,1986110332,1986111990,1417432428,82089553,1286595425.0,1975470886.0,0.0
185,371,2164,0,0,tick,769480830,2000878366,2000907684,769480830,38663172,990953626.0,1966810037.0,0.0
186,373,2164,0,0,tick,1418738559,2001990409,2001959226,1418738559,79401164,1429480185.0,2002367600.0,0.0
187,375,2164,0,0,tick,1254073442,1999721688,1999676742,1254073442,111338270,652002608.0,2001441084.0,0.0
188,377,2164,0,0,tick,1157268226,1967371836,1967401962,1157268226,69637348,1402119060.0,2002452651.0,0.0
189,379,2164,0,0,tick,1357543090,1983682465,1983741096,1357543090,95604724,903504545.0,1985356799.0,0.0
190,381,2164,0,0,tick,798748661,1973384358,1973400654,798748661,36377843,1418313779.0,1995928731.0,0.0
191,383,2164,0,0,tick,1414341190,2002286515,2002366656,1414341190,79231245,1389113764.0,1984003652.0,0.0
192,385,2164,0,0,tick,997935676,1985549450,1985531850,997935676,86717780,710630816.0,1982122757.0,0.0
193,387,2164,0,0,tick,1363987197,1970201960,1970244630,1363987197,84757307,1407938570.0,2002530472.0,0.0
194,389,2164,0,0,tick,1416610916,1985949939,1985933694,1416610916,81323181,1122312438.0,1999279493.0,0.0
195,391,2164,0,0,tick,686439461,1997911537,1997869482,686439461,20549897,1245661758.0,1954865843.0,0.0
196,393,2164,0,0,tick,1425494539,2002200626,2002123524,1425494539,81200105,1424383473.0,2002528226.0,0.0
197,395,2164,0,0,tick,1242972666,1999028797,1999046508,1242972666,114773141,676853313.0,1998125057.0,0.0
198,397,2164,0,0,tick,1144360886,1970550779,1970553780,1144360886,60701783,1428857997.0,2002581440.0,0.0
199,399,2164,0,0,tick,1392857236,1982723164,1986296196,1392857236,74785221,1286183422.0,1991739985.0,0.0
200,401,2164,0,0,tick,703983133,1984482221,1984507824,703983133,26546348,1056963227.0,1967465028.0,0.0
201,403,2164,0,0,tick,1430889841,2002063470,2002075602,1430889841,82609698,1413785081.0,2001798967.0,0.0
202,405,2164,0,0,tick,1322625825,1999664952,1999724346,1322625825,101762329,803640769.0,2000969021.0,0.0
203,407,2164,0,0,tick,933169605,1964927261,1964957418,933169605,48204473,1421082236.0,1985749154.0,0.0
204,409,2164,0,0,tick,1401455157,2001963441,2002004334,1401455157,75117706,1271381098.0,1969854441.0,0.0
205,411,2164,0,0,tick,696594569,2001131261,2001120780,696594569,24038953,1072122752.0,1962805940.0,0.0
206,413,2164,0,0,tick,1432939213,2001587833,2001600342,1432939213,82688947,1417199391.0,2002237266.0,0.0
207,415,2164,0,0,tick,1314608063,1992374348,1992354498,1314608063,103619410,785022899.0,1985155142.0,0.0
208,417,2164,0,0,tick,946108072,1967096199,1967018730,946108072,48995859,1424575142.0,1993209541.0,0.0
209,419,2164,0,0,tick,1386294024,1979337456,1985383794,1386294024,74531677,1353645946.0,1981589185.0,0.0
210,421,2164,0,0,tick,902106148,2000651802,2000732310,902106148,65271974,805986120.0,1970705933.0,0.0
211,423,2164,0,0,tick,1418176637,1995010129,1994961522,1418176637,79573125,1422584738.0,2002383693.0,0.0
212,425,2164,0,0,tick,1387984547,1999982893,2000032338,1387984547,86736504,992322989.0,2001480703.0,0.0
213,427,2164,0,0,tick,712648370,1979834769,1979836938,712648370,28408713,1391062730.0,1986431820.0,0.0
214,429,2164,0,0,tick,1415442752,1982618670,1984671804,1415442752,81588567,1407645074.0,2002493026.0,0.0
215,431,2164,0,0,tick,1095116571,1998965754,1998944046,1095116571,103432361,692122877.0,1998239498.0,0.0
216,433,2164,0,0,tick,1263873144,1954516672,1954449000,1263873144,71580707,1428249103.0,2002146247.0,0.0
217,435,2164,0,0,tick,1417302696,2001266398,2001279354,1417302696,79345766,1217113772.0,1983703508.0,0.0
218,437,2164,0,0,tick,679246545,1997880716,1997866200,679246545,21208332,1153295154.0,1969152942.0,0.0
219,439,2164,0,0,tick,1430422538,2001799613,2001759114,1430422538,82591625,1399832416.0,2002380123.0,0.0
220,441,2164,0,0,tick,1368616188,1999971990,2000040024,1368616188,96667970,903399045.0,2000220620.0,0.0
221,443,2164,0,0,tick,796721547,1960789354,1962813810,796721547,36532833,1414965932.0,1992725172.0,0.0
222,445,2164,0,0,tick,1417830267,2001673780,2001577854,1417830267,79366039,1417273946.0,1983524392.0,0.0
223,447,2164,0,0,tick,1249641635,1999875252,1999879746,1249641635,113979474,662052722.0,1999333666.0,0.0
224,449,2164,0,0,tick,1137830057,1952650830,1952615598,1137830057,64190582,1393082301.0,1986323648.0,0.0
225,451,2164,0,0,tick,1431831434,2002201346,2002170072,1431831434,82510998,1408272386.0,1978781991.0,0.0
226,453,2164,0,0,tick,1179832006,1983571031,1983608484,1179832006,110157923,680238029.0,1998280687.0,0.0
227,455,2164,0,0,tick,1186018566,1970441223,1970382036,1186018566,63049320,1430468710.0,2002273503.0,0.0
228,457,2164,0,0,tick,1429558034,2002220927,2002328088,1429558034,82558324,1405813781.0,2002350050.0,0.0
229,459,2164,0,0,tick,1087651456,1983368707,1983341352,1087651456,103159432,691753559.0,1998476989.0,0.0
230,461,2164,0,0,tick,1271474944,1970467994,1970490570,1271474944,71799928,1431193874.0,2002350722.0,0.0
231,463,2164,0,0,tick,1417634436,2002209222,2002171740,1417634436,79358340,1219904939.0,1999707505.0,0.0
232,465,2164,0,0,tick,680049801,1997956515,1997991126,680049801,21088434,1153952368.0,1954658960.0,0.0
233,467,2164,0,0,tick,1430259986,2001726952,2001795720,1430259986,82585210,1402219995.0,2002550888.0,0.0
234,469,2164,0,0,tick,1290795703,1999834035,1999889952,1290795703,114132077,686595294.0,2000517655.0,0.0
235,471,2164,0,0,tick,1085535077,1966814220,1966805862,1085535077,60025470,1433385151.0,2001896743.0,0.0
236,473,2164,0,0,tick,1428120034,2000467503,2000496180,1428120034,82383352,1305628078.0,1999199214.0,0.0
237,475,2164,0,0,tick,777382363,2000583563,2000602020,777382363,40468969,974561699.0,1967202653.0,0.0
238,477,2164,0,0,tick,1421456887,2001822549,2001806082,1421456887,80090892,1431024277.0,2002494752.0,0.0
239,479,2164,0,0,tick,1246597343,1983289857,1983240012,1246597343,109268169,662708328.0,2001490458.0,0.0
240,481,2164,0,0,tick,1121038246,1941765964,1941783738,1121038246,67241389,1410155317.0,2002513960.0,0.0
241,483,2164,0,0,tick,1418930932,1984110854,1986096588,1418930932,82147240,1303693512.0,2000461627.0,0.0
242,485,2164,0,0,tick,761754166,1992692107,1992753408,761754166,37655340,994574568.0,1967407610.0,0.0
243,487,2164,0,0,tick,1408251453,1986269335,1986191076,1408251453,78995625,1428911854.0,2001764175.0,0.0
244,489,2164,0,0,tick,1402633324,2002322729,2002367484,1402633324,75163526,1293534632.0,2000142435.0,0.0
245,491,2164,0,0,tick,689334551,1984997800,1984965798,689334551,23557649,1071746703.0,1967714333.0,0.0
246,493,2164,0,0,tick,1434905175,2002166783,2002149816,1434905175,82764970,1416752289.0,2002269603.0,0.0
247,495,2164,0,0,tick,1389171918,1983745369,1983764700,1389171918,85547049,1004749427.0,2002030605.0,0.0
248,497,2164,0,0,tick,715373399,1989900610,1989853752,715373399,23900753,1377773138.0,1979349902.0,0.0
