nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
213 2147 0 0 tick 2995108972 1994729109 1994744646 2995108972 433247412
214 2147 0 1 tick 678493333 1998833784 - 0 -
215 2147 0 0 tick 1165648534 1970040518 1970039718 1165648534 63580631
216 2147 0 1 tick 1461878503 2002489551 - 0 -
217 2147 0 0 tick 1756969691 1975482317 1985956170 1756969691 167883870
218 2147 0 1 tick 3023919819 2011052233 - 0 -
219 2147 0 0 tick 2914392774 1992118903 1994123994 2914392774 429665842
220 2147 0 1 tick 2891188407 2010241879 - 0 -
221 2147 0 0 tick 2959208660 1994706391 1994706600 2959208660 435377558
222 2147 0 1 tick 3020971709 2002892272 - 0 -
223 2147 0 0 tick 3007678228 2002544102 2002545462 3007678228 435945186
224 2147 0 1 tick 2976048632 2010863919 - 0 -
225 2147 0 0 tick 2869964844 2001952694 2001982056 2869964844 420874675
226 2147 0 1 tick 2934615237 2010502754 - 0 -
227 2147 0 0 tick 2987807312 1988396083 1994423922 2987807312 433744093
228 2147 0 1 tick 3035409347 2010624873 - 0 -
229 2147 0 0 tick 3004178953 2010496771 2010526116 3004178953 439379316
230 2147 0 1 tick 2903706430 2010218312 - 0 -
231 2147 0 0 tick 2901846300 2010717299 2010719676 2901846300 426588154
232 2147 0 1 tick 2995529868 2010768182 - 0 -
233 2147 0 0 tick 3026494164 2010921746 2010928956 3026494164 438228366
234 2147 0 1 tick 777773861 2001901596 - 0 -
235 2147 0 0 tick 1159511584 1958427448 1958439696 1159511584 70072781
236 2147 0 1 tick 1422294481 1984345755 - 0 -
237 2147 0 0 tick 1693762146 2001574285 2001657126 1693762146 151893957
238 2147 0 1 tick 2992465492 2010609691 - 0 -
239 2147 0 0 tick 2776826020 2010371591 2010369882 2776826020 412344849
240 2147 0 1 tick 2968884469 2010950617 - 0 -
241 2147 0 0 tick 3007384171 2010244709 2010270330 3007384171 438126394
242 2147 0 1 tick 2955790732 2010514389 - 0 -
243 2147 0 0 tick 2806900742 2009485699 2009494416 2806900742 416629245
244 2147 0 1 tick 3000269091 2010697367 - 0 -
245 2147 0 0 tick 3020434218 2010923914 2010943644 3020434218 440583564
246 2147 0 1 tick 2854092250 1988017819 - 0 -
247 2147 0 0 tick 2846379509 2010049138 2010037656 2846379509 421992987
248 2147 0 1 tick 3009911583 2011110678 - 0 -
249 2147 0 0 tick 1313351069 1986061956 1988043810 1313351069 134217445
250 2147 0 1 tick 954999031 1967299078 - 0 -
251 2147 0 0 tick 1449193870 1980182882 1986174072 1449193870 83317523
252 2147 0 1 tick 1462814078 2002182453 - 0 -
253 2147 0 0 tick 2301709940 2005046600 2004991626 2301709940 296761848
254 2147 0 1 tick 2740358805 2010311815 - 0 -
255 2147 0 0 tick 2979913737 2010808381 2010830928 2979913737 440680414
256 2147 0 1 tick 2819517428 1994195316 - 0 -
257 2147 0 0 tick 2847021317 2010524757 2010540318 2847021317 424362039
258 2147 0 1 tick 2953850646 1994652216 - 0 -
259 2147 0 0 tick 2708485616 1993894101 1993922418 2708485616 404250130
260 2147 0 1 tick 2985427082 2011052209 - 0 -
261 2147 0 0 tick 736739402 2001773634 2001781704 736739402 29780198
262 2147 0 1 tick 1165977107 1951578275 - 0 -
263 2147 0 0 tick 1440717989 2002115482 2002169706 1440717989 78326698
264 2147 0 1 tick 1452520694 2002196751 - 0 -
265 2147 0 0 tick 2430400160 2006438507 2006410638 2430400160 355152974
266 2147 0 1 tick 2925314965 2011175538 - 0 -
267 2147 0 0 tick 2647516810 1985196740 1993183062 2647516810 396946838
268 2147 0 1 tick 2763062895 2008967950 - 0 -
269 2147 0 0 tick 2641907610 2009682977 2009702766 2641907610 387057303
270 2147 0 1 tick 680718878 1998283377 - 0 -
271 2147 0 0 tick 1228498451 1970787579 1970725692 1228498451 67817391
272 2147 0 1 tick 1450345504 2001844430 - 0 -
273 2147 0 0 tick 1463808659 2001888960 2001932550 1463808659 83882680
274 2147 0 1 tick 2064823281 2004606153 - 0 -
275 2147 0 0 tick 2585684740 1993970515 1994057220 2585684740 387305755
276 2147 0 1 tick 2587119965 1991560921 - 0 -
277 2147 0 0 tick 975896973 1978797851 1986744258 975896973 76868631
278 2147 0 1 tick 1060452545 1968247159 - 0 -
279 2147 0 0 tick 1461803678 2001073631 2001041142 1461803678 83805148
280 2147 0 1 tick 1456675250 2001302926 - 0 -
281 2147 0 0 tick 1442736072 1999738050 1999759230 1442736072 95077590
282 2147 0 1 tick 2120364547 2007116035 - 0 -
283 2147 0 0 tick 1039787985 2002413619 2002460484 1039787985 94005182
284 2147 0 1 tick 971011208 1966834220 - 0 -
285 2147 0 0 tick 1457455818 2002094079 2002234290 1457455818 82794829
286 2147 0 1 tick 1462628476 2002474024 - 0 -
287 2147 0 0 tick 1458147098 1996735105 2002133934 1458147098 83539249
288 2147 0 1 tick 1523322231 2001203187 - 0 -
289 2147 0 0 tick 918364673 2002094203 2002085646 918364673 72465439
290 2147 0 1 tick 962903144 1966660858 - 0 -
291 2147 0 0 tick 1456172191 1993720112 1993697844 1456172191 83587375
292 2147 0 1 tick 1463733856 2002762620 - 0 -
293 2147 0 0 tick 1457401847 2001131540 2001135690 1457401847 82484372
294 2147 0 1 tick 1390558247 1991397780 - 0 -
295 2147 0 0 tick 743820742 2000670222 2000656818 743820742 34876602
296 2147 0 1 tick 1067801781 1967336900 - 0 -
297 2147 0 0 tick 1460542880 2000875523 2000958744 1460542880 83756519
298 2147 0 1 tick 1450725598 1986302564 - 0 -
299 2147 0 0 tick 1403749188 1982296921 1984270458 1403749188 88816167
300 2147 0 1 tick 1036263947 2000733149 - 0 -
301 2147 0 0 tick 705977065 1964753569 1966629534 705977065 26286567
302 2147 0 1 tick 1417095785 1986285144 - 0 -
303 2147 0 0 tick 1449964396 1986242613 1986288888 1449964396 83347446
304 2147 0 1 tick 1444840243 2001510821 - 0 -
305 2147 0 0 tick 1375753492 1999154195 1999107954 1375753492 98790558
306 2147 0 1 tick 871604724 2000562879 - 0 -
307 2147 0 0 tick 853485710 1957045296 1959063918 853485710 43476450
308 2147 0 1 tick 1433748876 2002045964 - 0 -
309 2147 0 0 tick 1462547686 2001066854 2001097806 1462547686 83834048
310 2147 0 1 tick 1461657130 2002468833 - 0 -
311 2147 0 0 tick 1148786448 1999050361 1999033074 1148786448 106382059
312 2147 0 1 tick 679511680 1997441194 - 0 -
313 2147 0 0 tick 1258814249 1969364903 1969392510 1258814249 69906696
314 2147 0 1 tick 1457619710 2002512664 - 0 -
315 2147 0 0 tick 1437997532 1986294677 1986318726 1437997532 80145787
316 2147 0 1 tick 1344550892 1999551655 - 0 -
317 2147 0 0 tick 795557447 2001041894 2001069384 795557447 44389396
318 2147 0 1 tick 936659188 1950713816 - 0 -
319 2147 0 0 tick 1462786038 2000989767 2001031128 1462786038 83843003
320 2147 0 1 tick 1456693843 1993321151 - 0 -
321 2147 0 0 tick 1434180466 2002488669 2002490688 1434180466 76383853
322 2147 0 1 tick 1063100798 1991255399 - 0 -
323 2147 0 0 tick 698599145 1998343422 1998316014 698599145 20567951
324 2147 0 1 tick 1332491551 1970471455 - 0 -
325 2147 0 0 tick 1438611758 1986486024 1986535962 1438611758 80241436
326 2147 0 1 tick 1463116344 2002607429 - 0 -
327 2147 0 0 tick 1300013937 1975621008 1975559202 1300013937 107295215
328 2147 0 1 tick 727485133 1976584397 - 0 -
329 2147 0 0 tick 1026043168 1967375130 1967354694 1026043168 56186048
330 2147 0 1 tick 1447572329 1985625950 - 0 -
331 2147 0 0 tick 1452375106 2002404907 2002465200 1452375106 81123481
332 2147 0 1 tick 1432747041 2000099516 - 0 -
333 2147 0 0 tick 996275831 1985227727 1985120688 996275831 86702110
334 2147 0 1 tick 712680401 1996908414 - 0 -
335 2147 0 0 tick 1386323057 1954398089 1954431330 1386323057 85219868
336 2147 0 1 tick 1461809820 2002521057 - 0 -
337 2147 0 0 tick 1433275840 2002432627 2002433178 1433275840 76348226
338 2147 0 1 tick 1297960846 1993225033 - 0 -
339 2147 0 0 tick 678768609 2001320557 2001327174 678768609 20846739
340 2147 0 1 tick 1113625594 1967418894 - 0 -
341 2147 0 0 tick 1452182377 2002276847 2002342956 1452182377 81502891
342 2147 0 1 tick 1462449014 2002389432 - 0 -
343 2147 0 0 tick 1398746165 2000066420 2000119242 1398746165 92948250
344 2147 0 1 tick 937230113 2001531415 - 0 -
345 2147 0 0 tick 764084569 1972420480 1972439520 764084569 34398390
346 2147 0 1 tick 1445992885 1996115128 - 0 -
347 2147 0 0 tick 1443129820 1994450086 1994530068 1443129820 80344383
348 2147 0 1 tick 1417418674 1992155026 - 0 -
349 2147 0 0 tick 991657667 2001396447 2001387354 991657667 83371711
350 2147 0 1 tick 708384932 1978693834 - 0 -
351 2147 0 0 tick 1420342102 1990664719 1990738650 1420342102 80896967
352 2147 0 1 tick 1464129391 2002308465 - 0 -
353 2147 0 0 tick 1449614853 1998998031 1998995370 1449614853 81126449
354 2147 0 1 tick 1028101435 2002136531 - 0 -
355 2147 0 0 tick 703021038 1998546348 1998580278 703021038 20443673
356 2147 0 1 tick 1366879124 1970791190 - 0 -
357 2147 0 0 tick 1426159719 1992659322 1993187034 1426159719 76073298
358 2147 0 1 tick 1461137908 2002658854 - 0 -
359 2147 0 0 tick 1100406802 1975434703 1983317544 1100406802 103690476
360 2147 0 1 tick 685059616 1998150639 - 0 -
361 2147 0 0 tick 1281895295 1971068341 1971061668 1281895295 71682265
362 2147 0 1 tick 1451230783 1986307395 - 0 -
363 2147 0 0 tick 1399439578 1999610836 1999574112 1399439578 91132839
364 2147 0 1 tick 950990970 1993787784 - 0 -
365 2147 0 0 tick 731556752 1955350904 1956026904 731556752 32700319
366 2147 0 1 tick 1420112798 1980003209 - 0 -
367 2147 0 0 tick 1462240761 2002053946 2002063806 1462240761 83822050
368 2147 0 1 tick 1342266893 1999997818 - 0 -
369 2147 0 0 tick 801106923 1982733328 1984761900 801106923 46327528
370 2147 0 1 tick 924389024 1967422466 - 0 -
371 2147 0 0 tick 1451135436 1982996715 1985008722 1451135436 83392470
372 2147 0 1 tick 1454167171 2002274378 - 0 -
373 2147 0 0 tick 1276992556 1999927460 1999921302 1276992556 111832893
374 2147 0 1 tick 662720380 2001253754 - 0 -
375 2147 0 0 tick 1139380866 1951699668 1951666146 1139380866 69051005
376 2147 0 1 tick 1434348864 2001883096 - 0 -
377 2147 0 0 tick 1390787788 1998665556 1998741210 1390787788 98475209
378 2147 0 1 tick 894968315 2000069560 - 0 -
379 2147 0 0 tick 812257260 1972895645 1972963320 812257260 37290938
380 2147 0 1 tick 1442800185 1995551165 - 0 -
381 2147 0 0 tick 1456589914 1996080139 2002125792 1456589914 83603528
382 2147 0 1 tick 1401644683 2000151465 - 0 -
383 2147 0 0 tick 950914842 1999888313 1999913448 950914842 75019024
384 2147 0 1 tick 746645483 1972661430 - 0 -
385 2147 0 0 tick 1443875203 1995954400 1995948942 1443875203 80567028
386 2147 0 1 tick 1450211163 2002557083 - 0 -
387 2147 0 0 tick 1428608415 1999483666 1999568136 1428608415 87426241
388 2147 0 1 tick 1002075497 2001395094 - 0 -
389 2147 0 0 tick 710374718 1989230176 1989188220 710374718 22743106
390 2147 0 1 tick 1394372335 1960120699 - 0 -
391 2147 0 0 tick 1463024812 2002272448 2002327890 1463024812 83852240
392 2147 0 1 tick 1418786899 1978419591 - 0 -
393 2147 0 0 tick 1066363548 1982508061 1982543568 1066363548 101694212
394 2147 0 1 tick 694487027 1998403397 - 0 -
395 2147 0 0 tick 1313539835 1969854784 1969874316 1313539835 74448745
396 2147 0 1 tick 1458671656 2001081643 - 0 -
397 2147 0 0 tick 1450491234 1983466396 1985766048 1450491234 83367562
398 2147 0 1 tick 1145748951 1999386569 - 0 -
399 2147 0 0 tick 670936110 1975699876 1981611942 670936110 20491906
400 2147 0 1 tick 1251615836 1970947972 - 0 -
401 2147 0 0 tick 1457464249 2002323128 2002296216 1457464249 82912651
402 2147 0 1 tick 1452580008 2002500197 - 0 -
403 2147 0 0 tick 1225153577 1983616687 1983656946 1225153577 113506200
404 2147 0 1 tick 677593265 1998164720 - 0 -
405 2147 0 0 tick 1169453220 1971092004 1971082242 1169453220 61433928
406 2147 0 1 tick 1452934933 1986603210 - 0 -
407 2147 0 0 tick 1440974928 1988742100 1991353764 1440974928 81250704
408 2147 0 1 tick 1019462783 1984174505 - 0 -
409 2147 0 0 tick 695954411 1982507664 1982530236 695954411 20423947
410 2147 0 1 tick 1359236758 1970268708 - 0 -
411 2147 0 0 tick 1433651414 2002467297 2002465974 1433651414 76362878
412 2147 0 1 tick 1463316388 2002673039 - 0 -
413 2147 0 0 tick 1113905424 1999436914 1999491546 1113905424 104506003
414 2147 0 1 tick 685758746 1998479972 - 0 -
415 2147 0 0 tick 1282311186 1970559326 1970569842 1282311186 71785206
416 2147 0 1 tick 1462796146 2002604989 - 0 -
417 2147 0 0 tick 1451490471 1996043855 2001991728 1451490471 82351288
418 2147 0 1 tick 1186725100 1999049066 - 0 -
419 2147 0 0 tick 670541699 1973975686 1974002256 670541699 20837749
420 2147 0 1 tick 1193920505 1954866482 - 0 -
421 2147 0 0 tick 1448955560 1986315128 1986349842 1448955560 82868294
422 2147 0 1 tick 1463194912 2002592985 - 0 -
423 2147 0 0 tick 1259828351 1999461681 1999505358 1259828351 113452922
424 2147 0 1 tick 655151075 2000070040 - 0 -
425 2147 0 0 tick 1151852140 1949088154 1951404168 1151852140 66199825
426 2147 0 1 tick 1461806846 2002156652 - 0 -
427 2147 0 0 tick 1434023405 2002281949 2002358922 1434023405 76377262
428 2147 0 1 tick 1303526147 1999950965 - 0 -
429 2147 0 0 tick 687495515 2001018703 2000979330 687495515 22606462
430 2147 0 1 tick 1092563851 1967901385 - 0 -
431 2147 0 0 tick 1463830250 2002260398 2002382256 1463830250 83884033
432 2147 0 1 tick 1456338640 1994522796 - 0 -
433 2147 0 0 tick 1314559561 1999883032 1999845996 1314559561 107231412
434 2147 0 1 tick 734290163 1981113630 - 0 -
435 2147 0 0 tick 1018099864 1966194970 1966208982 1018099864 55734889
436 2147 0 1 tick 1455551253 2002499732 - 0 -
437 2147 0 0 tick 1454522090 2002180162 2002257648 1454522090 81755267
