,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
40,81,2235,0,0,tick,2992926470,2010576756,2010598698,2992926470,429131890,2976990502.0,2010513501.0,0.0
41,83,2235,0,0,tick,2975361193,2010540835,2010547866,2975361193,431199362,3009430001.0,2011049833.0,0.0
42,85,2235,0,0,tick,3011340551,2011104541,2011097322,3011340551,435714606,2998748655.0,2011226544.0,0.0
43,87,2235,0,0,tick,2997487511,2011009587,2011009080,2997487511,430576792,2988819145.0,2011279027.0,0.0
44,89,2235,0,0,tick,2995861571,2011138030,2011132968,2995861571,434044770,2984574630.0,1997910711.0,0.0
45,91,2235,0,0,tick,3000680692,2006786338,2010807720,3000680692,433725732,2991286578.0,2010620457.0,0.0
46,93,2235,0,0,tick,2997017119,2010075890,2010078258,2997017119,431430953,754404639.0,1992684878.0,0.0
47,95,2235,0,0,tick,1171248877,1967915064,1967843874,1171248877,69192091,1434688000.0,2002279078.0,0.0
48,97,2235,0,0,tick,2797247588,1999524451,1999442334,2797247588,402970674,2998671064.0,2010347983.0,0.0
49,99,2235,0,0,tick,2972150927,1992166191,1994139486,2972150927,430556062,2997104746.0,2010827374.0,0.0
50,101,2235,0,0,tick,3006446279,2010915959,2010915810,3006446279,435478670,2981827138.0,1995153122.0,0.0
51,103,2235,0,0,tick,2999659023,2011179147,2011187460,2999659023,433215999,3004453922.0,2010868079.0,0.0
52,105,2235,0,0,tick,3002757845,2010616646,2010633798,3002757845,434007832,2973515244.0,1995125182.0,0.0
53,107,2235,0,0,tick,2987833351,2011027236,2011048440,2987833351,433906828,2983800088.0,1994912057.0,0.0
54,109,2235,0,0,tick,3012767041,2010216229,2010682392,3012767041,435305960,3003522737.0,2011109786.0,0.0
55,111,2235,0,0,tick,3012049973,2010679493,2010660714,3012049973,433553999,3007611096.0,2011273935.0,0.0
56,113,2235,0,0,tick,3012944583,2011045190,2011044894,3012944583,436252966,2998507036.0,2010710280.0,0.0
57,115,2235,0,0,tick,3007669886,2011073292,2011087290,3007669886,435635521,3015581859.0,2011278516.0,0.0
58,117,2235,0,0,tick,2973237512,1994423531,1994421330,2973237512,429888592,1577942511.0,2004886221.0,0.0
59,119,2235,0,0,tick,878311038,1946186938,1951523070,878311038,44918789,1428916613.0,2002828497.0,0.0
60,121,2235,0,0,tick,1692195972,2001850378,2001787266,1692195972,152989501,3007483393.0,2011122485.0,0.0
61,123,2235,0,0,tick,3008449105,2010819594,2010818514,3008449105,435509408,2993488830.0,2011148358.0,0.0
62,125,2235,0,0,tick,2970534261,2010529496,2010549918,2970534261,435617421,2998417296.0,2010291491.0,0.0
63,127,2235,0,0,tick,3011090187,2010782395,2010788274,3011090187,436010214,2961716925.0,1986582096.0,0.0
64,129,2235,0,0,tick,3002292601,2010974564,2010983724,3002292601,435043718,3003110614.0,2003173001.0,0.0
65,131,2235,0,0,tick,2986551067,2010772773,2010799506,2986551067,435994783,2976515243.0,2011070500.0,0.0
66,133,2235,0,0,tick,3015784406,2011108915,2011101330,3015784406,437705186,3011051390.0,2011134181.0,0.0
67,135,2235,0,0,tick,3009362257,2010775338,2010776112,3009362257,434933183,3014908054.0,2011157509.0,0.0
68,137,2235,0,0,tick,3017097128,2011100636,2011110000,3017097128,436909916,2967601715.0,2010408721.0,0.0
69,139,2235,0,0,tick,2940821134,1989261812,1994599962,2940821134,431271915,2983616702.0,2010318492.0,0.0
70,141,2235,0,0,tick,2978612327,2010312715,2010307836,2978612327,431460987,2759756487.0,2009374414.0,0.0
71,143,2235,0,0,tick,680479545,1979969812,1981934634,680479545,20874554,1219469998.0,1971383026.0,0.0
72,145,2235,0,0,tick,1437385473,2000271948,2002356612,1437385473,80122502,2446191460.0,2006331423.0,0.0
73,147,2235,0,0,tick,3004280724,2010500190,2010477870,3004280724,435401442,2950282220.0,1994393283.0,0.0
74,149,2235,0,0,tick,2934843574,1986095427,1994087130,2934843574,430269656,2973433395.0,2010825440.0,0.0
75,151,2235,0,0,tick,3008721155,2010923204,2010923484,3008721155,436400018,3003326996.0,2011177349.0,0.0
76,153,2235,0,0,tick,2976774892,2010787670,2010792306,2976774892,431480491,2987743609.0,2011052788.0,0.0
77,155,2235,0,0,tick,2982035414,2010969026,2010968754,2982035414,433523919,2950612759.0,2011035139.0,0.0
78,157,2235,0,0,tick,2958012756,2010433973,2010893784,2958012756,433637597,2999974802.0,2010146317.0,0.0
79,159,2235,0,0,tick,2976802903,1986490899,1994509494,2976802903,432020725,3014748464.0,2011096534.0,0.0
80,161,2235,0,0,tick,3007055685,2011004474,2011022346,3007055685,436208482,3010841531.0,2010758478.0,0.0
81,163,2235,0,0,tick,2975901523,2010969986,2010989070,2975901523,436195014,2974158816.0,2011207437.0,0.0
82,165,2235,0,0,tick,2983246726,1992581750,1994581494,2983246726,433392597,3013963343.0,2011091859.0,0.0
83,167,2235,0,0,tick,2500533507,2008895493,2008855086,2500533507,344583571,696745932.0,1990633186.0,0.0
84,169,2235,0,0,tick,1286537533,1966243789,1970789910,1286537533,72802255,1439532746.0,1983788372.0,0.0
85,171,2235,0,0,tick,2079566124,2003460600,2003396286,2079566124,240604083,3028953891.0,2011177544.0,0.0
86,173,2235,0,0,tick,3005890216,2010939165,2010948246,3005890216,438593710,2939837003.0,2010906367.0,0.0
87,175,2235,0,0,tick,2965745987,2010914742,2010927990,2965745987,435172511,2998342726.0,2011229289.0,0.0
88,177,2235,0,0,tick,3004489372,2010510692,2010517440,3004489372,435603255,3007602233.0,2010936556.0,0.0
89,179,2235,0,0,tick,3007255737,2010960953,2010956118,3007255737,436585179,2964527572.0,2010190432.0,0.0
90,181,2235,0,0,tick,2886875167,1986702521,1994677638,2886875167,425248690,2989650156.0,2011087097.0,0.0
91,183,2235,0,0,tick,3015460721,2010023390,2010026730,3015460721,437120840,3004838730.0,2011076467.0,0.0
92,185,2235,0,0,tick,3018115081,2011041628,2011064064,3018115081,437166897,2971700631.0,1994643430.0,0.0
93,187,2235,0,0,tick,2925852749,2010792515,2010813048,2925852749,430788472,2965134382.0,2011056144.0,0.0
94,189,2235,0,0,tick,2969772555,1986692509,1994674854,2969772555,431839180,3024880396.0,2011104800.0,0.0
95,191,2235,0,0,tick,1624597528,2005464276,2005453860,1624597528,188725570,854463501.0,1951183872.0,0.0
96,193,2235,0,0,tick,1411984809,1986381623,1986335304,1411984809,75525021,1452425870.0,2002550873.0,0.0
97,195,2235,0,0,tick,2661226939,2006730987,2006658918,2661226939,370029085,3009746912.0,2010843494.0,0.0
98,197,2235,0,0,tick,2957534635,2010834907,2010831498,2957534635,434891097,2907843122.0,2010800705.0,0.0
99,199,2235,0,0,tick,2945636817,1986719411,1994690082,2945636817,431962668,3020193723.0,2010682619.0,0.0
100,201,2235,0,0,tick,3007762444,2010214200,2010230400,3007762444,435341590,3012236372.0,2011007011.0,0.0
101,203,2235,0,0,tick,2967373585,2010852313,2010846702,2967373585,435917299,2899038329.0,2010765067.0,0.0
102,205,2235,0,0,tick,2931134049,1986694560,1994665626,2931134049,431130763,3028391331.0,2010741382.0,0.0
103,207,2235,0,0,tick,3037890566,2010669875,2010679242,3037890566,439383265,3039252131.0,2010979593.0,0.0
104,209,2235,0,0,tick,3002253480,2010195300,2010133944,3002253480,438338002,2931629003.0,2010022110.0,0.0
105,211,2235,0,0,tick,2889983276,1985884148,1991904486,2889983276,425269436,3006435695.0,2009913482.0,0.0
106,213,2235,0,0,tick,3019576359,2010239564,2010241242,3019576359,436829312,1743889468.0,1981611011.0,0.0
107,215,2235,0,0,tick,806541087,1973329846,1973262540,806541087,36960156,1434205604.0,1996112710.0,0.0
108,217,2235,0,0,tick,1448951192,2002209154,2002251066,1448951192,83308393,2571956863.0,2006790553.0,0.0
109,219,2235,0,0,tick,2961835434,1990976966,2000949594,2961835434,434349033,2903281925.0,2011004846.0,0.0
110,221,2235,0,0,tick,2921789340,2010043620,2010060450,2921789340,430660767,2993701189.0,2010543979.0,0.0
111,223,2235,0,0,tick,3021506633,2011027619,2011009434,3021506633,437482921,3009727975.0,2011061424.0,0.0
112,225,2235,0,0,tick,2927702429,2010601760,2010578142,2927702429,431566488,2911064283.0,2010379238.0,0.0
113,227,2235,0,0,tick,2998694567,2010776797,2010776550,2998694567,439360786,3011452580.0,2010798855.0,0.0
114,229,2235,0,0,tick,3024946509,2010670999,2010660072,3024946509,438527746,2940482663.0,1997631851.0,0.0
115,231,2235,0,0,tick,2877382089,2009410374,2009420196,2877382089,422043823,2962753213.0,2010883583.0,0.0
116,233,2235,0,0,tick,3021677363,2010934529,2010942210,3021677363,438487102,1916365632.0,2006759212.0,0.0
117,235,2235,0,0,tick,756099333,1957186317,1957132782,756099333,34160551,1429912501.0,1994839094.0,0.0
118,237,2235,0,0,tick,1437494767,2001611478,2001536586,1437494767,80126345,2455304165.0,2006115652.0,0.0
119,239,2235,0,0,tick,2888333711,1994528519,1994516544,2888333711,427366647,2853377805.0,2010852916.0,0.0
120,241,2235,0,0,tick,2971443307,1988845607,1994825856,2971443307,434860448,2999085006.0,2010982363.0,0.0
121,243,2235,0,0,tick,2823318562,2009508704,2009533572,2823318562,418914828,2944392790.0,2010509048.0,0.0
122,245,2235,0,0,tick,3009185371,2010673873,2010662040,3009185371,438150277,2987030066.0,2010729454.0,0.0
123,247,2235,0,0,tick,2809147917,2010368119,2010379944,2809147917,416892635,2976626070.0,2011142654.0,0.0
124,249,2235,0,0,tick,2488252234,2008379637,2008397856,2488252234,343470323,689759781.0,1981683761.0,0.0
125,251,2235,0,0,tick,1273053115,1951481316,1953470388,1273053115,72227737,1440192922.0,1996231557.0,0.0
126,253,2235,0,0,tick,1496806019,1997926836,1997980644,1496806019,109687284,2906417632.0,2010860409.0,0.0
127,255,2235,0,0,tick,2789550972,2010156243,2010153114,2789550972,416191754,2972666416.0,2010371657.0,0.0
128,257,2235,0,0,tick,2740235177,2010081613,2010104604,2740235177,408360523,2969595915.0,2009405718.0,0.0
129,259,2235,0,0,tick,2897725617,2010715329,2010714582,2897725617,431225563,2819640672.0,2010241937.0,0.0
130,261,2235,0,0,tick,1924626787,1997769633,2006109882,1924626787,246278807,747002226.0,1956682822.0,0.0
131,263,2235,0,0,tick,1412699766,1987957638,1987895748,1412699766,77134265,1447181092.0,2002624758.0,0.0
132,265,2235,0,0,tick,1846234353,1995087530,1995080058,1846234353,193702310,2687354922.0,2010161999.0,0.0
133,267,2235,0,0,tick,2735706130,2009933995,2009981502,2735706130,408605687,2922926742.0,2010842605.0,0.0
134,269,2235,0,0,tick,2660554291,1993755016,1993801482,2660554291,399274640,1610090580.0,1987257687.0,0.0
135,271,2235,0,0,tick,840787102,1960967986,1966930686,840787102,42139694,1425615880.0,2002642145.0,0.0
136,273,2235,0,0,tick,1440930060,1986137123,1986153306,1440930060,82998474,1508142461.0,2001319044.0,0.0
137,275,2235,0,0,tick,2623273395,2009810650,2009880846,2623273395,393384417,2630815591.0,2009784131.0,0.0
138,277,2235,0,0,tick,1952415756,2006673062,2006718174,1952415756,266745210,708214233.0,1997574865.0,0.0
139,279,2235,0,0,tick,1348036894,1953941167,1954021206,1348036894,83387042,1421939284.0,2002621850.0,0.0
140,281,2235,0,0,tick,1435057282,1977261088,1986197796,1435057282,82771113,1717249956.0,2002680020.0,0.0
141,283,2235,0,0,tick,1920034184,2005999655,2006083362,1920034184,273222208,681070297.0,1998505262.0,0.0
142,285,2235,0,0,tick,1238787413,1961471665,1961482140,1238787413,69185936,1437769382.0,2002076275.0,0.0
143,287,2235,0,0,tick,1449371787,2001255397,2001191436,1449371787,83325045,1428630419.0,2000202830.0,0.0
144,289,2235,0,0,tick,1532579175,2003959052,2004112278,1532579175,205219908,677051209.0,1990174209.0,0.0
145,291,2235,0,0,tick,1189200177,1946676514,1952659800,1189200177,64618488,1446069664.0,2002482036.0,0.0
146,293,2235,0,0,tick,1450290289,2002261335,2002290888,1450290289,83359791,1426252183.0,2002440063.0,0.0
147,295,2235,0,0,tick,1257100342,1999849649,1999956510,1257100342,144560767,686731839.0,1998214714.0,0.0
148,297,2235,0,0,tick,1265068553,1969618725,1969457784,1265068553,71081204,1452143593.0,2002637275.0,0.0
149,299,2235,0,0,tick,1438527060,2002370799,2002358562,1438527060,80166651,1353551772.0,2000150560.0,0.0
150,301,2235,0,0,tick,820295119,1976848131,1984795908,820295119,51544491,927959361.0,1967135177.0,0.0
151,303,2235,0,0,tick,1448926445,2002330275,2002404318,1448926445,83307436,1435085859.0,2001930083.0,0.0
152,305,2235,0,0,tick,1436068651,2002352591,2002342662,1436068651,79946484,1304079662.0,1999013459.0,0.0
153,307,2235,0,0,tick,699659715,2000647637,2000618214,699659715,25201085,1066560354.0,1967490484.0,0.0
154,309,2235,0,0,tick,1450318150,2001928267,2001909900,1450318150,83360868,1446274093.0,2001589641.0,0.0
155,311,2235,0,0,tick,1398287547,1998361474,1998415020,1398287547,87425416,978253221.0,1999915260.0,0.0
156,313,2235,0,0,tick,701545635,1949462619,1957376280,701545635,29841640,1415135586.0,1995954720.0,0.0
157,315,2235,0,0,tick,1442538458,1992634637,1992695520,1442538458,83060023,1410868203.0,1986612407.0,0.0
158,317,2235,0,0,tick,1299796029,1999482184,1999442586,1299796029,115852328,673930028.0,2001093787.0,0.0
159,319,2235,0,0,tick,1105125246,1967514627,1967547438,1105125246,62687473,1441110489.0,2002544405.0,0.0
160,321,2235,0,0,tick,1449846856,2002271379,2002287990,1449846856,83342643,1380797681.0,1978783781.0,0.0
161,323,2235,0,0,tick,958798694,2000327040,2000273004,958798694,76952092,732405987.0,1964390465.0,0.0
162,325,2235,0,0,tick,1414201823,1993918976,1994018748,1414201823,76680263,1450594837.0,2002103309.0,0.0
163,327,2235,0,0,tick,1444611369,1994184115,1994153868,1444611369,83140573,1263216885.0,1999466568.0,0.0
164,329,2235,0,0,tick,647361958,2000880599,2000858976,647361958,14516277,1157193635.0,1967714306.0,0.0
165,331,2235,0,0,tick,1401470697,1978200653,1978308066,1401470697,75118307,1437612300.0,1980606344.0,0.0
166,333,2235,0,0,tick,1377902916,1982960367,1982984124,1377902916,90869915,946222698.0,2000095728.0,0.0
167,335,2235,0,0,tick,752206491,1972857148,1972842018,752206491,33704138,1425695485.0,1995531848.0,0.0
168,337,2235,0,0,tick,1439662966,2002211119,2002169982,1439662966,80210189,1448707155.0,2001973167.0,0.0
169,339,2235,0,0,tick,1257297466,1998907835,1998869628,1257297466,112994051,653221756.0,2000387297.0,0.0
170,341,2235,0,0,tick,1151846016,1967022691,1967014482,1151846016,66694715,1434353700.0,2002024400.0,0.0
171,343,2235,0,0,tick,1421927613,1980452982,1986458328,1421927613,79419456,1387018475.0,2000148281.0,0.0
172,345,2235,0,0,tick,916943303,2000085588,2000136654,916943303,68494425,782359609.0,1973830055.0,0.0
173,347,2235,0,0,tick,1431291262,1995908050,1995937524,1431291262,80080664,1426170478.0,1986211872.0,0.0
174,349,2235,0,0,tick,1411983980,2000166352,2000162298,1411983980,88434586,991145146.0,2001006333.0,0.0
175,351,2235,0,0,tick,706238478,1974644607,1974593358,706238478,25545637,1391703440.0,1973221558.0,0.0
176,353,2235,0,0,tick,1449688229,2001484761,2001470784,1449688229,83336766,1421927216.0,2002193521.0,0.0
177,355,2235,0,0,tick,1073420645,1997491128,1997591646,1073420645,101918321,694424904.0,1997467668.0,0.0
178,357,2235,0,0,tick,1283245272,1951437973,1951509480,1283245272,73040598,1451899281.0,2002502162.0,0.0
179,359,2235,0,0,tick,1448118736,2000263396,2000340660,1448118736,83275686,1164521310.0,1997982385.0,0.0
180,361,2235,0,0,tick,674534954,1988806815,1988812488,674534954,20687331,1218287668.0,1970959534.0,0.0
181,363,2235,0,0,tick,1422453220,1980443731,1986400290,1422453220,79544941,1423520023.0,2000236315.0,0.0
182,365,2235,0,0,tick,1009380871,2001122438,2001122502,1009380871,89118870,710132213.0,1998287269.0,0.0
183,367,2235,0,0,tick,1362950052,1954658646,1954609518,1362950052,84536262,1415281965.0,1986597653.0,0.0
184,369,2235,0,0,tick,1375228954,1999875733,1999891656,1375228954,98508770,883307014.0,2001093021.0,0.0
185,371,2235,0,0,tick,819315593,1973249916,1973257560,819315593,37929788,1411548862.0,1968517370.0,0.0
186,373,2235,0,0,tick,1451615865,2002345489,2002350870,1451615865,83411053,1311062066.0,1999252118.0,0.0
187,375,2235,0,0,tick,752975668,1999657405,1999655646,752975668,35820425,999138690.0,1967420448.0,0.0
188,377,2235,0,0,tick,1437448271,2001059800,2001138546,1437448271,80124548,1414277086.0,2000256926.0,0.0
189,379,2235,0,0,tick,998207004,2000195683,2000261364,998207004,85470331,709778456.0,1988131093.0,0.0
190,381,2235,0,0,tick,1390221320,1979098131,1979054154,1390221320,82730839,1437217110.0,1985818205.0,0.0
191,383,2235,0,0,tick,1408050874,1980313890,1986254796,1408050874,75373023,1084396979.0,1982334400.0,0.0
192,385,2235,0,0,tick,688865575,1997953049,1998003144,688865575,20457005,1277355411.0,1971134455.0,0.0
193,387,2235,0,0,tick,1450400807,2002063998,2002061430,1450400807,83364194,1438495660.0,2002536012.0,0.0
194,389,2235,0,0,tick,1190696767,1982592881,1982677974,1190696767,111918477,677517792.0,1998137582.0,0.0
195,391,2235,0,0,tick,1186587843,1970817331,1970790714,1186587843,62978390,1436099048.0,1985165347.0,0.0
196,393,2235,0,0,tick,1444631813,1993711407,2001089652,1444631813,83141104,1262194559.0,1999361029.0,0.0
197,395,2235,0,0,tick,650370952,2001240962,2001203856,650370952,15034444,1141037894.0,1950263803.0,0.0
198,397,2235,0,0,tick,1419595340,2001996952,2001992124,1419595340,75819580,1445574908.0,1994107243.0,0.0
199,399,2235,0,0,tick,1299093790,1990913300,1990938552,1299093790,107758524,730847789.0,2001054776.0,0.0
200,401,2235,0,0,tick,1028227272,1967899250,1967881998,1028227272,56507561,1427857923.0,1985186700.0,0.0
201,403,2235,0,0,tick,1431330895,1983982578,1985960076,1431330895,81013114,1336079152.0,1998648884.0,0.0
202,405,2235,0,0,tick,812392647,2000650670,2000699418,812392647,47705258,914052407.0,1967449257.0,0.0
203,407,2235,0,0,tick,1451082310,2002207669,2002226466,1451082310,83390935,1407758384.0,1984243717.0,0.0
204,409,2235,0,0,tick,1297201666,1999020539,1999015668,1297201666,114527540,680077450.0,2001275823.0,0.0
205,411,2235,0,0,tick,1086606859,1966558479,1966514004,1086606859,60144028,1435497705.0,1984413775.0,0.0
206,413,2235,0,0,tick,1447611640,2001168507,2001226296,1447611640,83256722,1311364702.0,1998837211.0,0.0
207,415,2235,0,0,tick,754986304,1983929417,1983958650,754986304,37118823,984790212.0,1967096783.0,0.0
208,417,2235,0,0,tick,1437367830,2001278472,2001253644,1437367830,80121435,1449916352.0,2001100849.0,0.0
209,419,2235,0,0,tick,1341879120,1999782376,1999808178,1341879120,98209699,833862362.0,1994838844.0,0.0
210,421,2235,0,0,tick,883991324,1966692899,1966647612,883991324,45407520,1410294149.0,1978432454.0,0.0
211,423,2235,0,0,tick,1437685804,1995998782,2002001760,1437685804,81418999,1383416033.0,1996086123.0,0.0
212,425,2235,0,0,tick,920188050,2000464404,2000448498,920188050,69163911,774919905.0,1972921653.0,0.0
213,427,2235,0,0,tick,1431257042,1995669169,1995542262,1431257042,80079212,1427928585.0,1986394897.0,0.0
214,429,2235,0,0,tick,1402965169,1980440051,1982454084,1402965169,85997992,1001161084.0,1999683736.0,0.0
215,431,2235,0,0,tick,705450818,1980097611,1982036226,705450818,20346079,1374975599.0,1968686436.0,0.0
216,433,2235,0,0,tick,1412429741,1978284315,1986280752,1412429741,77309628,1440310645.0,2002477965.0,0.0
217,435,2235,0,0,tick,1100714313,1998692656,1998642564,1100714313,103656252,687829196.0,1998293955.0,0.0
218,437,2235,0,0,tick,1271665442,1969872328,1969831590,1271665442,71686080,1451289810.0,2002485363.0,0.0
219,439,2235,0,0,tick,1437926821,2002402013,2002366536,1437926821,80142919,1329472265.0,1999815494.0,0.0
220,441,2235,0,0,tick,779888821,2000800188,2000789658,779888821,41195948,953845006.0,1967068584.0,0.0
221,443,2235,0,0,tick,1440537201,1992940789,1993028610,1440537201,82983020,1449463635.0,2001002975.0,0.0
222,445,2235,0,0,tick,1406295409,1977958355,1986004242,1406295409,75305137,1079953281.0,1998251070.0,0.0
223,447,2235,0,0,tick,692441984,1998024051,1997998002,692441984,20462512,1289987654.0,1970506142.0,0.0
224,449,2235,0,0,tick,1440194744,1986274880,1986349584,1440194744,82970037,1449487966.0,2002438313.0,0.0
225,451,2235,0,0,tick,1384768911,1982068205,1984043766,1384768911,86346646,984027807.0,2000673855.0,0.0
226,453,2235,0,0,tick,707087798,1973432441,1973349732,707087798,29565426,1414227476.0,1995792390.0,0.0
227,455,2235,0,0,tick,1449256782,2001704218,2001645930,1449256782,83319953,1428963754.0,2001148720.0,0.0
228,457,2235,0,0,tick,1358265717,1982334645,1982272752,1358265717,96648256,885472859.0,1999878449.0,0.0
229,459,2235,0,0,tick,812688305,1972997061,1973020062,812688305,37542224,1427761471.0,1995032611.0,0.0
230,461,2235,0,0,tick,1448668207,1999680607,1999747872,1448668207,83296934,1391697009.0,1999067369.0,0.0
231,463,2235,0,0,tick,959356360,1979974708,1989223170,959356360,78193003,711459026.0,1962005442.0,0.0
232,465,2235,0,0,tick,1416824341,1995538939,1995580416,1416824341,76782015,1439810208.0,1986411667.0,0.0
233,467,2235,0,0,tick,1418025389,1986211743,1986195720,1418025389,77345845,1051234306.0,1998554295.0,0.0
234,469,2235,0,0,tick,698057155,1998292994,1998291726,698057155,20491482,1313654588.0,1970149840.0,0.0
235,471,2235,0,0,tick,1440277606,2001718655,2001838650,1440277606,81321295,1451802583.0,2002411195.0,0.0
236,473,2235,0,0,tick,1144373689,1989792933,1989835434,1144373689,106703872,676323869.0,1994231711.0,0.0
237,475,2235,0,0,tick,1225107376,1953622347,1953571938,1225107376,68329076,1427265193.0,1986525225.0,0.0
238,477,2235,0,0,tick,1416562037,1999576293,1999689846,1416562037,86763815,1000888001.0,2000955735.0,0.0
239,479,2235,0,0,tick,711230052,1994010619,1993987164,711230052,22080226,1375195612.0,1958671862.0,0.0
240,481,2235,0,0,tick,1446965572,2002242108,2002243164,1446965572,82885596,1417263316.0,1993482071.0,0.0
241,483,2235,0,0,tick,1090626465,1990277134,1990320450,1090626465,103382012,689330268.0,1996747485.0,0.0
242,485,2235,0,0,tick,1277531468,1969200230,1970568768,1277531468,72146089,1439970188.0,1984419025.0,0.0
243,487,2235,0,0,tick,1437888083,2002376807,2002317870,1437888083,80141425,1408371314.0,1999815890.0,0.0
244,489,2235,0,0,tick,992083523,2000483123,2000461656,992083523,83500402,708007075.0,1978682148.0,0.0
245,491,2235,0,0,tick,1402221489,1990204909,1990204590,1402221489,80253189,1450620782.0,2002210029.0,0.0
246,493,2235,0,0,tick,1421080480,2002240776,2002283094,1421080480,75877010,1297510648.0,1999173544.0,0.0
247,495,2235,0,0,tick,670364087,1976960712,1984899804,670364087,20920806,1067743688.0,1951255566.0,0.0
248,497,2235,0,0,tick,1451331021,2002162259,2002170282,1451331021,83399907,1448955927.0,2002465295.0,0.0
249,499,2235,0,0,tick,1437963708,2001535549,2001506592,1437963708,80144864,1224943087.0,1998089786.0,0.0
