,index,res_0,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
222,222,1998707542.0,1998251070.0,1983524392.0,1983607977,1970427255,1995842141.0,2001977379,1999051040,2002335773,1966572148
223,223,1954054341.0,1970506142.0,1999333666.0,1972671547,1990536891,2000733059.0,2001291718,1966669040,1981948893,2002411369
224,224,1984245986.0,2002438313.0,1986323648.0,2002564456,1999307108,2001563184.0,2002434192,2002330737,1967214091,1999042531
225,225,2000965099.0,2000673855.0,1978781991.0,2000710022,1970153200,2000975389.0,2002677913,1992938052,1984406873,1951977631
226,226,1954673563.0,1995792390.0,1998280687.0,1950458975,1985381544,2002628599.0,1997965846,1967026487,2000488501,2002396694
227,227,2002359292.0,2001148720.0,2002273503.0,2001769829,2001234183,1985126416.0,2002549202,2002394566,1951161128,2002436000
228,228,2000263545.0,1999878449.0,2002350050.0,1999535174,1996206069,1985963237.0,2002533736,1999731034,2002285780,1970846068
229,229,1995172454.0,1995032611.0,1998476989.0,1957993062,2000005396,1983412643.0,1974473534,1970996288,2000987326,2002452500
230,230,2000325226.0,1999067369.0,2002350722.0,1986566152,1998417967,1966900930.0,2002461650,2002522966,1992422167,1997808989
231,231,1973271276.0,1962005442.0,1999707505.0,2001530298,1994544246,2002638279.0,1993911912,1985252727,2000361615,2002282566
232,232,2002526788.0,1986411667.0,1954658960.0,1986548120,1999585655,1976022282.0,1969282932,2002503440,1965339474,1998568182
233,233,1983859857.0,1998554295.0,2002550888.0,2000435792,1969959115,2002516602.0,2001791844,2000317007,1994079008,1971175814
234,234,1970105459.0,1970149840.0,2000517655.0,1974067271,2002517573,2000407917.0,2001190755,1967654889,1985499085,2002525669
235,235,2002666499.0,2002411195.0,2001896743.0,2002638340,1998401118,1967814624.0,1986682598,2002539345,1987327842,2000175582
236,236,1981431647.0,1994231711.0,1999199214.0,1993905656,2002585741,2002637704.0,2000050149,2001598867,1984528418,1983693292
237,237,1986055251.0,1986525225.0,1967202653.0,1970761010,1985118307,1976606847.0,1966943493,2002469522,1951065549,1981134683
238,238,1991577241.0,2000955735.0,2002494752.0,1997967416,1976097530,2002440451.0,1986498440,2000174058,2002225212,1970772338
239,239,1970032142.0,1958671862.0,2001490458.0,1972932522,2000542597,2001029937.0,2001040252,1967722543,2001729134,1994377517
240,240,1983751876.0,1993482071.0,2002513960.0,2002561503,1998629989,1959883953.0,2002441512,2002551713,1995948980,1998371274
241,241,1973523257.0,1996747485.0,2000461627.0,2001624835,2001598690,2000572793.0,2000425772,1982406959,1983553926,2002517319
242,242,2002544746.0,1984419025.0,1967407610.0,1980490097,2000299304,2000339296.0,1966474106,2002226578,2001198422,2000069449
243,243,1980170403.0,1999815890.0,2001764175.0,2002763033,1971575380,1968722614.0,2002634858,2002430874,2002244806,1997943018
244,244,1998545131.0,1978682148.0,2000142435.0,1993578583,2001271533,1986767550.0,2000273272,2001080643,2002162461,1980583556
245,245,2002564404.0,2002210029.0,1967714333.0,1996113089,1993406070,2001786656.0,1966287868,2002055254,1982269557,1999766204
246,246,1999946387.0,1999173544.0,2002269603.0,2002400985,1969180331,1995823108.0,2002615172,1999021117,2002459782,1967855623
247,247,1967444026.0,1951255566.0,2002030605.0,1998980718,2002694468,2002204837.0,1999582941,1998179903,2000267697,2002387508
248,248,2002328747.0,2002465295.0,1979349902.0,1994239590,1999571117,2001427605.0,1951889026,2002532165,1972925370,1999266886
249,249,1999303540.0,1998089786.0,2002434864.0,2002053265,1970511696,2002634035.0,2002660021,2000499367,2002145046,1954809108
250,250,1967181000.0,1968644635.0,1992130043.0,1997972062,2002537254,2000243005.0,2001441162,1973752939,1999834299,2002295636
251,251,2002490077.0,2001868585.0,1996037379.0,2002586001,2001460537,1998893360.0,1976788929,2002496449,1966522168,2001122365
252,252,2000348903.0,2001035710.0,2002433613.0,2000503539,2001316305,2002433575.0,2002733584,1999927849,2002257356,2002012249
253,253,1970815246.0,2000284761.0,2001141242.0,1967813404,1999134491,1984549937.0,2001344565,1968188846,2001106360,2002475385
254,254,2001563558.0,1996345895.0,2002468362.0,1986332661,1998730659,1967279514.0,2002343520,2002465488,1995734579,1989566765
255,255,1998982560.0,1997960809.0,2000277542.0,1999446804,2001876078,2002451935.0,1999214573,2000321301,1998632721,2002317095
256,256,1985977117.0,1984369958.0,1973306078.0,1970723506,1999517628,2001322051.0,1998572104,1978932609,1982256949,1999848890
257,257,1978624195.0,1976985459.0,2002365248.0,2002581744,1969848248,1981342613.0,2001479866,2000272041,1994660884,1970267499
258,258,1951785397.0,1966638714.0,2001774128.0,2001266603,2002675463,2000932496.0,1998825431,1979510944,1999796121,2002373504
259,259,2002449749.0,2001976921.0,1970279625.0,2001714214,1997140437,1967764411.0,1970231414,2002221192,1969507128,1983617580
260,260,2001385393.0,2000741347.0,2002313762.0,2000207829,2002444399,2002590869.0,1986447526,1999772333,1980476220,2002419245
261,261,1986664408.0,1994378665.0,1998362070.0,1966090789,1999330687,2000101231.0,2001291559,1971027935,1998122639,1999842401
262,262,2000357216.0,1998685631.0,2002388935.0,2000518277,1969834063,2002404116.0,2002726357,2002524554,1986018233,1967755954
263,263,1950796367.0,1958923000.0,1999659167.0,2001606300,2002543962,2000665783.0,2000407427,1982044556,1999960234,2002574863
264,264,2002351474.0,1984749388.0,1951846373.0,2002497822,2001288839,1974557515.0,1963101041,2000842657,1965843595,2001283134
265,265,2001119583.0,2000746124.0,2002207390.0,1984579628,1986561953,2002591481.0,2002525288,2000041261,2002168433,2002677923
266,266,1987363530.0,1979849644.0,2001029895.0,1954421185,1999912318,2001366295.0,2001426858,1967970812,2001146934,1983851037
267,267,1984120069.0,1999666604.0,2002336258.0,2002484315,1966585630,1996260631.0,2000754674,2001864316,2002388523,1967105981
268,268,1982531114.0,1957543835.0,1999787678.0,2001776931,2002751555,1983828244.0,2000144987,2001295919,1984498232,2002634552
269,269,2001251038.0,2002344364.0,1967207716.0,1987577039,2001273234,1984888679.0,1972536455,2002578457,1965129984,2000529109
270,270,1990848130.0,1998572086.0,1978231643.0,2002405677,2002481368,2002341439.0,2002514038,1976007656,2001189552,2002481951
271,271,1952968924.0,1970915150.0,2001067655.0,1998737776,1984132273,2001851533.0,1999183632,1967174403,1994306420,2000307820
272,272,1986249364.0,1980626997.0,1995863325.0,2001718341,1964943169,1971228625.0,1969819045,2002536354,1995852497,1973599260
273,273,1998034783.0,1997782895.0,1999904378.0,2000018238,2002148358,1978616535.0,1986550918,2000477052,2000460667,2002389328
274,274,2000987933.0,2002536298.0,1986022412.0,1971073080,2000048602,1998264165.0,1998373670,1995256237,1972412911,2000522355
275,275,1999169019.0,1998938341.0,1977881461.0,2002556482,1995749981,2002493112.0,2002638900,1984395293,2002451170,1979173143
276,276,1967335892.0,1966532832.0,1998123868.0,2001038438,2002362448,1999925242.0,1999852380,1989735237,2000375473,2002491319
277,277,1977986022.0,2000709207.0,1954344149.0,2002262707,1990586907,1951760885.0,1966745413,2002479076,1966174906,1990501162
278,278,2000870214.0,2000351995.0,2002459525.0,2000682856,1985167634,1986436880.0,2002609062,2000095698,1985966318,2001916770
279,279,1986931801.0,1995327929.0,1992857508.0,1957603508,1999511688,2001771043.0,2001158292,1967988100,2000811525,1999973575
280,280,1999893851.0,1983133220.0,1984888047.0,2001826900,1956502335,1986251709.0,1986844525,2002346229,2002113179,1967555828
281,281,1998180000.0,1998080227.0,1980088497.0,1983625365,2002515415,1999702355.0,2002380392,2001510991,1984256228,1985871072
282,282,2002606179.0,2002115102.0,1973226292.0,1970484328,2001096943,1966616305.0,1997365572,2002401054,1966168086,2001282472
283,283,1999547700.0,1998629675.0,2002050254.0,2001710214,2002518337,1985647886.0,2002431233,2000194996,2001790202,2002399597
284,284,1971342531.0,1970179616.0,2001543225.0,1998376770,1997590552,2001376266.0,1999600888,1967025296,1984631885,1999513539
285,285,1984376358.0,1999783390.0,1970736070.0,2002598096,1970143596,1986445241.0,1970344174,2002496156,2002438582,1954367969
286,286,1978724946.0,1987474615.0,1992159097.0,2001809659,1986663624,2000557380.0,2002555554,1984250795,1999883409,2002484262
287,287,1978273021.0,2002063416.0,1973050240.0,1954711929,1985352514,1967532386.0,1998540875,2002568718,1966838785,2000239226
288,288,1980663108.0,1997652040.0,2002301505.0,1986544453,2002518571,2002779351.0,2002488538,1984262626,2002307589,2001431949
289,289,1970759025.0,1968809354.0,2000521448.0,1998095521,1984283013,2001301988.0,1999661179,1967376566,2001030053,2000175225
290,290,2002166790.0,2002591453.0,1992694472.0,2001333122,1948736331,2002583384.0,1969633178,2002507813,2002316168,1966355340
291,291,1997661983.0,1997828738.0,1977715063.0,2000167768,2002249997,2000213504.0,2002699167,2001399528,2000478534,2002053944
292,292,1985886591.0,2002558662.0,1998561063.0,1970652815,2000394081,1967335552.0,2001408162,1994923770,1966382846,1999561126
293,293,1983765858.0,1983401851.0,2002387527.0,2002705556,2002576326,2002531034.0,2002323775,1994254719,2002551237,2002046803
294,294,1967603432.0,1965401834.0,1981861761.0,2001406272,1999323234,2001583830.0,1999279668,1988630866,2001492996,2000425143
295,295,2002083893.0,2002426615.0,1970237834.0,1980312723,1971637025,1979333000.0,1966066653,2000331391,1994837095,1950875180
296,296,2000815576.0,2001052322.0,1994491537.0,2000502711,2002679587,2000756782.0,2001939894,2000046175,1998633064,2001151450
297,297,2002311422.0,2001890152.0,2000931656.0,1966509741,2001249100,1974567328.0,2000742571,1971225549,1998441896,1988639137
298,298,2000098593.0,1988711706.0,2002084369.0,2002527889,1994673863,2001293712.0,1996030476,2002545155,2002511655,1995987379
299,299,1967664617.0,1941679668.0,2000186938.0,2001681242,1979930941,,2000115448,1998241391,162892800,1731203132
