,index,res_0,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
24,24,2964674144.0,2961862873.0,2990812422.0,3002140764,2967894597,2994837317.0,2977577487,2992896793,2988965118,2992067240
25,25,2931295516.0,2935683454.0,2917163931.0,2944375578,2936705845,2926488010.0,2919904904,2933274380,2931761410,2890491172
26,26,2997618287.0,2990429757.0,2994574867.0,2969297125,2989771585,3010749550.0,2979849532,2999205114,2994975531,3004636923
27,27,1502308611.0,1624465466.0,1564106846.0,1517441015,927291111,1080913222.0,1460537737,1482121759,996778579,1204761062
28,28,1438003745.0,1421295577.0,1429809228.0,1439609509,1447010075,1468847193.0,1449162000,1442446448,1448498502,1460255246
29,29,2986950643.0,2977833686.0,2936814343.0,2981008740,2984287015,2982561107.0,2959741456,2980676479,2956033259,2990128910
30,30,2980632147.0,2985137771.0,2974540057.0,2944358933,2980258953,2953836127.0,2971694145,2960383559,2954174860,2964929899
31,31,2988979992.0,2978929196.0,2937462816.0,2973661453,2974286768,2973694581.0,2943805463,2954774674,2981753133,2945140845
32,32,2965149628.0,2992324989.0,2982496996.0,2995194300,2966892991,2977739121.0,2985231319,2977593781,2989873005,2986225679
33,33,2911102444.0,2950166882.0,2940099453.0,2949836931,2967391973,2954136283.0,2938161163,2949262431,2984788799,2981321851
34,34,2998111941.0,2994893745.0,2991899229.0,2995756177,2980631003,2956025650.0,2986806422,2991486546,2967132688,2960615235
35,35,1792295977.0,1874667829.0,1920765664.0,1833947926,1092445891,1328910417.0,1760997979,1766455568,1232999230,1424463377
36,36,1433203108.0,1431885155.0,1416830493.0,1420617474,1461265361,1455190485.0,1424736276,1412286561,1459684690,1463879731
37,37,2993538714.0,2956525786.0,2982389039.0,2977944591,3000800148,2958997796.0,2990950021,2969934943,2993298923,2988533335
38,38,2979651531.0,2965138048.0,2971425794.0,2999340583,2999369608,2997992023.0,3001387478,3013597271,3021439554,3023770538
39,39,2987820838.0,2955853313.0,2989634436.0,2979223528,2973988022,2964677755.0,2992272139,2988301351,2944259289,2986275038
40,40,2992373959.0,2976990502.0,2957153893.0,2967661114,2968916583,2980334332.0,2982218512,2965465495,2962222129,2992440441
41,41,3006344746.0,3009430001.0,3004532877.0,3018690722,3002655870,2979984873.0,3011431506,3014736193,2995869266,3004027182
42,42,2976692152.0,2998748655.0,2979478028.0,2976861955,2981252813,2991596277.0,2984177901,2987696876,2983282944,2962281255
43,43,2983304419.0,2988819145.0,2952065945.0,2984328265,2984639313,2976945183.0,2986194810,2980017102,2967712093,2999634040
44,44,2996316306.0,2984574630.0,3012389015.0,3008821421,2971551619,2986090819.0,2971326805,3015967721,3015682161,3023538923
45,45,2980837055.0,2991286578.0,2990073027.0,2987330937,2984829595,2969647008.0,2982137907,2982892116,2944700125,2984171853
46,46,768183831.0,754404639.0,885180706.0,742090519,722792622,699570210.0,690629615,718947356,718493047,705778421
47,47,1432716997.0,1434688000.0,1389885459.0,1416506208,1834378928,1640598162.0,1421230059,1419022865,1790356973,1684897655
48,48,2995313726.0,2998671064.0,3011885383.0,3003239992,3012237851,2999718522.0,3000863948,3003806416,3014525590,3008604604
49,49,2968252131.0,2997104746.0,2993706946.0,2984382495,2965256586,2960334847.0,2987767234,2970300494,2980697595,2992842395
50,50,2992554422.0,2981827138.0,3009050581.0,3006107936,2996104835,2996164749.0,2956362809,2997271079,2996836023,2981357787
51,51,2986348527.0,3004453922.0,3007017706.0,2991831250,2993286733,2999989343.0,2984628268,2981069052,2979641138,2995475389
52,52,2967820324.0,2973515244.0,2990281249.0,2995416100,2987305482,2983549386.0,2990425604,2978454445,2995886344,3005123342
53,53,2979524913.0,2983800088.0,2988736498.0,2988381588,2996639443,3004817176.0,2997500441,3004595448,2976391036,3001315241
54,54,2996900835.0,3003522737.0,2990659483.0,3000545260,2991334240,3014991947.0,3004619295,2992454175,3010890577,3003596680
55,55,3003523852.0,3007611096.0,2987874420.0,3011670978,3015155787,2996071184.0,2995143773,2998345557,3000336957,2989019558
56,56,2958801664.0,2998507036.0,2975911199.0,2969600652,2994506427,2965592687.0,2981547443,2985033220,2985786505,2989084532
57,57,3004992182.0,3015581859.0,3010429793.0,2976868466,3024195497,2974377025.0,2994558457,3010709713,2991761641,3002202695
58,58,1699962353.0,1577942511.0,1800400513.0,1700903762,739430169,1077716178.0,1513321531,1657111573,783325880,989007695
59,59,1418812161.0,1428916613.0,1416707806.0,1411400521,1475229384,1449974901.0,1448240290,1412620579,1465010981,1463452230
60,60,3010467098.0,3007483393.0,3001973377.0,3017548666,3012967376,3003615944.0,3003690338,3012298079,3002784373,3003290989
61,61,2997055952.0,2993488830.0,2992203211.0,2981457052,2957748435,2981497706.0,2961428039,2983151936,2964458617,2974469114
62,62,3003595056.0,2998417296.0,3000683910.0,2998323530,3019462249,3013317127.0,3009900980,2975578318,3014602739,2977864733
63,63,3015736051.0,2961716925.0,3008218304.0,3002277154,2996685525,3016953602.0,3006789945,2999691701,3005283148,3018807946
64,64,3001147794.0,3003110614.0,2978631300.0,3003624477,2988256783,2999243131.0,3010228076,3013510132,3002742755,3002566620
65,65,2931319826.0,2976515243.0,2966689116.0,2960392707,2978576279,2969908071.0,2953939334,2955532090,2970430588,2971710222
66,66,3010838623.0,3011051390.0,3008545500.0,2995578289,3008493785,3010719211.0,3007135305,3008941542,2987157399,2980492726
67,67,2998908770.0,3014908054.0,3001631513.0,3002692002,2983260050,3015325230.0,3000333705,2999089974,3010408812,2974233536
68,68,2991635058.0,2967601715.0,2985016085.0,2982361906,2966282817,2980331518.0,2961781504,2977695814,2978299858,2971468675
69,69,3006657664.0,2983616702.0,2997076744.0,2996207217,2998891100,3001552677.0,2993158396,3004639261,3015030933,3013365432
70,70,2923179247.0,2759756487.0,2998521855.0,2865206459,1841230237,2205710080.0,2732716197,2834844211,1860001817,2119555381
71,71,1175311269.0,1219469998.0,1153678350.0,1173511035,1459848657,1398001276.0,1244569523,1209575844,1455332955,1414778629
72,72,2372018640.0,2446191460.0,2252152455.0,2381112258,3010834614,2870197932.0,2510874794,2416618888,3005802848,2927645563
73,73,2987188082.0,2950282220.0,3008837769.0,3002047543,2976644792,2995874488.0,2991409355,2992584163,2983868848,2978891353
74,74,2965095214.0,2973433395.0,2954791976.0,2985399423,2978360686,2980228972.0,2955079482,2970963701,2998896457,2988121566
75,75,3000344130.0,3003326996.0,2997392105.0,3021441985,3008449612,2984876199.0,3016106452,2998094911,2969378993,2988304527
76,76,2992481765.0,2987743609.0,3007925635.0,3005750786,3024584495,3012177759.0,3012773741,2997973883,3025243328,2994777854
77,77,2957127253.0,2950612759.0,2956522228.0,2949608416,2954160047,2961498081.0,2950040521,2945672289,2966475867,2966797951
78,78,3006017072.0,2999974802.0,3001234259.0,2967586998,3010130816,3008624279.0,3005279959,3011703147,3004594617,3021868205
79,79,3013709157.0,3014748464.0,3017431848.0,2975259631,2989246508,3000158439.0,3015523785,3006308734,3002533724,3007813393
80,80,3002777370.0,3010841531.0,3004631399.0,3004212508,2982789737,2994732691.0,3006180783,2995497106,2994499369,3009137138
81,81,2963987109.0,2974158816.0,2948557804.0,2968777667,2979699961,2946017171.0,2954102542,2953715075,2978203367,2986264125
82,82,3010736732.0,3013963343.0,3006369620.0,2990248623,3000862073,2990425046.0,2978875479,2996956095,2986372207,3015629033
83,83,695306525.0,696745932.0,686957616.0,689661951,954747122,830633535.0,714877239,698557073,995226352,870721062
84,84,1449175846.0,1439532746.0,1417775314.0,1443340465,1449808552,1465188611.0,1419395516,1439925609,1426148966,1464415948
85,85,2982036166.0,3028953891.0,3010127274.0,2988681544,3016283397,3009753720.0,3012364468,3007699426,3021697282,3022286428
86,86,2933487272.0,2939837003.0,2933151577.0,2898037907,2935073890,2924952940.0,2921872632,2924973010,2938357647,2935081052
87,87,3010219216.0,2998342726.0,3017189076.0,3000504006,3027936617,3005843066.0,2976752033,2998346307,3001631859,3020441070
88,88,3005173988.0,3007602233.0,3004279001.0,3000682573,2990662816,3025185789.0,3007461265,3011728186,2995440139,3006733699
89,89,2960047127.0,2964527572.0,2964456536.0,2967693703,2925565149,2923700283.0,2966342212,2972603460,2932148292,2932028947
90,90,2989627351.0,2989650156.0,2982534894.0,2978291580,3013596436,2996370443.0,2997501960,2962907257,3015642071,3013351326
91,91,2986662710.0,3004838730.0,2989856555.0,2996308760,3009301085,3010093959.0,2997939087,2999476932,3014726043,3014081219
92,92,2998430553.0,2971700631.0,2983723699.0,3003413568,2986297789,2975475830.0,2990063839,2997687392,2962731727,2982257182
93,93,2937431414.0,2965134382.0,2902887157.0,2908893491,2997329544,2973728018.0,2949871239,2936895975,2986679432,2945673530
94,94,2983441461.0,3024880396.0,2990319253.0,3005741873,2752946539,3012255010.0,3001745786,3003471953,2629602055,3015302144
95,95,809279956.0,854463501.0,767269107.0,765256140,1249856956,1170110166.0,925585869,809087145,1284697038,1167993223
96,96,1446838432.0,1452425870.0,1419261650.0,1428303198,2008673739,1723376611.0,1419791857,1444637805,2111041935,1733876939
97,97,3024540454.0,3009746912.0,3004651158.0,3019688489,2945588554,2989465430.0,2994631471,3010970834,2984964921,2998569210
98,98,2883523536.0,2907843122.0,2883494481.0,2914327961,2961195097,2929117872.0,2918467961,2885706481,2972726294,2952699853
99,99,3028531209.0,3020193723.0,3017949220.0,3014312460,3011571810,3021954206.0,3033058266,3021031361,3037187463,3032619998
100,100,2998709360.0,3012236372.0,3028101375.0,3023641218,2964277078,2951442688.0,3019059422,3000592853,2998076756,3006497816
101,101,2911938795.0,2899038329.0,2905486316.0,2914185559,2937259794,2903830042.0,2890777335,2885365492,2934155011,2923920111
102,102,3019172294.0,3028391331.0,3024734943.0,2983129011,3011803319,3012973167.0,3017021227,2977652515,3034618223,3028024497
103,103,3031587102.0,3039252131.0,3020942501.0,3007778593,3014885250,3017560387.0,3024708796,3007625337,3010706067,3018170992
104,104,2894672163.0,2931629003.0,2933927647.0,2929487970,2876244004,2911929821.0,2875877855,2926225085,2907108195,2872916946
105,105,2997724492.0,3006435695.0,2997742654.0,3008321151,3006883408,3026213975.0,2963211051,2962520005,3021323641,3029352366
106,106,1919983535.0,1743889468.0,2060696692.0,2017733491,680894429,864718468.0,1644708716,2066011631,703757315,678493333
107,107,1421372085.0,1434205604.0,1382342111.0,1410283856,1449173429,1443131383.0,1411819974,1412148506,1457310026,1461878503
108,108,2455435864.0,2571956863.0,2304306042.0,2378030790,2995141788,3027878429.0,2672348714,2341996379,3014261569,3023919819
109,109,2901573003.0,2903281925.0,2918160937.0,2909128855,2883173540,2876342750.0,2895362372,2915614710,2885361430,2891188407
110,110,2988458951.0,2993701189.0,2999061706.0,3001100666,3012015483,2999417454.0,2977265475,3005764088,3024805532,3020971709
111,111,2990460736.0,3009727975.0,2991168439.0,3009831502,2961602407,2968970014.0,3011870881,2996667948,2949796357,2976048632
112,112,2899045178.0,2911064283.0,2864551997.0,2855712451,2966552964,2941597327.0,2905371074,2884271961,2943432537,2934615237
113,113,3016306234.0,3011452580.0,3024625046.0,3007262676,3017459062,3030586819.0,3022673939,3012529584,3036338747,3035409347
114,114,2979808937.0,2940482663.0,2975339385.0,2970698853,2872833616,2914389587.0,2955465890,2969341960,2898665708,2903706430
115,115,2964931476.0,2962753213.0,2955673741.0,2938467954,2997369350,2999551617.0,2967545796,2935383338,3023734799,2995529868
116,116,2165316857.0,1916365632.0,2314629805.0,2291432996,684084633,994211444.0,1802529538,2309187728,702368192,777773861
117,117,1395129339.0,1429912501.0,1347119568.0,1356908739,1462817967,1468192285.0,1433599528,1344376190,1462154801,1422294481
118,118,2295326103.0,2455304165.0,2127001451.0,2217449532,2972257253,2989909226.0,2554576121,2198347774,2946915976,2992465492
119,119,2793864239.0,2853377805.0,2815403546.0,2808097244,2957090735,2972995149.0,2872214275,2812122775,3008137434,2968884469
120,120,2999234010.0,2999085006.0,3006414261.0,3005820937,2933798126,2950624384.0,2983279626,3006392049,2860036411,2955790732
121,121,2897936504.0,2944392790.0,2884482247.0,2896406074,2999851662,3005039167.0,2949868972,2903329056,3013154089,3000269091
122,122,2995285580.0,2987030066.0,3003700623.0,2970036779,2859907705,2911699419.0,2957844580,2992015012,2802532938,2854092250
123,123,2967565502.0,2976626070.0,2929587985.0,2908456254,2988304110,2987002411.0,2978948617,2941748481,2895029379,3009911583
124,124,673845892.0,689759781.0,675682257.0,681188440,1030593396,916007064.0,708340822,677428577,1170984446,954999031
125,125,1435797592.0,1440192922.0,1416195044.0,1439605619,1450243663,1453948787.0,1420690373,1432394566,1448050200,1462814078
126,126,2876793087.0,2906417632.0,2669340329.0,2728115428,2732410506,2738465280.0,2837743022,2718626607,2755486346,2740358805
127,127,2990938103.0,2972666416.0,2996733444.0,2988352541,2769528660,2888330533.0,2968934374,2984304334,2740357661,2819517428
128,128,2973022984.0,2969595915.0,2946353780.0,2953522669,2944522716,2984759503.0,2986600907,2974610754,2915723706,2953850646
129,129,2718000064.0,2819640672.0,2737802869.0,2741875292,2866215938,2945090947.0,2841210524,2745239271,2194751120,2985427082
130,130,712624023.0,747002226.0,698556145.0,694832387,1178499443,1156268511.0,799665635,696510088,1410116097,1165977107
131,131,1427070039.0,1447181092.0,1434449831.0,1444169449,1430073450,1470526731.0,1410665040,1429941589,1805083424,1452520694
132,132,2680681462.0,2687354922.0,2688688757.0,2681842698,2929770675,2923745899.0,2689290908,2676352531,2766635232,2925314965
133,133,2794554828.0,2922926742.0,2694296797.0,2694967402,2701191262,2782312247.0,2930676014,2706433897,2664267040,2763062895
134,134,1878145659.0,1610090580.0,2190686289.0,2142097556,687168160,681318863.0,1543743209,2095110392,813595255,680718878
135,135,1422116693.0,1425615880.0,1364172820.0,1381018834,1461377654,1454797544.0,1386080716,1384255515,1474928350,1450345504
136,136,1422760924.0,1508142461.0,1431264757.0,1413649075,2186818805,2000181525.0,1415437653,1415218725,2638562825,2064823281
137,137,2625409376.0,2630815591.0,2629252521.0,2634121417,2627672223,2636938560.0,2630788142,2635501508,1918710697,2587119965
138,138,682041869.0,708214233.0,683111666.0,675422996,1171376910,1065275456.0,698564247,681328255,1396385414,1060452545
139,139,1447741131.0,1421939284.0,1430253738.0,1438062498,1440889579,1464270952.0,1424176198,1442125990,1451906762,1456675250
140,140,1568649105.0,1717249956.0,1510126783.0,1525474978,2016010568,2107762366.0,1593122004,1508468333,1748181975,2120364547
141,141,680513361.0,681070297.0,958714278.0,854608756,1056876042,981215338.0,682642249,834057556,1331193684,971011208
142,142,1448036269.0,1437769382.0,1431309738.0,1441258890,1436380829,1467439292.0,1415011112,1433567381,1475494639,1462628476
143,143,1442239000.0,1428630419.0,1430728829.0,1430116761,1564675175,1546906958.0,1423216578,1417965744,1385517488,1523322231
144,144,661715144.0,677051209.0,869055126.0,814863145,1038066040,994191870.0,725558543,797504626,1364871649,962903144
145,145,1446886187.0,1446069664.0,1408611747.0,1434216481,1438461839,1467862681.0,1396974908,1445488006,1472501447,1463733856
146,146,1449649911.0,1426252183.0,1401822094.0,1439778598,1380085804,1389104446.0,1407714041,1442103058,1101800646,1390558247
147,147,679579189.0,686731839.0,775420684.0,727397296,1142520434,1089618673.0,685127376,703842307,1447543832,1067801781
148,148,1448555820.0,1452143593.0,1417033582.0,1427680740,1461658519,1466796040.0,1386371924,1428786405,1472618188,1450725598
149,149,1365944554.0,1353551772.0,1416299969.0,1401941262,987853043,1001400613.0,1379081904,1393211919,670476796,1036263947
150,150,845610027.0,927959361.0,707101415.0,713248539,1441197494,1447246831.0,748697216,721233076,1460863158,1417095785
151,151,1451182843.0,1435085859.0,1418631674.0,1418423575,1458237704,1467137016.0,1428545690,1443197532,1467095153,1444840243
152,152,1308337281.0,1304079662.0,1377114143.0,1381395542,817176095,818571923.0,1341909915,1363915836,695373811,871604724
153,153,980804203.0,1066560354.0,727170312.0,779211239,1461036454,1466970818.0,827884256,842622797,1474597266,1433748876
154,154,1437493629.0,1446274093.0,1419695438.0,1427013370,1434917882,1438203462.0,1399823808,1445421491,1321399977,1461657130
155,155,1059925056.0,978253221.0,1292683621.0,1254858483,696289366,700301342.0,1248217863,1203223034,1042744616,679511680
156,156,1307763542.0,1415135586.0,1089027586.0,1146900987,1452369471,1449961001.0,1141817780,1180165667,1460795928,1457619710
157,157,1438315395.0,1410868203.0,1411707807.0,1408222205,1316754344,1316674566.0,1396249915,1442249825,977986228,1344550892
158,158,755244978.0,673930028.0,992761536.0,909471278,1016675694,1058484903.0,916813931,862443899,1441303689,936659188
159,159,1428412448.0,1441110489.0,1399621462.0,1424596583,1463185517,1463435751.0,1409296778,1400544595,1474099891,1456693843
160,160,1435893420.0,1380797681.0,1402681589.0,1434547169,1007201435,973055692.0,1428330578,1429760269,662392823,1063100798
161,161,699744689.0,732405987.0,696376572.0,679076281,1388939159,1424715454.0,658511830,679812201,1470913246,1332491551
162,162,1416271420.0,1450594837.0,1422997602.0,1428440723,1433160782,1468080996.0,1398384868,1439816316,1382916404,1463116344
163,163,1307077251.0,1263216885.0,1397770787.0,1374159299,680226992,654186401.0,1363600170,1340428796,864261070,727485133
164,164,1026368685.0,1157193635.0,714249062.0,800986158,1451812151,1468634337.0,757231837,862359755,1469566980,1447572329
165,165,1436522786.0,1437612300.0,1425940521.0,1438020096,1397833164,1385196233.0,1428947575,1441205105,1136337913,1432747041
166,166,1021977926.0,946222698.0,1289416490.0,1234995383,762082443,809446535.0,1267922260,1176826958,1270193555,712680401
167,167,1355007711.0,1425695485.0,1056874929.0,1146897648,1447688476,1467289434.0,1116603992,1190690515,1460906307,1461809820
168,168,1449460874.0,1448707155.0,1415455410.0,1410127080,1246506979,1165118461.0,1424760081,1428903694,769151617,1297960846
169,169,720344993.0,653221756.0,1008309850.0,890740561,1153485675,1233509606.0,985222307,869688502,1459872260,1113625594
170,170,1449166028.0,1434353700.0,1364815887.0,1424289873,1448824600,1462981637.0,1384783063,1413422791,1442408773,1462449014
171,171,1412489245.0,1387018475.0,1426682421.0,1425923990,870431898,807795182.0,1383065671,1432628255,715185648,937230113
172,172,712220070.0,782359609.0,717719645.0,677726747,1431403316,1452714896.0,708817114,678835343,1470319504,1445992885
173,173,1437445486.0,1426170478.0,1431024019.0,1439152003,1391284501,1370122762.0,1423589913,1429941673,1042668003,1417418674
174,174,1089013230.0,991145146.0,1324707079.0,1295757135,779278702,862364286.0,1325102879,1258011697,1365564978,708384932
175,175,1278812262.0,1391703440.0,924678930.0,1076001867,1451590626,1456906729.0,932296399,1157127636,1470888874,1464129391
176,176,1433906483.0,1421927216.0,1402362378.0,1440119947,979226129,919047581.0,1393808398,1443944743,684925933,1028101435
177,177,672336894.0,694424904.0,905366891.0,774268895,1417437347,1451765860.0,909044892,727761122,1476430628,1366879124
178,178,1448080122.0,1451899281.0,1419723100.0,1428203011,1445044102,1407653310.0,1409882091,1445043154,1147778206,1461137908
179,179,1249989138.0,1164521310.0,1390524780.0,1339379524,703539078,731814051.0,1401370395,1330163272,1255732696,685059616
180,180,1161581355.0,1218287668.0,713493152.0,865551199,1433589679,1467932711.0,715887346,929425308,1412122168,1451230783
181,181,1451594973.0,1423520023.0,1414541464.0,1441786424,897284167,797444181.0,1396775183,1418576092,720276672,950990970
182,182,686414728.0,710132213.0,879727578.0,728154725,1447451703,1469219055.0,903747828,675738707,1472127253,1420112798
183,183,1448889199.0,1415281965.0,1409309314.0,1436289686,1314970462,1266106474.0,1410115981,1427721817,802667290,1342266893
184,184,959680509.0,883307014.0,1286595425.0,1242897607,1020282640,1172275951.0,1319246613,1151837382,1472031215,924389024
185,185,1417876826.0,1411548862.0,990953626.0,1138640951,1450122207,1443236401.0,958640401,1221582938,1256270921,1454167171
186,186,1339346612.0,1311062066.0,1429480185.0,1411538192,680147118,695786129.0,1425971781,1413507876,1175660639,662720380
187,187,894735624.0,999138690.0,652002608.0,692482185,1458982132,1467517350.0,666885307,712570479,1350330698,1434348864
188,188,1419912430.0,1414277086.0,1402119060.0,1442805051,822203070,708131417.0,1385043065,1423107693,857421818,894968315
189,189,691873422.0,709778456.0,903504545.0,735966429,1452582547,1468132338.0,932186941,677436535,1474317380,1442800185
190,190,1449079519.0,1437217110.0,1418313779.0,1425276421,1385545452,1318488564.0,1409062920,1433186512,909531620,1401644683
191,191,1179979537.0,1084396979.0,1389113764.0,1331796828,825447573,1017373501.0,1408812859,1298316069,1457899480,746645483
192,192,1193363024.0,1277355411.0,710630816.0,906175561,1461414524,1461956498.0,712013134,996543250,1409291360,1450211163
193,193,1447989651.0,1438495660.0,1407938570.0,1410820333,940459729,794092020.0,1395908945,1438532810,760946499,1002075497
194,194,648745341.0,677517792.0,1122312438.0,906473491,1443107924,1452306924.0,1133274519,843852425,1460684940,1394372335
195,195,1405335318.0,1436099048.0,1245661758.0,1425120437,1422977306,1347294768.0,1231816620,1423130812,982950877,1418786899
196,196,1304975900.0,1262194559.0,1424383473.0,1396797005,711080740,870083406.0,1428724112,1382344487,1439180828,694487027
197,197,1033936134.0,1141037894.0,676853313.0,709134311,1461785626,1457128276.0,657063130,778426867,1446213415,1458671656
198,198,1434408257.0,1445574908.0,1428857997.0,1440238962,1038494143,905818946.0,1398496309,1430051539,713898280,1145748951
199,199,795258776.0,730847789.0,1286183422.0,1072621765,1351835551,1451918971.0,1295748237,1001505876,1471169582,1251615836
200,200,1447662323.0,1427857923.0,1056963227.0,1268061837,1463053422,1405257563.0,1032804714,1377516840,1049884424,1452580008
201,201,1342021198.0,1336079152.0,1413785081.0,1427414304,685804275,749500371.0,1419102057,1419356454,1327679885,677593265
202,202,834989837.0,914052407.0,803640769.0,677206908,1460263198,1443745621.0,825336016,682856954,1399241899,1452934933
203,203,1450555303.0,1407758384.0,1421082236.0,1440342720,954116062,792465789.0,1428130229,1445487994,814930319,1019462783
204,204,736813174.0,680077450.0,1271381098.0,1026282111,1434382057,1468443333.0,1292765937,971117820,1472470652,1359236758
205,205,1447321254.0,1435497705.0,1072122752.0,1309827585,1424490265,1354113025.0,1062705044,1410782694,936297068,1463316388
206,206,1336535786.0,1311364702.0,1417199391.0,1441416970,713136499,895476276.0,1400926863,1431402253,1456738576,685758746
207,207,921910244.0,984790212.0,785022899.0,677742832,1461067723,1439753144.0,812191719,701437434,1427507468,1462796146
208,208,1426926900.0,1449916352.0,1424575142.0,1427575466,1082069123,887888578.0,1428876919,1409064632,719102711,1186725100
209,209,884221237.0,833862362.0,1353645946.0,1255000574,1303089006,1453753786.0,1367015660,1148741976,1470931618,1193920505
210,210,1433744685.0,1410294149.0,805986120.0,1152663915,1457240230,1402650876.0,805411324,1235193846,1011522442,1463194912
211,211,1377720646.0,1383416033.0,1422584738.0,1438081999,680051335,761493786.0,1412066277,1436490671,1377398485,655151075
212,212,728559822.0,774919905.0,992322989.0,718748156,1458706458,1455708343.0,1003205572,660658569,1445231035,1461806846
213,213,1447851279.0,1427928585.0,1391062730.0,1429035989,1235448182,988929799.0,1371542068,1426126808,699140922,1303526147
214,214,1022534251.0,1001161084.0,1407645074.0,1327321350,1152603242,1429146540.0,1423269848,1299152000,1457264045,1092563851
215,215,1359484876.0,1374975599.0,692122877.0,917877369,1460230568,1447819658.0,686778954,1055049440,1117964443,1456338640
216,216,1433724449.0,1440310645.0,1428249103.0,1410205186,659223690,701134633.0,1397793463,1430744455,1286886509,734290163
217,217,679028441.0,687829196.0,1217113772.0,900647987,1431239799,1445873194.0,1249964698,790852668,1472933160,1455551253
218,218,1438010999.0,1451289810.0,1153295154.0,1424863832,1392634048,1308058007.0,1144322161,1441966185,755422751,1431730433
219,219,1334697984.0,1329472265.0,1399832416.0,1428830291,784097679,1071659976.0,1389024285,1414447196,1472432509,711030378
220,220,924015120.0,953845006.0,903399045.0,667354737,1438902244,1455090055.0,932167076,689782078,1429456548,1459177249
221,221,1407864469.0,1449463635.0,1414965932.0,1435330784,1232107183,962678839.0,1407502993,1444712893,710466401,1292900163
222,222,1119584992.0,1079953281.0,1417273946.0,1363835894,1166990314,1435412237.0,1427730438,1324166718,1472638211,1085567803
223,223,1253845770.0,1289987654.0,662052722.0,779260112,1451862340,1466211812.0,654480213,950472125,1355442186,1461953648
224,224,1424454794.0,1449487966.0,1393082301.0,1427476977,1077295515,830196031.0,1395625162,1438839257,853357516,1204904753
225,225,1013456984.0,984027807.0,1408272386.0,1334655900,1305746271,1467366311.0,1411354137,1293452901,1464634240,1185722897
226,226,1353713988.0,1414227476.0,680238029.0,882056878,1446922561,1458462434.0,680247361,1061530761,1318651599,1463367467
227,227,1449983637.0,1428963754.0,1430468710.0,1422146645,959924445,692417641.0,1426353824,1430544584,1019310764,1031626378
228,228,938083152.0,885472859.0,1405813781.0,1305329909,1427830303,1457293142.0,1423336672,1244988146,1461477361,1362478978
