,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
273,547,2438,0,0,tick,1379916478,1998835484,1998918546,1379916478,96745075,909664970,2000477052,0
274,549,2438,0,0,tick,788341799,1954927189,1956899334,788341799,36175504,1425035887,1995256237,0
275,551,2438,0,0,tick,1420138115,1985957671,1986027096,1420138115,79455155,1396010672,1984395293,0
276,553,2438,0,0,tick,995752475,1984913064,1984897596,995752475,85321252,712460256,1989735237,0
277,555,2438,0,0,tick,1387438785,1979278061,1979262114,1387438785,82481716,1441968508,2002479076,0
278,557,2438,0,0,tick,1413225809,2002369211,2002407030,1413225809,75572882,1303663322,2000095698,0
279,559,2438,0,0,tick,691353940,1982838518,1984783230,691353940,24300007,1065314329,1967988100,0
280,561,2438,0,0,tick,1434432629,1986277421,1986311190,1434432629,82746698,1426074230,2002346229,0
281,563,2438,0,0,tick,1329582664,1999503172,1999551372,1329582664,105216191,787525497,2001510991,0
282,565,2438,0,0,tick,954339317,1967547795,1967532972,954339317,49600539,1441781282,2002401054,0
283,567,2438,0,0,tick,1431241617,1985610085,1985705286,1431241617,82623686,1343947322,2000194996,0
284,569,2438,0,0,tick,869552152,2001398555,2001458892,869552152,58975093,853971154,1967025296,0
285,571,2438,0,0,tick,1411700182,2001853866,2001918588,1411700182,75514402,1444732063,2002496156,0
286,573,2438,0,0,tick,1308672853,2000179523,2000112450,1308672853,108351324,730734633,1984250795,0
287,575,2438,0,0,tick,1006028417,1949347733,1951380084,1006028417,55510250,1430578124,2002568718,0
288,577,2438,0,0,tick,1441382352,2002408430,2002420056,1441382352,83015188,1326537548,1984262626,0
289,579,2438,0,0,tick,831163111,2001120528,2001094098,831163111,51296256,898932336,1967376566,0
290,581,2438,0,0,tick,1436184018,1994096013,1994193096,1436184018,82786243,1413158815,2002507813,0
291,583,2438,0,0,tick,1377293382,1999947568,1999891080,1377293382,95612127,915414479,2001399528,0
292,585,2438,0,0,tick,788834298,1973596345,1973635614,788834298,35969274,1421408617,1994923770,0
293,587,2438,0,0,tick,1419720297,1985893039,1985949036,1419720297,79438996,1404619337,1994254719,0
294,589,2438,0,0,tick,1000387265,1999960816,1999833498,1000387265,86181818,710840138,1988630866,0
295,591,2438,0,0,tick,1371606857,1961608569,1962500802,1371606857,82473415,1433124854,2000331391,0
296,593,2438,0,0,tick,1409221217,1986266133,1986263922,1409221217,77195474,1107989278,2000046175,0
297,595,2438,0,0,tick,688767663,1998145632,1998127218,688767663,20574380,1269839406,1971225549,0
298,597,2438,0,0,tick,1430475006,1980195007,1986260874,1430475006,82593784,1430049181,2002545155,0
299,599,2438,0,0,tick,1218617339,1999800776,1999733016,1218617339,113607338,678628055,1998241391,0
