,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
59,119,2321,0,0,tick,1058447536,1950118070,1950126504,1058447536,57978474,1449974901.0,1977527601.0,0.0
60,121,2321,0,0,tick,2059251195,2004097373,2004060306,2059251195,233825936,3003615944.0,2011059493.0,0.0
61,123,2321,0,0,tick,3002279115,2010769723,2010768066,3002279115,435132100,2981497706.0,2011160087.0,0.0
62,125,2321,0,0,tick,2979923772,2010886315,2010897492,2979923772,436467624,3013317127.0,2011301773.0,0.0
63,127,2321,0,0,tick,3018468026,2011131342,2011144110,3018468026,436929123,3016953602.0,2011140910.0,0.0
64,129,2321,0,0,tick,2972076330,1988419529,1994424684,2972076330,430379046,2999243131.0,2010478365.0,0.0
65,131,2321,0,0,tick,2964331547,2010499371,2010524928,2964331547,433757128,2969908071.0,2010377340.0,0.0
66,133,2321,0,0,tick,3006936519,2010473216,2010481986,3006936519,435797228,3010719211.0,2010945590.0,0.0
67,135,2321,0,0,tick,2988081097,1994729506,1994749710,2988081097,431730056,3015325230.0,2010635016.0,0.0
68,137,2321,0,0,tick,3011894970,2009978193,2009962218,3011894970,436550401,2980331518.0,2010967574.0,0.0
69,139,2321,0,0,tick,2931221696,1988322101,1994313774,2931221696,429226254,3001552677.0,2010188185.0,0.0
70,141,2321,0,0,tick,3001515985,2010806116,2010817254,3001515985,434867371,2205710080.0,2008018530.0,0.0
71,143,2321,0,0,tick,716793842,1974209541,1974209286,716793842,23733063,1398001276.0,1961338519.0,0.0
72,145,2321,0,0,tick,1445510707,2000157163,2000147076,1445510707,84418288,2870197932.0,2010959149.0,0.0
73,147,2321,0,0,tick,3011774306,2010978893,2010985896,3011774306,436317468,2995874488.0,2011052043.0,0.0
74,149,2321,0,0,tick,2965245594,2010503941,2010540006,2965245594,434336112,2980228972.0,2011013195.0,0.0
75,151,2321,0,0,tick,3017691153,2010937087,2010950124,3017691153,436958724,2984876199.0,2010358114.0,0.0
76,153,2321,0,0,tick,2999092389,2010648148,2010644568,2999092389,435186480,3012177759.0,2010850395.0,0.0
77,155,2321,0,0,tick,2987795926,2010067958,2010062286,2987795926,435987585,2961498081.0,2011020049.0,0.0
78,157,2321,0,0,tick,2973858744,2011071995,2011061076,2973858744,435266544,3008624279.0,2011019978.0,0.0
79,159,2321,0,0,tick,3005138624,2010712625,2010694206,3005138624,436133852,3000158439.0,2011029218.0,0.0
80,161,2321,0,0,tick,3015201439,2010814719,2010799176,3015201439,436941282,2994732691.0,2010590553.0,0.0
81,163,2321,0,0,tick,2962624879,2010085636,2010078216,2962624879,434347920,2946017171.0,1994466505.0,0.0
82,165,2321,0,0,tick,3016394028,2010985740,2010999534,3016394028,437000245,2990425046.0,2002621146.0,0.0
83,167,2321,0,0,tick,1757130020,2005842295,2005861548,1757130020,211249265,830633535.0,1973897168.0,0.0
84,169,2321,0,0,tick,1451576182,1995964444,1995927834,1451576182,80864548,1465188611.0,2002492080.0,0.0
85,171,2321,0,0,tick,2654200510,2007407745,2007273276,2654200510,369631236,3009753720.0,2010376420.0,0.0
86,173,2321,0,0,tick,2968330245,2009663518,2009657598,2968330245,434890076,2924952940.0,2010078955.0,0.0
87,175,2321,0,0,tick,2981160135,2010474649,2010457788,2981160135,436550415,3005843066.0,2010991304.0,0.0
88,177,2321,0,0,tick,3013034397,2010342550,2010342258,3013034397,437170719,3025185789.0,2010626102.0,0.0
89,179,2321,0,0,tick,2991708877,2010317306,2010314298,2991708877,435270147,2923700283.0,2010551898.0,0.0
90,181,2321,0,0,tick,2930993807,1994801550,1994817990,2930993807,430678222,2996370443.0,2010998109.0,0.0
91,183,2321,0,0,tick,2977670303,1994776267,1994770428,2977670303,431598478,3010093959.0,2010458116.0,0.0
92,185,2321,0,0,tick,3014604818,2010690963,2010699702,3014604818,436964820,2975475830.0,2011033243.0,0.0
93,187,2321,0,0,tick,2908178972,2010630473,2010637644,2908178972,427951540,2973728018.0,2011086490.0,0.0
94,189,2321,0,0,tick,3011223097,2011041387,2011052382,3011223097,436931022,3012255010.0,2010929926.0,0.0
95,191,2321,0,0,tick,795455731,2002143234,2002151118,795455731,39852718,1170110166.0,1968110232.0,0.0
96,193,2321,0,0,tick,1447268766,2002461435,2002530054,1447268766,78445270,1723376611.0,2002264408.0,0.0
97,195,2321,0,0,tick,3026089366,2010837653,2010837762,3026089366,437574952,2989465430.0,2010939599.0,0.0
98,197,2321,0,0,tick,2913588885,2010660726,2010637902,2913588885,428528302,2929117872.0,2011028630.0,0.0
99,199,2321,0,0,tick,3008226832,2010582127,2010573504,3008226832,437530223,3021954206.0,2011003907.0,0.0
100,201,2321,0,0,tick,3010403452,2010419568,2010417966,3010403452,435394086,2951442688.0,1986926088.0,0.0
101,203,2321,0,0,tick,2924277283,2010908811,2010923196,2924277283,430195795,2903830042.0,2010829841.0,0.0
102,205,2321,0,0,tick,2979908806,2010205695,2010194442,2979908806,436338780,3012973167.0,2010714616.0,0.0
103,207,2321,0,0,tick,3012420246,2010604204,2010600654,3012420246,435804797,3017560387.0,2010955431.0,0.0
104,209,2321,0,0,tick,2930035978,1986089247,1994054880,2930035978,430490823,2911929821.0,2010807510.0,0.0
105,211,2321,0,0,tick,2970123621,2010754511,2010754296,2970123621,436657518,3026213975.0,2011119855.0,0.0
106,213,2321,0,0,tick,3018699862,2010449248,2010450480,3018699862,436860800,864718468.0,2001930859.0,0.0
107,215,2321,0,0,tick,1139675646,1967180872,1967209278,1139675646,67515653,1443131383.0,2002591009.0,0.0
108,217,2321,0,0,tick,1677930210,2001695589,2001637344,1677930210,147006226,3027878429.0,2011230898.0,0.0
109,219,2321,0,0,tick,2951602142,2010816188,2010790752,2951602142,435119377,2876342750.0,2010786798.0,0.0
110,221,2321,0,0,tick,2936148176,2010825140,2010833328,2936148176,432036148,2999417454.0,1995084372.0,0.0
111,223,2321,0,0,tick,3024719279,2010679126,2010653574,3024719279,438444147,2968970014.0,2010992815.0,0.0
112,225,2321,0,0,tick,2858052866,2002490802,2002501644,2858052866,419468235,2941597327.0,2010121348.0,0.0
113,227,2321,0,0,tick,3007681806,2010845580,2010844236,3007681806,437711850,3030586819.0,2011167608.0,0.0
114,229,2321,0,0,tick,3005564135,2010535504,2010510180,3005564135,438531673,2914389587.0,2011122856.0,0.0
115,231,2321,0,0,tick,2905450732,2010616695,2010617448,2905450732,426690874,2999551617.0,2010931478.0,0.0
116,233,2321,0,0,tick,2967931408,1989542637,1994893644,2967931408,429674682,994211444.0,2001717800.0,0.0
117,235,2321,0,0,tick,1064017356,1950582054,1950580860,1064017356,58611531,1468192285.0,2002471902.0,0.0
118,237,2321,0,0,tick,1565733290,2001178240,2001274248,1565733290,121926549,2989909226.0,2010040690.0,0.0
119,239,2321,0,0,tick,2803841835,2010450085,2010499680,2803841835,416265190,2972995149.0,2010281970.0,0.0
120,241,2321,0,0,tick,3030975913,2009718475,2009718270,3030975913,441054249,2950624384.0,2004896248.0,0.0
121,243,2321,0,0,tick,2807572120,2010423556,2010393054,2807572120,416631574,3005039167.0,2010994523.0,0.0
122,245,2321,0,0,tick,3016958547,2010957927,2010972108,3016958547,440079202,2911699419.0,2011061201.0,0.0
123,247,2321,0,0,tick,2812713647,2005553713,2010182628,2812713647,417323565,2987002411.0,2011091481.0,0.0
124,249,2321,0,0,tick,1466313113,2005033488,2005001532,1466313113,161049380,916007064.0,1967348374.0,0.0
125,251,2321,0,0,tick,1468039890,2002486538,2002456764,1468039890,84046175,1453948787.0,2002609128.0,0.0
126,253,2321,0,0,tick,2221313959,1984317833,1989016986,2221313959,280351293,2738465280.0,2010247911.0,0.0
127,255,2321,0,0,tick,2979844977,2010626810,2010671832,2979844977,441096876,2888330533.0,2010569133.0,0.0
128,257,2321,0,0,tick,2821108786,2010505000,2010450414,2821108786,420944914,2984759503.0,2010404789.0,0.0
129,259,2321,0,0,tick,2730201155,2009809555,2009814120,2730201155,407280568,2945090947.0,1994967568.0,0.0
130,261,2321,0,0,tick,809423797,2002213728,2002225092,809423797,43430851,1156268511.0,1967896820.0,0.0
131,263,2321,0,0,tick,1426112009,1986465953,1986497652,1426112009,76071453,1470526731.0,2002457426.0,0.0
132,265,2321,0,0,tick,2383386802,1990313132,1990348200,2383386802,344797366,2923745899.0,2010910028.0,0.0
133,267,2321,0,0,tick,2667704762,2010262597,2010238188,2667704762,400346484,2782312247.0,2010454946.0,0.0
134,269,2321,0,0,tick,2666680338,2009853629,2009844192,2666680338,392396240,681318863.0,1998234390.0,0.0
135,271,2321,0,0,tick,1214072954,1970249874,1970208294,1214072954,66832062,1454797544.0,2000589502.0,0.0
136,273,2321,0,0,tick,1448209494,1978341982,1984846764,1448209494,83279712,2000181525.0,1986273139.0,0.0
137,275,2321,0,0,tick,2626497290,2009046121,2009052036,2626497290,393393952,2636938560.0,2009616925.0,0.0
138,277,2321,0,0,tick,992186990,2001180602,2001141624,992186990,78816710,1065275456.0,1966486505.0,0.0
139,279,2321,0,0,tick,1458581964,1985523484,1985572176,1458581964,83681077,1464270952.0,2002510991.0,0.0
140,281,2321,0,0,tick,1455308037,2000841901,2000876202,1455308037,97835654,2107762366.0,2007556860.0,0.0
141,283,2321,0,0,tick,1029146362,1986522256,1986469152,1029146362,92719177,981215338.0,1967403864.0,0.0
142,285,2321,0,0,tick,1457537585,2002115798,2002058256,1457537585,81391003,1467439292.0,2002816217.0,0.0
143,287,2321,0,0,tick,1468252685,2002434158,2002456080,1468252685,84054791,1546906958.0,2002338912.0,0.0
144,289,2321,0,0,tick,882483609,2001855954,2001780426,882483609,64607918,994191870.0,1967283148.0,0.0
145,291,2321,0,0,tick,1444686993,1986428671,1986512232,1444686993,80404345,1467862681.0,2002548407.0,0.0
146,293,2321,0,0,tick,1455885895,1985714669,1985664468,1455885895,83576175,1389104446.0,2000949854.0,0.0
147,295,2321,0,0,tick,724793255,1993332961,1993292334,724793255,31397546,1089618673.0,1968020958.0,0.0
148,297,2321,0,0,tick,1470495972,2002409110,2002360278,1470495972,84141411,1466796040.0,2002635023.0,0.0
149,299,2321,0,0,tick,1410006581,2000318630,2000424558,1410006581,93817559,1001400613.0,2000464931.0,0.0
150,301,2321,0,0,tick,746768403,1972331928,1973323956,746768403,33372603,1447246831.0,1996012083.0,0.0
151,303,2321,0,0,tick,1452652504,2002299742,2002223184,1452652504,80712372,1467137016.0,2002538775.0,0.0
152,305,2321,0,0,tick,1352519659,2000120399,2000103594,1352519659,101223984,818571923.0,2001271077.0,0.0
153,307,2321,0,0,tick,925051705,1965489483,1965435150,925051705,47630370,1466970818.0,2002172820.0,0.0
154,309,2321,0,0,tick,1468531462,2002420223,2002419330,1468531462,84065185,1438203462.0,2002723202.0,0.0
155,311,2321,0,0,tick,1072413129,1999522122,1999448178,1072413129,101767646,700301342.0,1998800469.0,0.0
156,313,2321,0,0,tick,1329871274,1970478756,1970428830,1329871274,77477263,1449961001.0,1996122852.0,0.0
157,315,2321,0,0,tick,1468573326,2002300884,2002282674,1468573326,84066933,1316674566.0,2000203678.0,0.0
158,317,2321,0,0,tick,720902701,2001529578,2001511590,720902701,29264054,1058484903.0,1967879439.0,0.0
159,319,2321,0,0,tick,1460273120,1993803179,1993784640,1460273120,83746218,1463435751.0,2002321075.0,0.0
160,321,2321,0,0,tick,1414116082,2000372122,2000393754,1414116082,89165367,973055692.0,2001220659.0,0.0
161,323,2321,0,0,tick,726971346,1973373076,1973331246,726971346,32146167,1424715454.0,1979933758.0,0.0
162,325,2321,0,0,tick,1457948781,1988845785,1994124222,1457948781,83656335,1468080996.0,2002532438.0,0.0
163,327,2321,0,0,tick,1266128565,2000179484,2000194242,1266128565,113244549,654186401.0,2000614664.0,0.0
164,329,2321,0,0,tick,1171439675,1968958189,1968927684,1171439675,67934525,1468634337.0,2002565340.0,0.0
165,331,2321,0,0,tick,1427540169,1986285122,1986249348,1427540169,76126552,1385196233.0,1984676502.0,0.0
166,333,2321,0,0,tick,891706094,2001033602,2000984190,891706094,63480622,809446535.0,1957738926.0,0.0
167,335,2321,0,0,tick,1453617070,1995625315,1995598116,1453617070,80943371,1467289434.0,2002371325.0,0.0
168,337,2321,0,0,tick,1465759963,2002456825,2002431414,1465759963,83958397,1165118461.0,1984133133.0,0.0
169,339,2321,0,0,tick,679154887,1998379629,1998403692,679154887,20738249,1233509606.0,1969543603.0,0.0
170,341,2321,0,0,tick,1443833740,1984652612,1986493806,1443833740,80371347,1462981637.0,1993973285.0,0.0
171,343,2321,0,0,tick,1347143397,2000430310,2000436102,1347143397,101226330,807795182.0,1984983624.0,0.0
172,345,2321,0,0,tick,922767382,1967622095,1967607504,922767382,47417684,1452714896.0,1982948246.0,0.0
173,347,2321,0,0,tick,1458287810,2000811005,2000832774,1458287810,81532191,1370122762.0,2000787487.0,0.0
174,349,2321,0,0,tick,865208113,2001178874,2001118692,865208113,58108094,862364286.0,1967543707.0,0.0
175,351,2321,0,0,tick,1439333412,2001971651,2001996216,1439333412,76582989,1456906729.0,1984578985.0,0.0
176,353,2321,0,0,tick,1387773383,1984659160,1984613280,1387773383,94849874,919047581.0,1993454669.0,0.0
177,355,2321,0,0,tick,783473855,1973630040,1973675694,783473855,35517589,1451765860.0,1996026520.0,0.0
178,357,2321,0,0,tick,1466234330,2001981753,2001978450,1466234330,83976353,1407653310.0,2000135826.0,0.0
179,359,2321,0,0,tick,967581751,2001542566,2001446676,967581751,78218397,731814051.0,1973313199.0,0.0
180,361,2321,0,0,tick,1434237220,1995151139,1995172620,1434237220,77455299,1467932711.0,2002045787.0,0.0
181,363,2321,0,0,tick,1346055251,2000552347,2000500680,1346055251,102895560,797444181.0,1985325822.0,0.0
182,365,2321,0,0,tick,935017373,1967451870,1967387280,935017373,48198925,1469219055.0,2002404550.0,0.0
183,367,2321,0,0,tick,1467559756,2002585491,2002631940,1467559756,84027867,1266106474.0,2000031990.0,0.0
184,369,2321,0,0,tick,649095060,2001467684,2001459960,649095060,14614424,1172275951.0,1967613025.0,0.0
185,371,2321,0,0,tick,1462825091,2000598285,2000555268,1462825091,82869844,1443236401.0,2001760338.0,0.0
186,373,2321,0,0,tick,1082238222,1999537482,1999589976,1082238222,102331169,695786129.0,1998708399.0,0.0
187,375,2321,0,0,tick,1300606252,1954325540,1954249074,1300606252,73597429,1467517350.0,1999129931.0,0.0
188,377,2321,0,0,tick,1310074495,2000372432,2000321514,1310074495,111506341,708131417.0,2001629160.0,0.0
189,379,2321,0,0,tick,1068745608,1966192046,1966176858,1068745608,58676956,1468132338.0,2002228884.0,0.0
190,381,2321,0,0,tick,1468300292,2002386673,2002399992,1468300292,84056244,1318488564.0,2000347674.0,0.0
191,383,2321,0,0,tick,751621409,2000958533,2000966346,751621409,35357467,1017373501.0,1967745391.0,0.0
192,385,2321,0,0,tick,1456718755,2002416495,2002513512,1456718755,82169041,1461956498.0,2002584003.0,0.0
193,387,2321,0,0,tick,1345875086,2000420137,2000412330,1345875086,103821625,794092020.0,1993433475.0,0.0
194,389,2321,0,0,tick,934878872,1951897502,1951874112,934878872,48414915,1452306924.0,1978591282.0,0.0
195,391,2321,0,0,tick,1466184974,2000440504,2000419818,1466184974,83974701,1347294768.0,1981956134.0,0.0
196,393,2321,0,0,tick,859274074,2001586626,2001612696,859274074,56938323,870083406.0,1967304483.0,0.0
197,395,2321,0,0,tick,1447201937,2002409778,2002368294,1447201937,78512069,1457128276.0,1997165186.0,0.0
198,397,2321,0,0,tick,1394865101,2000244980,2000305200,1394865101,97114973,905818946.0,2001665002.0,0.0
199,399,2321,0,0,tick,802474568,1973743314,1973706120,802474568,36693585,1451918971.0,1996106999.0,0.0
200,401,2321,0,0,tick,1461897217,1993010821,1994336238,1461897217,83808505,1405257563.0,2000696738.0,0.0
201,403,2321,0,0,tick,952187870,2001056659,2001005916,952187870,75304136,749500371.0,1974035287.0,0.0
202,405,2321,0,0,tick,1446485181,1995622745,1995594582,1446485181,80667576,1443745621.0,1986477505.0,0.0
203,407,2321,0,0,tick,1343613789,2000548800,2000585568,1343613789,103960747,792465789.0,2001730378.0,0.0
204,409,2321,0,0,tick,949518081,1965931385,1965905520,949518081,49168677,1468443333.0,2002690368.0,0.0
205,411,2321,0,0,tick,1466476378,2002366444,2002393380,1466476378,83985713,1354113025.0,1999845010.0,0.0
206,413,2321,0,0,tick,837823098,2001112482,2001108060,837823098,52765067,895476276.0,1966558746.0,0.0
207,415,2321,0,0,tick,1454721065,1986379966,1986477264,1454721065,83531648,1439753144.0,2002400301.0,0.0
208,417,2321,0,0,tick,1394719068,2000492088,2000511030,1394719068,99629941,887888578.0,1999692835.0,0.0
209,419,2321,0,0,tick,809668262,1955644667,1957629480,809668262,37431216,1453753786.0,1996087951.0,0.0
210,421,2321,0,0,tick,1466507753,2002425414,2002366074,1466507753,83987442,1402650876.0,2000989891.0,0.0
211,423,2321,0,0,tick,937508440,2000669270,2000670804,937508440,72508239,761493786.0,1973592315.0,0.0
212,425,2321,0,0,tick,1443738801,1986307019,1986361734,1443738801,80561497,1455708343.0,2002592615.0,0.0
213,427,2321,0,0,tick,1424527888,2000520332,2000517138,1424527888,90004478,988929799.0,2001612872.0,0.0
214,429,2321,0,0,tick,710052982,1975846582,1975859490,710052982,29178953,1429146540.0,1994244327.0,0.0
215,431,2321,0,0,tick,1468187637,2002428667,2002479372,1468187637,84052274,1447819658.0,2000318880.0,0.0
216,433,2321,0,0,tick,1020515808,2002259752,2002164372,1020515808,93160788,701134633.0,1982597676.0,0.0
217,435,2321,0,0,tick,1373237306,1970735758,1970683728,1373237306,84122814,1445873194.0,2002752485.0,0.0
218,437,2321,0,0,tick,1458636455,2002271014,2002313622,1458636455,81979958,1308058007.0,2000759220.0,0.0
219,439,2321,0,0,tick,692380658,1985056072,1985095014,692380658,24495392,1071659976.0,1960063146.0,0.0
220,441,2321,0,0,tick,1468465365,2002333547,2002283112,1468465365,84062499,1455090055.0,1986025590.0,0.0
221,443,2321,0,0,tick,1406607355,1998884142,1998962154,1406607355,89998070,962678839.0,2001195066.0,0.0
222,445,2321,0,0,tick,735476437,1973619538,1973600658,735476437,32608490,1435412237.0,1995842141.0,0.0
223,447,2321,0,0,tick,1461183988,1993206677,1993887372,1461183988,83781570,1466211812.0,2000733059.0,0.0
224,449,2321,0,0,tick,1353009727,2000345745,2000320080,1353009727,99409937,830196031.0,2001563184.0,0.0
225,451,2321,0,0,tick,905454742,1967989303,1967949120,905454742,46422010,1467366311.0,2000975389.0,0.0
226,453,2321,0,0,tick,1448196550,2002080571,2002067676,1448196550,78594855,1458462434.0,2002628599.0,0.0
227,455,2321,0,0,tick,1307486322,2000282891,2000248764,1307486322,112839259,692417641.0,1985126416.0,0.0
228,457,2321,0,0,tick,1069651884,1957652907,1958938242,1069651884,58910525,1457293142.0,1985963237.0,0.0
229,459,2321,0,0,tick,1467352519,2002355828,2002330134,1467352519,84019722,1310417136.0,1983412643.0,0.0
230,461,2321,0,0,tick,760770172,2001184902,2001219864,760770172,37242994,1005436737.0,1966900930.0,0.0
231,463,2321,0,0,tick,1453969306,2002079424,2002029918,1453969306,80763552,1468494128.0,2002638279.0,0.0
232,465,2321,0,0,tick,1345935610,2000505463,2000453862,1345935610,102705287,797341096.0,1976022282.0,0.0
233,467,2321,0,0,tick,927781645,1967759784,1967766666,927781645,47788681,1467866133.0,2002516602.0,0.0
234,469,2321,0,0,tick,1466359707,2002381485,2002386138,1466359707,83981718,1359236001.0,2000407917.0,0.0
235,471,2321,0,0,tick,857804448,2001492230,2001499224,857804448,56775419,872597633.0,1967814624.0,0.0
236,473,2321,0,0,tick,1448846883,2002555167,2002629978,1448846883,78879577,1458481625.0,2002637704.0,0.0
237,475,2321,0,0,tick,1297348647,1984192959,1984211022,1297348647,112122650,692829104.0,1976606847.0,0.0
238,477,2321,0,0,tick,1064779925,1959747419,1959740208,1064779925,58595198,1467557863.0,2002440451.0,0.0
239,479,2321,0,0,tick,1467187261,2002308598,2002289586,1467187261,84013591,1322744208.0,2001029937.0,0.0
240,481,2321,0,0,tick,754564160,2001335175,2001338442,754564160,36050297,1007989249.0,1959883953.0,0.0
241,483,2321,0,0,tick,1455247314,2002221330,2002228860,1455247314,80812970,1464320445.0,2000572793.0,0.0
242,485,2321,0,0,tick,1467432793,2001398426,2001443598,1467432793,84023215,1263699269.0,2000339296.0,0.0
243,487,2321,0,0,tick,647105233,1983818505,1983794412,647105233,15406460,1168673652.0,1968722614.0,0.0
244,489,2321,0,0,tick,1463122484,1994433332,1994491884,1463122484,83856146,1428121974.0,1986767550.0,0.0
245,491,2321,0,0,tick,1384703100,1984317437,1984236594,1384703100,98981298,891993295.0,2001786656.0,0.0
246,493,2321,0,0,tick,818539618,1970229512,1973781732,818539618,37770030,1452592178.0,1995823108.0,0.0
247,495,2321,0,0,tick,1468237769,2001140900,2001257532,1468237769,84054601,1466774070.0,2002204837.0,0.0
248,497,2321,0,0,tick,1319721434,1999972253,1999979658,1319721434,105135937,757582232.0,2001427605.0,0.0
249,499,2321,0,0,tick,998545785,1950697246,1950716196,998545785,54670457,1455064627.0,2002634035.0,0.0
