nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
100 2378 0 1 tick 2987767234 2010990379 - 0 -
101 2378 0 0 tick 2969317678 2010731920 2010735330 2969317678 430072151
102 2378 0 1 tick 2956362809 2010866186 - 0 -
103 2378 0 0 tick 2986326912 2010828260 2010837594 2986326912 430815998
104 2378 0 1 tick 2984628268 2010931741 - 0 -
105 2378 0 0 tick 2983385800 2002584831 2002575768 2983385800 430983014
106 2378 0 1 tick 2990425604 2010954923 - 0 -
107 2378 0 0 tick 2983121111 2010831052 2010843690 2983121111 433117808
108 2378 0 1 tick 2997500441 2010191625 - 0 -
109 2378 0 0 tick 3004852411 2010651824 2010651396 3004852411 434303585
110 2378 0 1 tick 3004619295 2011188397 - 0 -
111 2378 0 0 tick 3005207107 2010855533 2010859464 3005207107 432935619
112 2378 0 1 tick 2995143773 2011123323 - 0 -
113 2378 0 0 tick 2993549503 2010893368 2010910842 2993549503 433486820
114 2378 0 1 tick 2981547443 2010828062 - 0 -
115 2378 0 0 tick 2998423234 2010690895 2010684924 2998423234 434380057
116 2378 0 1 tick 2994558457 1995035470 - 0 -
117 2378 0 0 tick 3010260871 2010681799 2010709890 3010260871 435031254
118 2378 0 1 tick 1513321531 1989026148 - 0 -
119 2378 0 0 tick 921718239 1967007763 1967019336 921718239 46972964
120 2378 0 1 tick 1448240290 2002295240 - 0 -
121 2378 0 0 tick 1740209016 2002322735 2002322820 1740209016 163077061
122 2378 0 1 tick 3003690338 2010722209 - 0 -
123 2378 0 0 tick 3008030920 2010673121 2010703866 3008030920 435453419
124 2378 0 1 tick 2961428039 1995042711 - 0 -
125 2378 0 0 tick 2971269140 2010817329 2010807984 2971269140 435738401
126 2378 0 1 tick 3009900980 2010884900 - 0 -
127 2378 0 0 tick 3019527663 2010951725 2010958488 3019527663 437340348
128 2378 0 1 tick 3006789945 2011083784 - 0 -
129 2378 0 0 tick 3004810807 2010688973 2010682488 3004810807 435034488
130 2378 0 1 tick 3010228076 2010998855 - 0 -
131 2378 0 0 tick 2975146737 2010807450 2010814872 2975146737 434614001
132 2378 0 1 tick 2953939334 2010781986 - 0 -
133 2378 0 0 tick 2971271282 1992487363 1994508330 2971271282 431184441
134 2378 0 1 tick 3007135305 2011083588 - 0 -
135 2378 0 0 tick 2980022209 1994735809 1994727792 2980022209 430509408
136 2378 0 1 tick 3000333705 2010947271 - 0 -
137 2378 0 0 tick 2993923352 2010891340 2010901242 2993923352 433556712
138 2378 0 1 tick 2961781504 2010995908 - 0 -
139 2378 0 0 tick 2961517032 2010951378 2010946692 2961517032 434289122
140 2378 0 1 tick 2993158396 2011131337 - 0 -
141 2378 0 0 tick 2971044274 1994671234 1994700900 2971044274 430391974
142 2378 0 1 tick 2732716197 2009885274 - 0 -
143 2378 0 0 tick 683334000 1981975290 1981985226 683334000 20787825
144 2378 0 1 tick 1244569523 1970773181 - 0 -
145 2378 0 0 tick 1435903029 2001948844 2001827358 1435903029 80064793
146 2378 0 1 tick 2510874794 2006738164 - 0 -
147 2378 0 0 tick 3006072890 2010673496 2010676884 3006072890 435851215
148 2378 0 1 tick 2991409355 2010992878 - 0 -
149 2378 0 0 tick 2928893621 1992716579 1994687700 2928893621 429499778
150 2378 0 1 tick 2955079482 2004761603 - 0 -
151 2378 0 0 tick 3003828676 2010862001 2010845388 3003828676 435545165
152 2378 0 1 tick 3016106452 2011053704 - 0 -
153 2378 0 0 tick 3021648724 2010636046 2010657642 3021648724 438017894
154 2378 0 1 tick 3012773741 2010944907 - 0 -
155 2378 0 0 tick 3004918741 2010934947 2010938190 3004918741 437321363
156 2378 0 1 tick 2950040521 2002477773 - 0 -
157 2378 0 0 tick 2963743622 2010671034 2010691752 2963743622 434333307
158 2378 0 1 tick 3005279959 2011143196 - 0 -
159 2378 0 0 tick 3013355254 2010191451 2010184632 3013355254 437066684
160 2378 0 1 tick 3015523785 2011151818 - 0 -
161 2378 0 0 tick 2991401887 2002871312 2002873236 2991401887 433876319
162 2378 0 1 tick 3006180783 2010983636 - 0 -
163 2378 0 0 tick 2961703890 2010801305 2010799464 2961703890 434148874
164 2378 0 1 tick 2954102542 2010064516 - 0 -
165 2378 0 0 tick 2962077744 1994435676 1994409504 2962077744 429883109
166 2378 0 1 tick 2978875479 2010943695 - 0 -
167 2378 0 0 tick 2374657622 2008371580 2008370202 2374657622 321717484
168 2378 0 1 tick 714877239 1998392987 - 0 -
169 2378 0 0 tick 1349120317 1954943528 1955006694 1349120317 83143708
170 2378 0 1 tick 1419395516 2002513795 - 0 -
171 2378 0 0 tick 2202079091 2004586057 2004474408 2202079091 268720640
172 2378 0 1 tick 3012364468 2010822234 - 0 -
173 2378 0 0 tick 2989296927 2010745306 2010747222 2989296927 436678228
174 2378 0 1 tick 2921872632 2010689649 - 0 -
175 2378 0 0 tick 2977267491 2010910399 2010926670 2977267491 436838559
176 2378 0 1 tick 2976752033 1995147161 - 0 -
177 2378 0 0 tick 3009138775 2010603222 2010643608 3009138775 436833589
178 2378 0 1 tick 3007461265 2010646909 - 0 -
179 2378 0 0 tick 3010300735 2010615477 2010610926 3010300735 436872845
