,index,res_0,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
257,257,1991287755,1983235704,1995822951,1986515191,1998478368,1967240923,1942339480,1994384271,1953399977,1998023535
258,258,2000515775,2000584692,1999320534,1984191217,1985531179,2002224698,2002288227,2001209889,2001905185,2001841294
259,259,1985666065,2001632194,1998280435,1966630011,1982902780,2001092436,1981672458,1970925972,1997801865,1999218801
260,260,1999987155,1982250814,2002108990,2002166212,1969883845,2002367274,2002167766,2002403475,2002063876,1960487035
261,261,1966425914,1956999978,1999257003,2001099491,2002312340,1978031111,2000031472,1998278313,1999349361,2002189649
262,262,1994275493,2000613221,1970519769,2000339243,1997433891,1966422478,1966375134,2002181922,1952796342,2001108051
263,263,1991713090,1984423019,2001981880,1998695326,2002278903,2002338033,2002496955,1999626478,2002245490,2002524353
264,264,2002427855,2001120634,1994789515,1967225488,1999247261,1982852256,1978985942,1969080615,2000940880,1983989351
265,265,1999247752,1993406029,2002085653,2002317562,1940646853,1989836665,2001792397,1994028449,1983549694,1948302234
266,266,1956233676,1971902821,1999546593,1999948562,2002187377,2000464082,1981805665,2001074736,1983374818,1986079293
267,267,1986045015,1987868687,1966908243,1987579482,2001252170,1957131554,1950153264,2002080668,1953518220,2001205665
268,268,1983211473,1999174468,2002191385,1976326439,2002344525,1982062437,2000763305,1999672864,1992153642,1984187117
269,269,1963877003,1993852465,1984940218,1982074523,2000176660,2001322204,1991687877,1967772620,2000670476,1999739002
270,270,1986392563,2002310357,2002147815,1996293911,1966043820,1984694075,1995842642,2002254948,1976858183,1949522309
271,271,1982162867,1998240187,1991351754,1998949709,2002507390,1983930404,2002058523,2000775571,1999139910,2002215236
272,272,1977079706,1997124140,1963909580,1969848507,2001093788,1990461963,1998151131,1984288046,1955740957,2001241119
273,273,1999081052,1998812733,1994194143,2002235568,1994135546,1993935695,2002202312,1998835484,2002005659,1995658714
274,274,1969785456,1969477730,2001317716,1982168814,1999809859,1999744935,1999039734,1954927189,2001305913,1983755252
275,275,2001258805,2001879657,1982277357,2002347478,1972661441,1971275245,1969656125,1985957671,1995898157,1972446218
276,276,2000846305,1999324028,2001736573,1993812693,2002492957,1984269423,1978357223,1984913064,2001976182,2002142835
277,277,2002081268,1992402429,1998112506,1965772336,1998787181,2000191086,1992239210,1979278061,2000666096,1983619790
278,278,1998892758,1998742955,2002304193,2002470067,1968799112,2002047846,2002165210,2002369211,2002287411,1968080366
279,279,1973062003,1956632328,1999768141,2001139610,2002232889,2000287445,2000024951,1982838518,1999105111,1984291006
280,280,2001885474,2001801670,1958732696,1995563793,2000509023,1946730046,1981380418,1986277421,1966387726,1992746117
281,281,2001429028,2001116859,1994243787,1983633066,2002286053,2002540118,2002177030,1999503172,2001691139,2002195962
282,282,1970654175,1970101001,2001017506,1998477219,1983893336,1999300618,1999376690,1967547795,2000493047,1983961307
283,283,1977529845,1978031374,1995467182,1986497699,1957262447,2001247397,1969623107,1985610085,2002232165,1966359943
284,284,1998270245,1997068445,1983660047,2000152663,1995358777,1985580404,2002346466,2001398555,2000097290,1984182183
285,285,1994251295,2002451361,1998270269,1970312448,1997658783,1967612577,1997882585,2001853866,1966733748,1977350363
286,286,1989954771,2000639901,2001588402,2000251332,2002591490,2002214135,2001960019,2000179523,2001526047,2002310115
287,287,1989679163,1965531411,2001183029,1982300298,1999685912,1985337992,1977737599,1949347733,2000853447,1998612229
288,288,2002231908,2002416036,1995907185,2002134872,1966416539,1983288980,1969651916,2002408430,1982693514,1966204621
289,289,1998053831,1997896276,1999950407,1999279723,2002539999,2000072979,2002272972,2001120528,1999846698,2001761768
290,290,2002370191,2002190471,1973730127,1969361788,2000604149,1967532491,1981583419,1994096013,1950295934,1984180060
291,291,1998978487,1998972975,2002076246,2002300984,2000798871,2001480406,2002338115,1999947568,2002207500,1985732340
292,292,1954361748,1969879498,1983407319,1997887811,1997873355,2000667492,1999329655,1973596345,2001510734,1997831855
293,293,1986258157,1979964284,1952718948,2002128016,1956387467,1986490085,1966127883,1985893039,1998049083,1967353455
294,294,2000855284,2001132105,2002253119,2000207325,2002256064,1984455657,2002384473,1999960816,2000020755,2001928268
295,295,2002345279,1985007827,1997381171,1967247979,1999898042,1973562211,1999302351,1961608569,1972483760,1983857832
296,296,1999287974,1998926122,1987339124,2002316243,1995828907,1986465626,1985802912,1986266133,2001886056,2000651328
297,297,1951770055,1965655306,1999044189,2000895300,2000141994,2001163066,1998509899,1998145632,2000791230,1998867890
298,298,1980261467,2000746882,1950820432,2002400921,1971316812,1979696476,1972233008,1980195007,1970105743,1973247357
299,299,1999837010,2000355617,2002023092,2000332051,2002167858,1954474956,2002168368,1999800776,2002111865,1983847896
