,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
106,213,3201,0,0,tick,2469107929,2008542544,2008576998,2469107929,337863641,703757315,1997997468,0
107,215,3201,0,0,tick,1338075295,1970507218,1970497614,1338075295,78246993,1457310026,2002552576,0
108,217,3201,0,0,tick,2223581573,2004631666,2004562512,2223581573,270583394,3014261569,2011080767,0
109,219,3201,0,0,tick,2922555798,2010684964,2010690720,2922555798,430262646,2885361430,1994438708,0
110,221,3201,0,0,tick,2992079523,2010532067,2010525270,2992079523,437927151,3024805532,2011066797,0
111,223,3201,0,0,tick,2998636802,1994661652,1994656386,2998636802,435791299,2949796357,2011120218,0
112,225,3201,0,0,tick,2886381272,2010638323,2010672468,2886381272,423403788,2943432537,1988929212,0
113,227,3201,0,0,tick,3009196337,2002375254,2002375086,3009196337,436165582,3036338747,2011198833,0
114,229,3201,0,0,tick,2992039028,2010494550,2010470724,2992039028,439766437,2898665708,2010894018,0
115,231,3201,0,0,tick,2950883343,2010878871,2010888618,2950883343,434802901,3023734799,2010809176,0
116,233,3201,0,0,tick,2443816405,1992589231,1992618492,2443816405,335030316,702368192,1998468308,0
117,235,3201,0,0,tick,1328996088,1970869844,1970832366,1328996088,76711945,1462154801,2002308160,0
118,237,3201,0,0,tick,2181023844,1986112276,1988118438,2181023844,265142412,2946915976,2010834966,0
119,239,3201,0,0,tick,2810118377,2010213246,2010228822,2810118377,417072659,3008137434,2011092129,0
120,241,3201,0,0,tick,3011773586,2010751432,2010707322,3011773586,440444781,2860036411,2010879660,0
121,243,3201,0,0,tick,2914381646,2010785189,2010799158,2914381646,431310857,3013154089,2010759136,0
122,245,3201,0,0,tick,2983152175,2010677201,2010682662,2983152175,437832148,2802532938,2009416179,0
123,247,3201,0,0,tick,2936976618,2009692478,2009716404,2936976618,434161749,2895029379,2010378648,0
124,249,3201,0,0,tick,682943887,1997522318,1997488854,682943887,21240497,1170984446,1946572300,0
125,251,3201,0,0,tick,1473233102,2001753736,2001764442,1473233102,84247256,1448050200,2000329069,0
126,253,3201,0,0,tick,2859062344,2010685152,2010690042,2859062344,423810819,2755486346,2010443814,0
127,255,3201,0,0,tick,2984327698,2011027862,2011012272,2984327698,440571279,2740357661,2010070583,0
128,257,3201,0,0,tick,2983791037,2011034305,2011026336,2983791037,441526097,2915723706,1995106711,0
129,259,3201,0,0,tick,2756018678,2009995574,2009965938,2756018678,411979829,2194751120,2007778255,0
130,261,3201,0,0,tick,717756182,1992144687,1992186852,717756182,23030195,1410116097,1976812954,0
131,263,3201,0,0,tick,1473041191,2001077881,2001181464,1473041191,84239576,1805083424,2002156469,0
132,265,3201,0,0,tick,2673240871,2009264127,2009283312,2673240871,401182288,2766635232,2009931672,0
133,267,3201,0,0,tick,2873155583,2010484596,2010494790,2873155583,429787972,2664267040,2009074633,0
134,269,3201,0,0,tick,1722247620,1995298745,1997325942,1722247620,212743903,813595255,1974012216,0
135,271,3201,0,0,tick,1455624959,1995471940,1995498324,1455624959,81021504,1474928350,2002433676,0
136,273,3201,0,0,tick,1537939304,1985208262,1985229348,1537939304,117740141,2638562825,2009481838,0
137,275,3201,0,0,tick,2623106098,2009688659,2009727606,2623106098,393628247,1918710697,2006751087,0
138,277,3201,0,0,tick,716457792,1997857132,1997858004,716457792,20618830,1396385414,1971063504,0
139,279,3201,0,0,tick,1472523190,2002224125,2002214904,1472523190,84219416,1451906762,2002047549,0
140,281,3201,0,0,tick,1810968696,1986467124,1986438084,1810968696,221957735,1748181975,2003950376,0
141,283,3201,0,0,tick,700701214,1997959970,1997970336,700701214,20670234,1331193684,1971016776,0
142,285,3201,0,0,tick,1461392052,2002156538,2002152042,1461392052,81824972,1475494639,2002143313,0
143,287,3201,0,0,tick,1458936046,1996370440,2000380482,1458936046,107741782,1385517488,2003619551,0
144,289,3201,0,0,tick,705367625,1997392005,1997362728,705367625,20588153,1364871649,1969981620,0
145,291,3201,0,0,tick,1432175677,1986017676,1986023460,1432175677,76306455,1472501447,2001802463,0
146,293,3201,0,0,tick,1409920070,1978600231,1984567500,1409920070,99847091,1101800646,2002007536,0
147,295,3201,0,0,tick,739824328,1973245598,1973288070,739824328,32764348,1447543832,1995980300,0
148,297,3201,0,0,tick,1465800351,2001952141,2001969450,1465800351,82320956,1472618188,2001582373,0
149,299,3201,0,0,tick,1298589964,1989702304,1990947222,1298589964,125715792,670476796,1999730049,0
150,301,3201,0,0,tick,1172596425,1968991237,1968972180,1172596425,65867744,1460863158,1986295980,0
151,303,3201,0,0,tick,1436860772,1985494028,1986070182,1436860772,76986478,1467095153,2000778888,0
152,305,3201,0,0,tick,1093056898,1983028035,1983052926,1093056898,103795034,695373811,1998586935,0
153,307,3201,0,0,tick,1300981977,1970920276,1970908974,1300981977,73238865,1474597266,2002424023,0
154,309,3201,0,0,tick,1471859527,1998791510,2001371634,1471859527,84194011,1321399977,2000028108,0
155,311,3201,0,0,tick,725950922,1982491512,1984481484,725950922,31213394,1042744616,1967384227,0
156,313,3201,0,0,tick,1473320747,2002141144,2002155366,1473320747,84250388,1460795928,2002314511,0
157,315,3201,0,0,tick,1427598098,2000418263,2000431914,1427598098,91445716,977986228,1999764705,0
158,317,3201,0,0,tick,727004019,1973221495,1973279478,727004019,31996807,1441303689,1996020272,0
159,319,3201,0,0,tick,1471502530,2001903119,2001953154,1471502530,84180333,1474099891,2002271787,0
160,321,3201,0,0,tick,1254902464,1982941772,1982945082,1254902464,114417373,662392823,1998882852,0
161,323,3201,0,0,tick,1161145384,1953661647,1953606270,1161145384,64758520,1470913246,2001043389,0
162,325,3201,0,0,tick,1454054740,2000187665,2000317158,1454054740,79294377,1382916404,1999657256,0
163,327,3201,0,0,tick,869008404,2000876438,2000867472,869008404,58861964,864261070,1967188263,0
164,329,3201,0,0,tick,1446950974,2002152211,2002132452,1446950974,77307520,1469566980,2002424214,0
165,331,3201,0,0,tick,1456291734,1977872093,1977922188,1456291734,83591738,1136337913,1999817463,0
166,333,3201,0,0,tick,678116064,1982028683,1981975452,678116064,20505811,1270193555,1964657106,0
167,335,3201,0,0,tick,1473220837,2000441890,2000548170,1473220837,84246652,1460906307,2001795430,0
168,337,3201,0,0,tick,1338459256,1999499725,1999478250,1338459256,106768063,769151617,2000401334,0
169,339,3201,0,0,tick,987629993,1949063219,1950298446,987629993,53978932,1459872260,2002053970,0
170,341,3201,0,0,tick,1474015161,2009667014,2009663610,1474015161,84277243,1442408773,1992225492,0
171,343,3201,0,0,tick,1009625279,2001144541,2001112272,1009625279,89381866,715185648,1998663579,0
172,345,3201,0,0,tick,1399421768,1970202943,1970124378,1399421768,86067430,1470319504,2001191877,0
173,347,3201,0,0,tick,1456448936,2002320551,2002361436,1456448936,79358076,1042668003,1999968007,0
174,349,3201,0,0,tick,703382237,1997036377,1997052936,703382237,20449885,1365564978,1969769408,0
175,351,3201,0,0,tick,1431507151,1983496422,1986149994,1431507151,76279958,1470888874,2002099129,0
176,353,3201,0,0,tick,1107231907,1999673734,1999720128,1107231907,103852137,684925933,1982230938,0
177,355,3201,0,0,tick,1292317034,1970726747,1970787306,1292317034,72399516,1476430628,2002475314,0
178,357,3201,0,0,tick,1473920978,2001815335,2001861618,1473920978,84273727,1147778206,1981747049,0
179,359,3201,0,0,tick,679711837,1998269970,1998267162,679711837,20623181,1255732696,1970908895,0
180,361,3201,0,0,tick,1473017443,2001801052,2001833364,1473017443,84238787,1412122168,2000658188,0
181,363,3201,0,0,tick,969542342,2000818157,2000842830,969542342,78619340,720276672,1952757898,0
182,365,3201,0,0,tick,1439966853,1995459506,1995476136,1439966853,77676609,1472127253,2002067739,0
183,367,3201,0,0,tick,1348165295,2000225275,2000278848,1348165295,102896993,802667290,2001220313,0
184,369,3201,0,0,tick,945318395,1966888604,1966860924,945318395,48734984,1472031215,2002415735,0
185,371,3201,0,0,tick,1472628759,2002200965,2002172106,1472628759,84223626,1256270921,1984186804,0
186,373,3201,0,0,tick,654802742,1999915624,1999938426,654802742,15733183,1175660639,1968547985,0
187,375,3201,0,0,tick,1472260380,2001728815,2001836688,1472260380,84209513,1350330698,1984243294,0
188,377,3201,0,0,tick,851149854,1979269749,1985289336,851149854,56400546,857421818,1950547359,0
189,379,3201,0,0,tick,1431277525,1985355678,1985352288,1431277525,76271207,1474317380,2002344300,0
190,381,3201,0,0,tick,1402035655,2000296741,2000304066,1402035655,96881108,909531620,2001162898,0
191,383,3201,0,0,tick,802466296,1973534850,1973529810,802466296,36595975,1457899480,1995887682,0
192,385,3201,0,0,tick,1472408920,2002193764,2002323366,1472408920,84215129,1409291360,2000659086,0
193,387,3201,0,0,tick,946573599,2001308803,2001272178,946573599,74032370,760946499,1973302706,0
194,389,3201,0,0,tick,1454846781,1994151736,1994162346,1454846781,80990790,1460684940,2001819880,0
195,391,3201,0,0,tick,1425966410,1999571659,1999691922,1425966410,90936861,982950877,2000810509,0
196,393,3201,0,0,tick,717883331,1973177541,1973116620,717883331,31447007,1439180828,1995636113,0
197,395,3201,0,0,tick,1472549983,2002212349,2002289550,1472549983,84220968,1446213415,2000129404,0
198,397,3201,0,0,tick,1004321290,1985779209,1985719062,1004321290,89012280,713898280,1998739093,0
199,399,3201,0,0,tick,1395546091,1970929188,1970952360,1395546091,85761176,1471169582,2002187681,0
200,401,3201,0,0,tick,1452451267,2002376622,2002421154,1452451267,78490873,1049884424,1992087115,0
201,403,3201,0,0,tick,694627024,1981265468,1981272426,694627024,20354990,1327679885,1954762291,0
202,405,3201,0,0,tick,1459720229,2002193682,2002219392,1459720229,81466874,1399241899,2000305003,0
203,407,3201,0,0,tick,897053621,2001345060,2001375984,897053621,64227374,814930319,1972957712,0
204,409,3201,0,0,tick,1454697667,1994846142,1994844936,1454697667,80985148,1472470652,2000713269,0
205,411,3201,0,0,tick,1405981492,1999502247,1999517598,1405981492,93671024,936297068,1999868109,0
206,413,3201,0,0,tick,753899237,1949143126,1949121732,753899237,34022006,1456738576,1995830592,0
207,415,3201,0,0,tick,1459391601,2001800270,2001801960,1459391601,80973104,1427507468,2000510405,0
208,417,3201,0,0,tick,981923247,2001363508,2001390210,981923247,81112926,719102711,1973406335,0
209,419,3201,0,0,tick,1440104949,1995377723,1995388848,1440104949,77682334,1470931618,2002239519,0
210,421,3201,0,0,tick,1436252156,1982853148,1982797050,1436252156,84367629,1011522442,2002178865,0
211,423,3201,0,0,tick,706693531,1981879667,1981867860,706693531,20454554,1377398485,1954839555,0
212,425,3201,0,0,tick,1473145664,2002162779,2002262946,1473145664,84244003,1445231035,2002261257,0
213,427,3201,0,0,tick,1073762859,1999683753,1999733658,1073762859,102001688,699140922,1998279257,0
214,429,3201,0,0,tick,1334833504,1971134629,1971203898,1334833504,77561017,1457264045,2002008791,0
215,431,3201,0,0,tick,1475891431,2001528482,2001543786,1475891431,84350055,1117964443,2000008411,0
216,433,3201,0,0,tick,687006210,1997553972,1997554236,687006210,20551961,1286886509,1970578903,0
217,435,3201,0,0,tick,1474304195,2002072428,2002058082,1474304195,84288678,1472933160,2001916151,0
218,437,3201,0,0,tick,1322739371,2000519507,2000536362,1322739371,105881259,755422751,2001536403,0
219,439,3201,0,0,tick,1016472071,1967714167,1967718732,1016472071,55485849,1472432509,2002153380,0
220,441,3201,0,0,tick,1460072325,2000036448,2000121486,1460072325,80999556,1429456548,1990926994,0
221,443,3201,0,0,tick,994323726,1985583626,1985597064,994323726,85788251,710466401,1980629199,0
222,445,3201,0,0,tick,1403463462,1971491585,1971580488,1403463462,85581583,1472638211,2002335773,0
223,447,3201,0,0,tick,1467406831,2002161940,2002076130,1467406831,82506475,1355442186,1981948893,0
224,449,3201,0,0,tick,872055261,2001381328,2001328854,872055261,59769278,853357516,1967214091,0
225,451,3201,0,0,tick,1429527660,1985135386,1985163552,1429527660,76203666,1464634240,1984406873,0
226,453,3201,0,0,tick,1473050675,2002261089,2002291014,1473050675,84240332,1318651599,2000488501,0
227,455,3201,0,0,tick,743559080,2000873552,2000883450,743559080,33647926,1019310764,1951161128,0
228,457,3201,0,0,tick,1473328037,2002087619,2002105002,1473328037,84250800,1461477361,2002285780,0
229,459,3201,0,0,tick,1343455595,2000467840,2000488662,1343455595,105446785,785376991,2000987326,0
230,461,3201,0,0,tick,957973799,1966745873,1966715406,957973799,49683859,1442328834,1992422167,0
231,463,3201,0,0,tick,1436546163,1985454432,1985554416,1436546163,82828557,1344014727,2000361615,0
232,465,3201,0,0,tick,863181147,2001007873,2001005826,863181147,57725634,867948424,1965339474,0
233,467,3201,0,0,tick,1405576876,1985235786,1985297460,1405576876,75277352,1441722132,1994079008,0
234,469,3201,0,0,tick,1386620856,2000456626,2000502798,1386620856,92129479,938512847,1985499085,0
235,471,3201,0,0,tick,758823043,1971788115,1971781242,758823043,33956324,1418345870,1987327842,0
236,473,3201,0,0,tick,1431419729,1994154839,1994145792,1431419729,79891678,1325126603,1984528418,0
237,475,3201,0,0,tick,815141635,2000921492,2000955024,815141635,48061623,912952938,1951065549,0
238,477,3201,0,0,tick,1448246341,2000911661,2000945526,1448246341,83280879,1413709719,2002225212,0
239,479,3201,0,0,tick,1378756056,2000375071,2000382174,1378756056,98606519,893275545,2001729134,0
240,481,3201,0,0,tick,821813259,1972850396,1972861728,821813259,37847454,1427667116,1995948980,0
241,483,3201,0,0,tick,1446948534,2002332991,2002397742,1446948534,83230693,1417567406,1983553926,0
242,485,3201,0,0,tick,1336506706,2000457869,2000443932,1336506706,103615167,796445114,2001198422,0
243,487,3201,0,0,tick,944906489,1965792053,1965756444,944906489,48894431,1449368514,2002244806,0
244,489,3201,0,0,tick,1448883791,2002180632,2002167924,1448883791,83305529,1414788656,2002162461,0
245,491,3201,0,0,tick,1087683562,1999618714,1999608966,1087683562,103050263,690896781,1982269557,0
246,493,3201,0,0,tick,1290728138,1970120666,1970135526,1290728138,73013192,1446444490,2002459782,0
247,495,3201,0,0,tick,1444748346,2002054216,2002182174,1444748346,83145481,1395095246,2000267697,0
248,497,3201,0,0,tick,979573514,2001208269,2001286638,979573514,80608899,723034193,1972925370,0
249,499,3201,0,0,tick,1413245627,1995508509,1995516078,1413245627,76644018,1448571968,2002145046,0
250,501,3201,0,0,tick,1444386204,2001897677,2001917214,1444386204,82210151,1270328360,1999834299,0
251,503,3201,0,0,tick,664482836,2001103703,2001096234,664482836,17610507,1149100187,1966522168,0
252,505,3201,0,0,tick,1414857710,2002223918,2002195494,1414857710,75636504,1447774721,2002257356,0
253,507,3201,0,0,tick,1388715008,1999992681,1999958040,1388715008,92029305,945531196,2001106360,0
254,509,3201,0,0,tick,763482403,1972871163,1972839738,763482403,34285981,1428477178,1995734579,0
255,511,3201,0,0,tick,1432690862,2001236577,2001360462,1432690862,79940704,1418303483,1998632721,0
256,513,3201,0,0,tick,1009679708,2001112149,2001065220,1009679708,88836428,710229117,1982256949,0
257,515,3201,0,0,tick,1366846401,1953399977,1953368166,1366846401,84776142,1421641276,1994660884,0
258,517,3201,0,0,tick,1433994641,2001905185,2001909036,1433994641,80996678,1109774039,1999796121,0
259,519,3201,0,0,tick,691691126,1997801865,1997760834,691691126,20553338,1279090625,1969507128,0
260,521,3201,0,0,tick,1447030500,2002063876,2002076550,1447030500,83233992,1418684589,1980476220,0
261,523,3201,0,0,tick,1213055651,1999349361,1999340676,1213055651,113155851,679979684,1998122639,0
262,525,3201,0,0,tick,1177634158,1952796342,1952761758,1177634158,62588304,1436825352,1986018233,0
263,527,3201,0,0,tick,1448529146,2002245490,2002205676,1448529146,83291816,1267139814,1999960234,0
264,529,3201,0,0,tick,654793518,2000940880,2000963562,654793518,15644503,1161988035,1965843595,0
265,531,3201,0,0,tick,1404666310,1983549694,1985573274,1404666310,75242012,1445807191,2002168433,0
266,533,3201,0,0,tick,1301244068,1983374818,1983358248,1301244068,108582759,733315185,2001146934,0
267,535,3201,0,0,tick,1031242744,1953518220,1957429740,1031242744,56729017,1445172834,2002388523,0
268,537,3201,0,0,tick,1429788457,1992153642,1994091024,1429788457,79828467,1327855341,1984498232,0
269,539,3201,0,0,tick,812208695,2000670476,2000690712,812208695,47186985,932195479,1965129984,0
270,541,3201,0,0,tick,1432667540,1976858183,1984738422,1432667540,82678440,1419228239,2001189552,0
271,543,3201,0,0,tick,1373840745,1999139910,1999088940,1373840745,98429252,887238562,1994306420,0
272,545,3201,0,0,tick,818264762,1955740957,1955732166,818264762,37804329,1428943581,1995852497,0
273,547,3201,0,0,tick,1446157290,2002005659,2002018392,1446157290,83200094,1392299712,2000460667,0
274,549,3201,0,0,tick,965352998,2001305913,2001337812,965352998,77432092,746407527,1972412911,0
275,551,3201,0,0,tick,1412892257,1995898157,1995862776,1412892257,76630086,1448218695,2002451170,0
276,553,3201,0,0,tick,1447288582,2001976182,2001966162,1447288582,83244100,1265252846,2000375473,0
277,555,3201,0,0,tick,651041072,2000666096,2000633016,651041072,14912315,1167118309,1966174906,0
278,557,3201,0,0,tick,1424370276,2002287411,2002359066,1424370276,77265639,1428742505,1985966318,0
279,559,3201,0,0,tick,1306469646,1999105111,1999023150,1306469646,110735682,720347122,2000811525,0
